load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,StorageNetDisChargeforDis,EvDischargePower,zone_demand_mw,StorageNetChargeforDis,EvChargePower
Anhui,2025.12.16.08,5282.343612000001,18687.1270811921,0.0,0.0,-23966.8037496921,-0.0,-2.6669435000000004
Anhui,2025.12.16.12,14040.762624000003,14669.431563301201,0.0,0.0,-28323.4873798012,-0.0,-386.70680749999997
Anhui,2025.12.16.16,1438.5974344000003,27480.735662153704,0.0,0.019305,-28919.3524015537,-0.0,-0.0
Anhui,2025.12.16.20,0.0,30333.592622273703,0.0,0.0,-30333.5926222737,-0.0,-0.0
Fujian,2025.01.22.00,0.0,27010.260524825542,0.0,0.0,-26389.3626725232,-0.0,-620.8978523023438
Fujian,2025.01.22.04,0.0,24016.757949215516,0.0,0.0,-23940.2786759126,-0.0,-76.47927330291986
Fujian,2025.01.22.08,342.4271851000001,24610.585556509603,0.0,0.0,-24950.6593451096,-0.0,-2.3533965
Fujian,2025.01.22.12,1666.0162836800007,28150.9546406677,0.0,0.0,-29816.9709243477,-0.0,-0.0
Fujian,2025.01.22.16,768.5602930600002,29532.8627926344,0.0,0.0,-30301.4230856944,-0.0,-0.0
Fujian,2025.01.22.20,0.0,29276.7638369236,0.0,0.0,-29276.7638369236,-0.0,-0.0
Fujian,2025.02.08.00,0.0,22151.794754702136,0.0,0.0,-21630.1124933074,-0.0,-521.6822613947365
Fujian,2025.02.08.04,0.0,19622.7141711265,0.0,0.0,-19622.7141711265,-0.0,-0.0
Fujian,2025.02.08.08,1133.6874661000004,19319.541349943003,0.0,0.0,-20450.875419543,-0.0,-2.3533965
Fujian,2025.02.08.12,2416.0673922000005,22316.953444238352,0.0,0.0,-24439.5608680173,-0.0,-293.4599684210526
Fujian,2025.02.08.16,1058.3492340400003,23945.985568912813,0.0,0.0,-24836.6433924265,-0.0,-167.69141052631574
Fujian,2025.02.08.20,0.0,23996.7786676411,0.0,0.0,-23996.7786676411,-0.0,-0.0
Fujian,2025.03.21.00,0.0,27118.3510815825,0.0,0.0,-27118.3510815825,-0.0,-0.0
Fujian,2025.03.21.04,0.0,24695.7486454536,0.0,0.0,-24601.6127854536,-0.0,-94.13586
Fujian,2025.03.21.08,1260.9348134600004,24381.3231246586,0.0,0.0,-25639.9045416186,-0.0,-2.3533965
Fujian,2025.03.21.12,3501.612108400001,27139.032599465703,0.0,0.0,-30640.6447078657,-0.0,-0.0
Fujian,2025.03.21.16,1157.4287187400005,30351.04857409414,0.0,0.0,-31138.4795345973,-0.0,-369.99775823684195
Fujian,2025.03.21.20,0.0,30085.5147626935,0.0,0.0,-30085.5147626935,-0.0,-0.0
Fujian,2025.04.11.00,0.0,29495.24703406106,0.0,0.0,-28926.2395887979,-0.0,-569.007445263158
Fujian,2025.04.11.04,0.0,26241.7188848245,0.0,0.0,-26241.7188848245,-0.0,-0.0
Fujian,2025.04.11.08,1171.2429927800003,26177.9870387049,0.0,0.0,-27349.2300314849,-0.0,-0.0
Fujian,2025.04.11.12,2329.1390108000005,30354.2135761093,0.0,0.0,-32683.3525869093,-0.0,-0.0
Fujian,2025.04.11.16,867.3526211000003,32347.023752261604,0.0,0.0,-33214.3763733616,-0.0,-0.0
Fujian,2025.04.11.20,0.0,32091.21401076,0.0,0.0,-32091.21401076,-0.0,-0.0
Fujian,2025.05.22.00,0.0,28846.049905790886,0.0,0.0,-28284.7314928172,-0.0,-561.318412973684
Fujian,2025.05.22.04,0.0,25659.7464142797,0.0,0.0,-25659.7464142797,-0.0,-0.0
Fujian,2025.05.22.08,2544.9824330000006,24200.066833149696,0.0,0.0,-26742.6958696497,-0.0,-2.3533965
Fujian,2025.05.22.12,4451.105659000002,27507.415923729604,0.0,0.0,-31958.5215827296,-0.0,-0.0
Fujian,2025.05.22.16,1838.7955306000006,30753.68929379848,0.0,0.0,-32477.7686549248,-0.0,-114.71616947368435
Fujian,2025.05.22.20,0.0,31379.515086516698,0.0,0.0,-31379.5150865167,-0.0,-0.0
Fujian,2025.06.16.00,0.0,31408.72349306013,0.0,0.0,-31336.7591053496,-0.0,-71.9643877105263
Fujian,2025.06.16.04,0.0,28428.5283843984,0.0,0.0,-28428.5283843984,-0.0,-0.0
Fujian,2025.06.16.08,2597.4847178000005,27033.2007881158,0.0,0.0,-29628.3321094158,-0.0,-2.3533965
Fujian,2025.06.16.12,2903.684032200001,32503.280762761304,0.0,0.0,-35406.9647949613,-0.0,-0.0
Fujian,2025.06.16.16,1110.0862084200003,35081.768610109895,0.0,0.0,-35982.240555372,-0.0,-209.61426315789473
Fujian,2025.06.16.20,0.0,34950.704131924365,0.0,0.0,-34765.4813466612,-0.0,-185.22278526315785
Fujian,2025.07.22.00,0.0,35267.44505361357,0.0,0.0,-34554.0255511662,-0.0,-713.4195024473681
Fujian,2025.07.22.04,0.0,31441.3499376952,0.0,0.0,-31347.2140776952,-0.0,-94.13586
Fujian,2025.07.22.08,1032.3433611400003,31640.208676687296,0.0,0.0,-32670.1986413273,-0.0,-2.3533965
Fujian,2025.07.22.12,2472.7479560000006,36569.3610923947,0.0,0.0,-39042.1090483947,-0.0,-0.0
Fujian,2025.07.22.16,1208.0492820200002,38468.378340967494,0.0,0.019305,-39676.4469279875,-0.0,-0.0
Fujian,2025.07.22.20,0.0,38334.7517126858,0.0,0.014390999999999998,-38334.7661036858,-0.0,-0.0
Fujian,2025.08.19.00,0.0,35720.4085705511,0.0,0.0,-35720.4085705511,-0.0,-0.0
Fujian,2025.08.19.04,0.0,32499.4859326202,0.0,0.0,-32405.3500726202,-0.0,-94.13586
Fujian,2025.08.19.08,1067.2357133200003,32708.1101184966,0.0,0.0,-33772.9924353166,-0.0,-2.3533965
Fujian,2025.08.19.12,2163.6406150800003,38196.3482550909,0.0,0.0,-40359.9888701709,-0.0,-0.0
Fujian,2025.08.19.16,811.4507966600002,40330.05680434224,0.0,0.0,-41015.7390431075,-0.0,-125.76855789473674
Fujian,2025.08.19.20,0.0,40243.82520874144,0.0,0.0,-39628.7693210309,-0.0,-615.0558877105265
Fujian,2025.09.20.00,0.0,34381.34275132794,0.0,0.0,-33596.6231734332,-0.0,-784.719577894737
Fujian,2025.09.20.04,0.0,30478.6641239756,0.0,0.0,-30478.6641239756,-0.0,-0.0
Fujian,2025.09.20.08,3391.2491830000004,28373.7430355937,0.0,0.0,-31764.9922185937,-0.0,-0.0
Fujian,2025.09.20.12,6364.7609200000015,31595.592603867102,0.0,0.0,-37960.3535238671,-0.0,-0.0
Fujian,2025.09.20.16,2008.5999542000006,37254.52590856028,0.0,0.0,-38577.1155469708,-0.0,-686.0103157894738
Fujian,2025.09.20.20,0.0,37272.6092165481,0.0,0.0,-37272.6092165481,-0.0,-0.0
Fujian,2025.10.26.00,0.0,30034.3021096692,0.0,0.0,-30034.3021096692,-0.0,-0.0
Fujian,2025.10.26.04,0.0,27246.9468575188,0.0,0.0,-27246.9468575188,-0.0,-0.0
Fujian,2025.10.26.08,2651.294410800001,25747.9418473964,0.0,0.0,-28396.8828616964,-0.0,-2.3533965
Fujian,2025.10.26.12,5238.494508800001,29038.0848787253,0.0,0.0,-33935.3368950253,-0.0,-341.2424924999999
Fujian,2025.10.26.16,802.6121188400001,33684.0902165762,0.0,0.0,-34486.7023354162,-0.0,-0.0
Fujian,2025.10.26.20,0.0,34009.36520851465,0.0,0.0,-33320.5155722515,-0.0,-688.8496362631579
Fujian,2025.11.19.00,0.0,29761.316885328186,0.0,0.0,-29076.8977323545,-0.0,-684.4191529736843
Fujian,2025.11.19.04,0.0,26472.530949790103,0.0,0.0,-26378.3950897901,-0.0,-94.13586
Fujian,2025.11.19.08,1764.0452495400004,25729.982695354804,0.0,0.0,-27491.6745483948,-0.0,-2.3533965
Fujian,2025.11.19.12,2777.6864808000005,30075.892630398303,0.0,0.0,-32853.5791111983,-0.0,-0.0
Fujian,2025.11.19.16,250.41615865000006,33136.952499742,0.0,0.0,-33387.368658392,-0.0,-0.0
Fujian,2025.11.19.20,0.0,32258.356466747,0.0,0.0,-32258.356466747,-0.0,-0.0
Fujian,2025.12.16.00,0.0,29634.25496031506,0.0,0.0,-29451.1119040519,-0.0,-183.14305626315792
Fujian,2025.12.16.04,0.0,26812.0159031058,0.0,0.0,-26717.8800431058,-0.0,-94.13586
Fujian,2025.12.16.08,2688.1029266000005,25159.7376675808,0.0,0.0,-27845.4871976808,-0.0,-2.3533965
Fujian,2025.12.16.12,5775.005710600001,27842.6352394934,0.0,0.0,-33276.3984575934,-0.0,-341.2424924999999
Fujian,2025.12.16.16,919.9220506000001,32897.1164196524,0.0,0.019305,-33817.0577752524,-0.0,-0.0
Fujian,2025.12.16.20,0.0,32673.501019339896,0.0,0.014390999999999998,-32673.5154103399,-0.0,-0.0
Jiangsu,2025.01.22.00,0.0,81638.1711360816,0.0,0.0,-81638.1711360816,-0.0,-0.0
Jiangsu,2025.01.22.04,0.0,75081.3567344842,0.0,0.0,-75081.3567344842,-0.0,-0.0
Jiangsu,2025.01.22.08,721.4490920000003,81637.62632578179,0.0,0.0,-82359.0754177818,-0.0,-0.0
Jiangsu,2025.01.22.12,6531.191793700002,88752.88731959728,0.0,0.0,-95284.0791132973,-0.0,-0.0
Jiangsu,2025.01.22.16,2121.1466703000006,98003.84817482506,0.0,0.0,-97104.9354430198,-0.0,-3020.0594021052625
Jiangsu,2025.01.22.20,0.0,94055.1429716677,0.0,0.0,-94055.1429716677,-0.0,-0.0
Jiangsu,2025.02.08.00,0.0,68843.54520797143,0.0,0.0,-68439.0897883719,-0.0,-404.45541959951515
Jiangsu,2025.02.08.04,0.0,63197.13277008061,0.0,0.0,-62942.3668300806,-0.0,-254.76594
Jiangsu,2025.02.08.08,1708.5537931000006,67334.8860459591,0.0,0.0,-69043.4398390591,-0.0,-0.0
Jiangsu,2025.02.08.12,8258.978511000003,72543.30516522948,0.0,0.0,-79878.7571437295,-0.0,-923.5265324999999
Jiangsu,2025.02.08.16,4021.569923000001,77383.651472775,0.0,0.0,-81405.221395775,-0.0,-0.0
Jiangsu,2025.02.08.20,0.0,78985.17705816953,0.0,0.0,-78848.5127155322,-0.0,-136.664342637328
Jiangsu,2025.03.21.00,0.0,76552.6941420639,0.0,0.0,-75324.4283505639,-0.0,-1228.265791500001
Jiangsu,2025.03.21.04,0.0,69274.7056567788,0.0,0.0,-69274.7056567788,-0.0,-0.0
Jiangsu,2025.03.21.08,1565.8579741000005,74430.0904238495,0.0,0.0,-75989.5792494495,-0.0,-6.3691485000000005
Jiangsu,2025.03.21.12,5652.748782100001,82262.23865870658,0.0,0.0,-87914.9874408066,-0.0,-0.0
Jiangsu,2025.03.21.16,3645.2077683000007,85949.81439445331,0.0,0.0,-89595.0221627533,-0.0,-0.0
Jiangsu,2025.03.21.20,48.797672700000014,86815.84396418386,0.0,0.0,-86781.0949116207,-0.0,-83.54672526315784
Jiangsu,2025.04.11.00,0.0,72221.3917380158,0.0,0.0,-72221.3917380158,-0.0,-0.0
Jiangsu,2025.04.11.04,0.0,66675.65706829629,0.0,0.0,-66420.8911282963,-0.0,-254.76594
Jiangsu,2025.04.11.08,2408.11872322,70451.02260925328,0.0,0.0,-72859.1413324733,-0.0,-0.0
Jiangsu,2025.04.11.12,7515.726981700002,76777.5479443977,0.0,0.0,-84293.2749260977,-0.0,-0.0
Jiangsu,2025.04.11.16,4678.575025600001,81225.5245485454,0.0,0.0,-85904.0995741454,-0.0,-0.0
Jiangsu,2025.04.11.20,71.89150640000003,85053.71409649946,0.0,0.0,-83206.0938039521,-0.0,-1919.5117989473692
Jiangsu,2025.05.22.00,0.0,74397.0435760477,0.0,0.0,-70919.4884950477,-0.0,-3477.5550810000013
Jiangsu,2025.05.22.04,0.0,65051.511816918195,0.0,172.03914000000003,-65223.5509569182,-0.0,-0.0
Jiangsu,2025.05.22.08,11658.764143600003,59893.3466631505,0.0,0.0,-71545.7416582505,-0.0,-6.3691485000000005
Jiangsu,2025.05.22.12,21666.054781000006,62031.228909444195,0.0,0.0,-82773.7571579442,-0.0,-923.5265324999999
Jiangsu,2025.05.22.16,7523.1155020000015,74571.06473161624,0.0,2261.3639453971755,-84355.5441790134,-0.0,-0.0
Jiangsu,2025.05.22.20,33.456963260000016,81460.37600663726,0.0,212.34120150282615,-81706.1741714001,-0.0,-0.0
Jiangsu,2025.06.16.00,0.0,79795.5359270842,0.0,0.0,-76317.9808460842,-0.0,-3477.5550810000004
Jiangsu,2025.06.16.04,0.0,70016.4212997742,0.0,172.03914000000003,-70188.4604397742,-0.0,-0.0
Jiangsu,2025.06.16.08,11418.891834000004,65579.38260544889,0.0,0.0,-76991.9052909489,-0.0,-6.3691485000000005
Jiangsu,2025.06.16.12,21026.404287000005,68971.73554843619,0.0,0.0,-89074.6133029362,-0.0,-923.5265324999999
Jiangsu,2025.06.16.16,7382.709887000002,81014.7754022825,0.0,2379.322912944008,-90776.8082022265,-0.0,-0.0
Jiangsu,2025.06.16.20,118.70506130000004,87851.07990582421,0.0,0.0,-87925.7643807621,-0.0,-44.02058636211359
Jiangsu,2025.07.22.00,0.0,90397.35209385538,0.0,0.0,-89126.56135131,-0.0,-1270.7907425453877
Jiangsu,2025.07.22.04,0.0,81968.3127906089,0.0,0.0,-81968.3127906089,-0.0,-0.0
Jiangsu,2025.07.22.08,7492.117852100001,82421.47386499649,0.0,0.0,-89913.5917170965,-0.0,-0.0
Jiangsu,2025.07.22.12,17855.865027000007,87091.823300337,0.0,0.0,-104024.161794837,-0.0,-923.5265325000001
Jiangsu,2025.07.22.16,9376.872365000003,98229.10479176887,0.0,0.0,-106012.039047898,-0.0,-1593.938108870876
Jiangsu,2025.07.22.20,162.63430890000004,102481.86656658656,0.0,37.99866872045095,-102682.499544207,-0.0,-0.0
Jiangsu,2025.08.19.00,0.0,94806.5829331821,0.0,0.0,-91329.0278521821,-0.0,-3477.5550810000004
Jiangsu,2025.08.19.04,0.0,84248.65292888539,0.0,0.0,-83993.8869888854,-0.0,-254.76594
Jiangsu,2025.08.19.08,2745.6681028000003,89396.20810124889,0.0,0.0,-92135.5070555489,-0.0,-6.3691485000000005
Jiangsu,2025.08.19.12,6287.755299700001,101230.54416937502,0.0,0.0,-106594.772936575,-0.0,-923.5265325000001
Jiangsu,2025.08.19.16,5030.794032600002,99343.01884598847,0.0,4257.961085052535,-108631.773963641,-0.0,-0.0
Jiangsu,2025.08.19.20,147.6495825,106234.05879123899,0.0,0.0,-105219.95596621,-0.0,-1161.7524075289843
Jiangsu,2025.09.20.00,0.0,80272.97871202936,0.0,0.0,-79049.0449729504,-0.0,-1223.9337390789478
Jiangsu,2025.09.20.04,0.0,72700.1776563714,0.0,0.0,-72700.1776563714,-0.0,-0.0
Jiangsu,2025.09.20.08,4865.569159010001,74881.5168674364,0.0,0.0,-79747.0860264464,-0.0,-0.0
Jiangsu,2025.09.20.12,14198.393782300003,78987.31048171759,0.0,0.0,-92262.1777315176,-0.0,-923.5265324999999
Jiangsu,2025.09.20.16,5530.103568500001,88495.18266844441,0.0,0.0,-94025.2862369444,-0.0,-0.0
Jiangsu,2025.09.20.20,16.339234030000004,91724.25143965846,0.0,0.0,-91072.2168715832,-0.0,-668.3738021052633
Jiangsu,2025.10.26.00,0.0,76159.0181474998,0.0,0.0,-72681.4630664998,-0.0,-3477.5550810000004
Jiangsu,2025.10.26.04,0.0,67098.77751620089,0.0,0.0,-66844.0115762009,-0.0,-254.76594
Jiangsu,2025.10.26.08,8487.517794000003,64842.1266663713,0.0,0.0,-73323.2753118713,-0.0,-6.3691485000000005
Jiangsu,2025.10.26.12,19326.343624000005,66427.43057971161,0.0,0.0,-84830.2476712116,-0.0,-923.5265324999999
Jiangsu,2025.10.26.16,4018.5471585000005,78174.8178685586,0.0,4257.968715,-86451.3337420586,-0.0,-0.0
Jiangsu,2025.10.26.20,0.0,87696.20090308759,0.0,0.0,-83736.1408882455,-0.0,-3960.0600148421045
Jiangsu,2025.11.19.00,0.0,76166.2582089165,0.0,0.0,-76166.2582089165,-0.0,-0.0
Jiangsu,2025.11.19.04,0.0,70048.9234892601,0.0,0.0,-70048.9234892601,-0.0,-0.0
Jiangsu,2025.11.19.08,2118.4664371570007,74720.37643282898,0.0,0.0,-76838.842869986,-0.0,-0.0
Jiangsu,2025.11.19.12,8223.149662700001,81597.90693382989,0.0,0.0,-88897.5300640299,-0.0,-923.5265324999999
Jiangsu,2025.11.19.16,2079.4919610080005,88516.8489832878,0.0,0.0,-90596.3409442958,-0.0,-0.0
Jiangsu,2025.11.19.20,0.0,89352.4062553571,0.0,0.0,-87750.965091015,-0.0,-1601.4411643421054
Jiangsu,2025.12.16.00,0.0,86075.24504734164,0.0,0.0,-83106.482136663,-0.0,-2968.762910678626
Jiangsu,2025.12.16.04,0.0,76464.03520909,0.0,0.0,-76431.7395333352,-0.0,-32.295675754787226
Jiangsu,2025.12.16.08,6189.400399000002,77650.9519110834,0.0,0.0,-83840.3523100834,-0.0,-0.0
Jiangsu,2025.12.16.12,18770.083115000005,79151.26329195569,0.0,0.0,-96997.8198744557,-0.0,-923.5265324999999
Jiangsu,2025.12.16.16,2684.0513397600002,91909.40533208849,0.0,4257.968715,-98851.4253868485,-0.0,-0.0
Jiangsu,2025.12.16.20,0.0,96899.40928635036,0.0,0.0,-95746.7805863364,-0.0,-1152.6287000139555
Shanghai,2025.01.22.00,0.0,27673.464884439963,0.0,0.0,-25812.4260259899,-0.0,-1861.038858450067
Shanghai,2025.01.22.04,0.0,22735.171181593,0.0,0.0,-22475.602521593,-0.0,-259.56866
Shanghai,2025.01.22.08,67.56155280000003,28085.390904025302,0.0,0.0,-28146.4632403253,-0.0,-6.489216500000002
Shanghai,2025.01.22.12,236.81349846000003,33997.34828234938,0.0,381.36687127742425,-34615.5286520868,-0.0,-0.0
Shanghai,2025.01.22.16,34.89464714400001,34150.62112391461,0.0,0.0,-34185.5157710586,-0.0,-0.0
Shanghai,2025.01.22.20,0.0,32882.99385103054,0.0,0.0,-31609.425233057,-0.0,-1273.5686179735376
Shanghai,2025.02.08.00,0.0,23501.384136407538,0.0,0.0,-22248.6785866948,-0.0,-1252.7055497127346
Shanghai,2025.02.08.04,0.0,19632.1164415118,0.0,0.0,-19372.5477815118,-0.0,-259.56866
Shanghai,2025.02.08.08,117.75561714000004,24149.2046358946,0.0,0.0,-24260.4710365346,-0.0,-6.4892165
Shanghai,2025.02.08.12,282.87202356000006,28713.76725906644,0.0,839.7569675113573,-29836.3962501378,-0.0,-0.0
Shanghai,2025.02.08.16,130.08648870000005,30896.427572458753,0.0,0.0,-29465.7523452022,-0.0,-1560.761715956553
Shanghai,2025.02.08.20,0.0,28156.171638714182,0.0,0.0,-27245.3252403452,-0.0,-910.8463983689844
Shanghai,2025.03.21.00,0.0,22811.963996777602,0.0,0.0,-22001.1951066794,-0.0,-810.7688900982048
Shanghai,2025.03.21.04,0.0,19416.6256417751,0.0,0.0,-19157.0569817751,-0.0,-259.56866
Shanghai,2025.03.21.08,139.81584834000003,23857.282723896802,0.0,0.0,-23990.6093557368,-0.0,-6.4892165
Shanghai,2025.03.21.12,870.7054608000003,29574.741620799705,0.0,0.0,-29504.5106890997,-0.0,-940.9363925000001
Shanghai,2025.03.21.16,94.45479120000002,29043.534855500897,0.0,0.0,-29137.9896467009,-0.0,-0.0
Shanghai,2025.03.21.20,0.0,27219.631748698437,0.0,0.0,-26942.2614930598,-0.0,-277.3702556386379
Shanghai,2025.04.11.00,0.0,20791.358370704787,0.0,0.0,-19870.3720160726,-0.0,-920.9863546321878
Shanghai,2025.04.11.04,0.0,17561.2582780066,0.0,0.0,-17301.6896180066,-0.0,-259.56866
Shanghai,2025.04.11.08,377.7973794000001,21295.8026680948,0.0,0.0,-21667.1108309948,-0.0,-6.4892165
Shanghai,2025.04.11.12,273.8392939800001,25741.29189019058,0.0,631.8577953788208,-26646.9889795494,-0.0,-0.0
Shanghai,2025.04.11.16,96.23800998000002,27267.09273546743,0.0,0.0,-26315.9656224604,-0.0,-1047.3651229870325
Shanghai,2025.04.11.20,0.0,25245.78957976554,0.0,0.0,-24332.894473486,-0.0,-912.89510627954
Shanghai,2025.05.22.00,0.0,20057.193369134224,0.0,0.0,-19402.6299506849,-0.0,-654.5634184493256
Shanghai,2025.05.22.04,0.0,17003.81955631846,0.0,0.0,-16894.4134970524,-0.0,-109.4060592660635
Shanghai,2025.05.22.08,1418.6501658000004,19744.913171618296,0.0,0.0,-21157.0741209183,-0.0,-6.4892165
Shanghai,2025.05.22.12,2291.6045502,24669.0594071373,0.0,0.0,-26019.7275648373,-0.0,-940.9363924999999
Shanghai,2025.05.22.16,578.2498722000001,24508.137737882924,0.0,610.1087793422739,-25696.4963894252,-0.0,-0.0
Shanghai,2025.05.22.20,0.0,24843.143787366993,0.0,0.0,-23760.1060874063,-0.0,-1083.0376999606901
Shanghai,2025.06.16.00,0.0,23131.939783936028,0.0,0.0,-21839.5069453928,-0.0,-1292.4328385432268
Shanghai,2025.06.16.04,0.0,19275.8392297631,0.0,0.0,-19016.2705697631,-0.0,-259.5686600000001
Shanghai,2025.06.16.08,1453.8017466000003,22366.988334390597,0.0,0.0,-23814.3008644906,-0.0,-6.4892165
Shanghai,2025.06.16.12,2334.659203800001,27893.9573801904,0.0,0.0,-29287.6801914904,-0.0,-940.9363924999999
Shanghai,2025.06.16.16,367.5247254000001,26116.071444212925,0.0,2440.256565583076,-28923.852735196,-0.0,-0.0
Shanghai,2025.06.16.20,0.0,28256.390605764558,0.0,0.0,-26744.2611253256,-0.0,-1512.1294804389563
Shanghai,2025.07.22.00,0.0,28744.425511398073,0.0,0.0,-26851.8520883877,-0.0,-1892.5734230103758
Shanghai,2025.07.22.04,0.0,23640.228575482,0.0,0.0,-23380.659915482,-0.0,-259.56866
Shanghai,2025.07.22.08,1423.0591956000003,27863.307355152698,0.0,0.0,-29279.8773342527,-0.0,-6.4892165
Shanghai,2025.07.22.12,2344.8447162000007,34228.40148953697,0.0,0.0,-36009.4419017918,-0.0,-563.8043039451686
Shanghai,2025.07.22.16,835.6661586000001,34726.44691536891,0.0,0.0,-35562.1130739689,-0.0,-0.0
Shanghai,2025.07.22.20,0.0,31917.279356035535,0.0,965.0080392827658,-32882.2873953183,-0.0,-0.0
Shanghai,2025.08.19.00,0.0,32993.531477234,0.0,0.0,-29450.419268234,-0.0,-3543.112209000001
Shanghai,2025.08.19.04,0.0,25902.8738224293,0.0,0.0,-25643.3051624293,-0.0,-259.56866
Shanghai,2025.08.19.08,398.1600252000001,31721.743967225902,0.0,0.0,-32113.4147759259,-0.0,-6.4892165
Shanghai,2025.08.19.12,657.1666458000002,37896.1228168231,0.0,940.9382775,-39494.2277401231,-0.0,-0.0
Shanghai,2025.08.19.16,147.75545358000005,38456.294416293,0.0,399.5591417250007,-39003.609011598,-0.0,-0.0
Shanghai,2025.08.19.20,0.0,36064.445279343905,0.0,0.0,-36064.4452793439,-0.0,-0.0
Shanghai,2025.09.20.00,0.0,24856.109234563974,0.0,0.0,-23629.6296084113,-0.0,-1226.4796261526744
Shanghai,2025.09.20.04,0.0,20834.549185905402,0.0,0.0,-20574.9805259054,-0.0,-259.56866
Shanghai,2025.09.20.08,1302.4351116000003,24470.345908932202,0.0,0.0,-25766.2918040322,-0.0,-6.4892165
Shanghai,2025.09.20.12,2458.9331802,30111.11321422012,0.0,0.0,-31688.3085659823,-0.0,-881.737828437821
Shanghai,2025.09.20.16,455.85949500000004,30225.554062817213,0.0,613.2456435020863,-31294.6592013193,-0.0,-0.0
Shanghai,2025.09.20.20,0.0,29370.38089748865,0.0,0.0,-28936.412626998,-0.0,-433.96827049064814
Shanghai,2025.10.26.00,0.0,21587.23203782104,0.0,0.0,-20268.8183360164,-0.0,-1318.4137018046395
Shanghai,2025.10.26.04,0.0,17908.1966519599,0.0,0.0,-17648.6279919599,-0.0,-259.56866
Shanghai,2025.10.26.08,1210.1303718000004,20897.9447105578,0.0,0.0,-22101.5858658578,-0.0,-6.4892165
Shanghai,2025.10.26.12,1665.7217388000004,26291.878611051456,0.0,0.0,-27181.3219395914,-0.0,-776.2784102600563
Shanghai,2025.10.26.16,67.88447946000002,25566.558677661644,0.0,1209.2176513954564,-26843.6608085171,-0.0,-0.0
Shanghai,2025.10.26.20,0.0,25957.65935517749,0.0,0.0,-24820.8245559575,-0.0,-1136.8347992199879
Shanghai,2025.11.19.00,0.0,22143.598932664907,0.0,0.0,-20407.4088149781,-0.0,-1736.1901176868055
Shanghai,2025.11.19.04,0.0,18028.871264849302,0.0,0.0,-17769.3026048493,-0.0,-259.56866
Shanghai,2025.11.19.08,248.12548362000007,22011.0718457373,0.0,0.0,-22252.7081128573,-0.0,-6.4892165
Shanghai,2025.11.19.12,262.14656706000005,27105.0309248369,0.0,0.0,-27367.1774918969,-0.0,-0.0
Shanghai,2025.11.19.16,0.0,27438.84301758428,0.0,0.0,-27027.2075622974,-0.0,-411.6354552868788
Shanghai,2025.11.19.20,0.0,24990.5399239877,0.0,0.0,-24990.5399239877,-0.0,-0.0
Shanghai,2025.12.16.00,0.0,28316.112172592104,0.0,0.0,-24772.9999635921,-0.0,-3543.112209000001
Shanghai,2025.12.16.04,0.0,21830.1137877039,0.0,0.0,-21570.5451277039,-0.0,-259.5686600000001
Shanghai,2025.12.16.08,870.7523832000002,26148.785979697903,0.0,0.0,-27013.0491463979,-0.0,-6.4892165
Shanghai,2025.12.16.12,2078.0305434,32084.521251481903,0.0,0.0,-33221.6154023819,-0.0,-940.9363924999999
Shanghai,2025.12.16.16,26.854963128000005,28363.525758358483,0.0,4418.5377466619175,-32808.9184681484,-0.0,-0.0
Shanghai,2025.12.16.20,0.0,32521.12263454499,0.0,0.0,-30336.5630707956,-0.0,-2184.5595637493884
Zhejiang,2025.01.22.00,0.0,53402.7448201187,0.0,0.0,-53402.7448201187,-0.0,-0.0
Zhejiang,2025.01.22.04,0.0,46948.1857871272,0.0,0.0,-46599.9204671272,-0.0,-348.2653200000001
Zhejiang,2025.01.22.08,1321.0532919360003,57492.923294599605,0.0,0.0,-58813.9765865356,-0.0,-0.0
Zhejiang,2025.01.22.12,2491.2327575520003,62484.095347178205,0.0,0.0,-63712.8663197302,-0.0,-1262.4617850000002
Zhejiang,2025.01.22.16,888.7535551440002,70876.27705575078,0.0,0.0,-68711.5403937895,-0.0,-3053.4902171052627
Zhejiang,2025.01.22.20,0.0,61017.1956232343,0.0,0.0,-61017.1956232343,-0.0,-0.0
Zhejiang,2025.02.08.00,0.0,39622.6793790044,0.0,0.0,-39622.6793790044,-0.0,-0.0
Zhejiang,2025.02.08.04,0.0,34923.523838556,0.0,0.0,-34575.258518556,-0.0,-348.26532000000003
Zhejiang,2025.02.08.08,1459.6452858960004,42177.94946962,0.0,0.0,-43637.594755516,-0.0,-0.0
Zhejiang,2025.02.08.12,3662.1404129520006,44702.72336350541,0.0,0.0,-47272.3730401396,-0.0,-1092.4907363178008
Zhejiang,2025.02.08.16,2392.5028312080008,49279.819738811944,0.0,0.0,-50981.1872747588,-0.0,-691.1352952611469
Zhejiang,2025.02.08.20,0.0,46592.036543938055,0.0,0.0,-45272.2942786749,-0.0,-1319.7422652631576
Zhejiang,2025.03.21.00,0.0,54940.5196812583,0.0,0.0,-54940.5196812583,-0.0,-0.0
Zhejiang,2025.03.21.04,0.0,48290.06786578879,0.0,0.0,-47941.8025457888,-0.0,-348.26532000000003
Zhejiang,2025.03.21.08,4658.336502120001,55857.9423365748,0.0,0.0,-60507.5722056948,-0.0,-8.706633
Zhejiang,2025.03.21.12,11319.787578960002,55490.2036032516,0.0,0.0,-65547.5293972116,-0.0,-1262.461785
Zhejiang,2025.03.21.16,1766.7077047200003,68923.436594986,0.0,0.0,-70690.144299706,-0.0,-0.0
