GEN_TPS_1,GEN_TPS_2,DispatchGen
Hubei-Wind-2022,2025.05.22.20,410.5098950400001
Hubei-Wind-2022,2025.06.16.00,110.19255592800002
Hubei-Wind-2022,2025.06.16.04,89.834645488
Hubei-Wind-2022,2025.06.16.08,0.0
Hubei-Wind-2022,2025.06.16.12,102.64577232000002
Hubei-Wind-2022,2025.06.16.16,642.2337096000001
Hubei-Wind-2022,2025.06.16.20,670.2167824800001
Hubei-Wind-2022,2025.07.22.00,4808.266864800001
Hubei-Wind-2022,2025.07.22.04,4182.3798688000015
Hubei-Wind-2022,2025.07.22.08,2572.2285792000007
Hubei-Wind-2022,2025.07.22.12,2049.7741936000007
Hubei-Wind-2022,2025.07.22.16,2441.3023824
Hubei-Wind-2022,2025.07.22.20,1975.1313176000003
Hubei-Wind-2022,2025.08.19.00,688.0822765600002
Hubei-Wind-2022,2025.08.19.04,400.7171156800001
Hubei-Wind-2022,2025.08.19.08,868.9360943200002
Hubei-Wind-2022,2025.08.19.12,1659.4354112000003
Hubei-Wind-2022,2025.08.19.16,1806.8913072000005
Hubei-Wind-2022,2025.08.19.20,536.6708418400001
Hubei-Wind-2022,2025.09.20.00,1157.19788464
Hubei-Wind-2022,2025.09.20.04,662.8821096800001
Hubei-Wind-2022,2025.09.20.08,605.8241498400001
Hubei-Wind-2022,2025.09.20.12,914.9462985600002
Hubei-Wind-2022,2025.09.20.16,2251.5310664000003
Hubei-Wind-2022,2025.09.20.20,3005.5384800000006
Hubei-Wind-2022,2025.10.26.00,123.24186901600002
Hubei-Wind-2022,2025.10.26.04,61.95739928000001
Hubei-Wind-2022,2025.10.26.08,1.7899193928000006
Hubei-Wind-2022,2025.10.26.12,97.44593152000002
Hubei-Wind-2022,2025.10.26.16,167.98840520000005
Hubei-Wind-2022,2025.10.26.20,423.9242644000001
Hubei-Wind-2022,2025.11.19.00,5968.822535200002
Hubei-Wind-2022,2025.11.19.04,5780.7438360000015
Hubei-Wind-2022,2025.11.19.08,7223.814024000002
Hubei-Wind-2022,2025.11.19.12,7515.355831200001
Hubei-Wind-2022,2025.11.19.16,7679.478665600001
Hubei-Wind-2022,2025.11.19.20,7051.868555200001
Hubei-Wind-2022,2025.12.16.00,6831.325160800001
Hubei-Wind-2022,2025.12.16.04,7665.602257600001
Hubei-Wind-2022,2025.12.16.08,6585.819480800001
Hubei-Wind-2022,2025.12.16.12,5475.371367200001
Hubei-Wind-2022,2025.12.16.16,5439.277457600001
Hubei-Wind-2022,2025.12.16.20,5481.821609600001
Hunan-Central_PV-2022,2025.01.22.00,0.0
Hunan-Central_PV-2022,2025.01.22.04,0.0
Hunan-Central_PV-2022,2025.01.22.08,358.9360544
Hunan-Central_PV-2022,2025.01.22.12,2666.9193936000006
Hunan-Central_PV-2022,2025.01.22.16,1234.3522576
Hunan-Central_PV-2022,2025.01.22.20,0.0
Hunan-Central_PV-2022,2025.02.08.00,0.0
Hunan-Central_PV-2022,2025.02.08.04,0.0
Hunan-Central_PV-2022,2025.02.08.08,623.7280920640001
Hunan-Central_PV-2022,2025.02.08.12,1892.0905080000005
Hunan-Central_PV-2022,2025.02.08.16,1107.9537392
Hunan-Central_PV-2022,2025.02.08.20,0.0
Hunan-Central_PV-2022,2025.03.21.00,0.0
Hunan-Central_PV-2022,2025.03.21.04,0.0
Hunan-Central_PV-2022,2025.03.21.08,1195.32124096
Hunan-Central_PV-2022,2025.03.21.12,1825.9392536000003
Hunan-Central_PV-2022,2025.03.21.16,682.59447256
Hunan-Central_PV-2022,2025.03.21.20,0.0
Hunan-Central_PV-2022,2025.04.11.00,0.0
Hunan-Central_PV-2022,2025.04.11.04,0.0
Hunan-Central_PV-2022,2025.04.11.08,336.17628352
Hunan-Central_PV-2022,2025.04.11.12,954.1283136
Hunan-Central_PV-2022,2025.04.11.16,498.15742592000004
Hunan-Central_PV-2022,2025.04.11.20,0.0
Hunan-Central_PV-2022,2025.05.22.00,0.0
Hunan-Central_PV-2022,2025.05.22.04,0.0
Hunan-Central_PV-2022,2025.05.22.08,1226.1684696800003
Hunan-Central_PV-2022,2025.05.22.12,1514.7128920000002
Hunan-Central_PV-2022,2025.05.22.16,1001.3800288800002
Hunan-Central_PV-2022,2025.05.22.20,0.0
Hunan-Central_PV-2022,2025.06.16.00,0.0
Hunan-Central_PV-2022,2025.06.16.04,0.0
Hunan-Central_PV-2022,2025.06.16.08,3154.283624800001
Hunan-Central_PV-2022,2025.06.16.12,3931.0516168
Hunan-Central_PV-2022,2025.06.16.16,2165.8244608
Hunan-Central_PV-2022,2025.06.16.20,0.0
Hunan-Central_PV-2022,2025.07.22.00,0.0
Hunan-Central_PV-2022,2025.07.22.04,0.0
Hunan-Central_PV-2022,2025.07.22.08,476.67448136
Hunan-Central_PV-2022,2025.07.22.12,1088.0568776
Hunan-Central_PV-2022,2025.07.22.16,1073.39810424
Hunan-Central_PV-2022,2025.07.22.20,0.0
Hunan-Central_PV-2022,2025.08.19.00,0.0
Hunan-Central_PV-2022,2025.08.19.04,0.0
Hunan-Central_PV-2022,2025.08.19.08,434.20710255999995
Hunan-Central_PV-2022,2025.08.19.12,891.3844016000002
Hunan-Central_PV-2022,2025.08.19.16,306.94570984
Hunan-Central_PV-2022,2025.08.19.20,0.0
Hunan-Central_PV-2022,2025.09.20.00,0.0
Hunan-Central_PV-2022,2025.09.20.04,0.0
Hunan-Central_PV-2022,2025.09.20.08,2876.7986632000006
Hunan-Central_PV-2022,2025.09.20.12,3717.9866416
Hunan-Central_PV-2022,2025.09.20.16,2540.3242480000004
Hunan-Central_PV-2022,2025.09.20.20,0.0
Hunan-Central_PV-2022,2025.10.26.00,0.0
Hunan-Central_PV-2022,2025.10.26.04,0.0
Hunan-Central_PV-2022,2025.10.26.08,2115.4960904
Hunan-Central_PV-2022,2025.10.26.12,2958.6180008
Hunan-Central_PV-2022,2025.10.26.16,1057.7380844800002
Hunan-Central_PV-2022,2025.10.26.20,0.0
Hunan-Central_PV-2022,2025.11.19.00,0.0
Hunan-Central_PV-2022,2025.11.19.04,0.0
Hunan-Central_PV-2022,2025.11.19.08,614.5292076000001
Hunan-Central_PV-2022,2025.11.19.12,1861.2109824000001
Hunan-Central_PV-2022,2025.11.19.16,575.2909562400001
Hunan-Central_PV-2022,2025.11.19.20,0.0
Hunan-Central_PV-2022,2025.12.16.00,0.0
Hunan-Central_PV-2022,2025.12.16.04,0.0
Hunan-Central_PV-2022,2025.12.16.08,1078.1245736800001
Hunan-Central_PV-2022,2025.12.16.12,2352.6879992
Hunan-Central_PV-2022,2025.12.16.16,815.06959072
Hunan-Central_PV-2022,2025.12.16.20,0.0
Hunan-Coal-2022,2025.01.22.00,14463.494284784272
Hunan-Coal-2022,2025.01.22.04,10125.794284784271
Hunan-Coal-2022,2025.01.22.08,12657.24285598034
Hunan-Coal-2022,2025.01.22.12,11386.944412580244
Hunan-Coal-2022,2025.01.22.16,14463.494284784272
Hunan-Coal-2022,2025.01.22.20,18801.194284784273
Hunan-Coal-2022,2025.02.08.00,11097.795511691535
Hunan-Coal-2022,2025.02.08.04,9248.162926409612
Hunan-Coal-2022,2025.02.08.08,9109.17
Hunan-Coal-2022,2025.02.08.12,10847.06229841206
Hunan-Coal-2022,2025.02.08.16,9109.17
Hunan-Coal-2022,2025.02.08.20,7590.975
Hunan-Coal-2022,2025.03.21.00,380.5308677639527
Hunan-Coal-2022,2025.03.21.04,257.7789749368712
Hunan-Coal-2022,2025.03.21.08,174.6244668927192
Hunan-Coal-2022,2025.03.21.12,154.1271228790181
Hunan-Coal-2022,2025.03.21.16,294.24268913267093
Hunan-Coal-2022,2025.03.21.20,561.7360428896445
Hunan-Coal-2022,2025.04.11.00,106.780838141896
Hunan-Coal-2022,2025.04.11.04,76.61364949775746
Hunan-Coal-2022,2025.04.11.08,146.26242176844607
Hunan-Coal-2022,2025.04.11.12,279.2282597397607
Hunan-Coal-2022,2025.04.11.16,232.69021644980057
Hunan-Coal-2022,2025.04.11.20,157.62885630470362
Hunan-Coal-2022,2025.05.22.00,0.0
Hunan-Coal-2022,2025.05.22.04,0.0
Hunan-Coal-2022,2025.05.22.08,0.0
Hunan-Coal-2022,2025.05.22.12,0.0
Hunan-Coal-2022,2025.05.22.16,0.0
Hunan-Coal-2022,2025.05.22.20,0.0
Hunan-Coal-2022,2025.06.16.00,1081.8249452227994
Hunan-Coal-2022,2025.06.16.04,732.8491564412512
Hunan-Coal-2022,2025.06.16.08,496.446202750525
Hunan-Coal-2022,2025.06.16.12,438.17356327942116
Hunan-Coal-2022,2025.06.16.16,836.5131662607133
Hunan-Coal-2022,2025.06.16.20,1596.9796810431803
Hunan-Coal-2022,2025.07.22.00,11933.364515362846
Hunan-Coal-2022,2025.07.22.04,8170.234839516226
Hunan-Coal-2022,2025.07.22.08,6808.529032930189
Hunan-Coal-2022,2025.07.22.12,9109.17
Hunan-Coal-2022,2025.07.22.16,11411.22346945242
Hunan-Coal-2022,2025.07.22.20,14320.037418435415
Hunan-Coal-2022,2025.08.19.00,15695.800897029012
Hunan-Coal-2022,2025.08.19.04,13079.83408085751
Hunan-Coal-2022,2025.08.19.08,13055.668535645938
Hunan-Coal-2022,2025.08.19.12,15784.006440978967
Hunan-Coal-2022,2025.08.19.16,16589.514767508015
Hunan-Coal-2022,2025.08.19.20,17075.228836715432
Hunan-Coal-2022,2025.09.20.00,12334.804195444784
Hunan-Coal-2022,2025.09.20.04,10279.003496203986
Hunan-Coal-2022,2025.09.20.08,8111.566747862444
Hunan-Coal-2022,2025.09.20.12,8979.585394268935
Hunan-Coal-2022,2025.09.20.16,10925.696951441325
Hunan-Coal-2022,2025.09.20.20,15263.396951441326
Hunan-Coal-2022,2025.10.26.00,9090.688414049291
Hunan-Coal-2022,2025.10.26.04,7575.573678374409
Hunan-Coal-2022,2025.10.26.08,6312.978065312007
Hunan-Coal-2022,2025.10.26.12,7132.98577381203
Hunan-Coal-2022,2025.10.26.16,8916.232217265038
Hunan-Coal-2022,2025.10.26.20,12002.20153545656
Hunan-Coal-2022,2025.11.19.00,11151.583105669179
Hunan-Coal-2022,2025.11.19.04,9292.985921390982
Hunan-Coal-2022,2025.11.19.08,9109.17
Hunan-Coal-2022,2025.11.19.12,6170.728064516129
Hunan-Coal-2022,2025.11.19.16,7713.4100806451615
Hunan-Coal-2022,2025.11.19.20,11731.4751724183
Hunan-Coal-2022,2025.12.16.00,14186.307732483594
Hunan-Coal-2022,2025.12.16.04,13486.53006165546
Hunan-Coal-2022,2025.12.16.08,12998.088735159788
Hunan-Coal-2022,2025.12.16.12,13009.698179410216
Hunan-Coal-2022,2025.12.16.16,12685.869278980314
Hunan-Coal-2022,2025.12.16.20,17023.569278980314
Hunan-Gas-2022,2025.01.22.00,0.0
Hunan-Gas-2022,2025.01.22.04,0.0
Hunan-Gas-2022,2025.01.22.08,0.0
Hunan-Gas-2022,2025.01.22.12,0.0
Hunan-Gas-2022,2025.01.22.16,0.0
Hunan-Gas-2022,2025.01.22.20,0.0
Hunan-Gas-2022,2025.02.08.00,0.0
Hunan-Gas-2022,2025.02.08.04,0.0
Hunan-Gas-2022,2025.02.08.08,0.0
Hunan-Gas-2022,2025.02.08.12,0.0
Hunan-Gas-2022,2025.02.08.16,0.0
Hunan-Gas-2022,2025.02.08.20,0.0
Hunan-Gas-2022,2025.03.21.00,0.0
Hunan-Gas-2022,2025.03.21.04,0.0
Hunan-Gas-2022,2025.03.21.08,0.0
Hunan-Gas-2022,2025.03.21.12,0.0
Hunan-Gas-2022,2025.03.21.16,0.0
Hunan-Gas-2022,2025.03.21.20,0.0
Hunan-Gas-2022,2025.04.11.00,0.0
Hunan-Gas-2022,2025.04.11.04,0.0
Hunan-Gas-2022,2025.04.11.08,0.0
Hunan-Gas-2022,2025.04.11.12,0.0
Hunan-Gas-2022,2025.04.11.16,0.0
Hunan-Gas-2022,2025.04.11.20,0.0
Hunan-Gas-2022,2025.05.22.00,0.0
Hunan-Gas-2022,2025.05.22.04,0.0
Hunan-Gas-2022,2025.05.22.08,0.0
Hunan-Gas-2022,2025.05.22.12,0.0
Hunan-Gas-2022,2025.05.22.16,0.0
Hunan-Gas-2022,2025.05.22.20,0.0
Hunan-Gas-2022,2025.06.16.00,0.0
Hunan-Gas-2022,2025.06.16.04,0.0
Hunan-Gas-2022,2025.06.16.08,0.0
Hunan-Gas-2022,2025.06.16.12,0.0
Hunan-Gas-2022,2025.06.16.16,0.0
Hunan-Gas-2022,2025.06.16.20,0.0
Hunan-Gas-2022,2025.07.22.00,0.0
Hunan-Gas-2022,2025.07.22.04,0.0
Hunan-Gas-2022,2025.07.22.08,0.0
Hunan-Gas-2022,2025.07.22.12,0.0
Hunan-Gas-2022,2025.07.22.16,0.0
Hunan-Gas-2022,2025.07.22.20,0.0
Hunan-Gas-2022,2025.08.19.00,0.0
Hunan-Gas-2022,2025.08.19.04,0.0
Hunan-Gas-2022,2025.08.19.08,0.0
Hunan-Gas-2022,2025.08.19.12,0.0
Hunan-Gas-2022,2025.08.19.16,0.0
Hunan-Gas-2022,2025.08.19.20,0.0
Hunan-Gas-2022,2025.09.20.00,0.0
Hunan-Gas-2022,2025.09.20.04,0.0
Hunan-Gas-2022,2025.09.20.08,0.0
Hunan-Gas-2022,2025.09.20.12,0.0
Hunan-Gas-2022,2025.09.20.16,0.0
Hunan-Gas-2022,2025.09.20.20,0.0
Hunan-Gas-2022,2025.10.26.00,0.0
Hunan-Gas-2022,2025.10.26.04,0.0
Hunan-Gas-2022,2025.10.26.08,0.0
Hunan-Gas-2022,2025.10.26.12,0.0
Hunan-Gas-2022,2025.10.26.16,0.0
Hunan-Gas-2022,2025.10.26.20,0.0
Hunan-Gas-2022,2025.11.19.00,0.0
Hunan-Gas-2022,2025.11.19.04,0.0
Hunan-Gas-2022,2025.11.19.08,0.0
Hunan-Gas-2022,2025.11.19.12,0.0
Hunan-Gas-2022,2025.11.19.16,0.0
Hunan-Gas-2022,2025.11.19.20,0.0
Hunan-Gas-2022,2025.12.16.00,0.0
Hunan-Gas-2022,2025.12.16.04,0.0
Hunan-Gas-2022,2025.12.16.08,0.0
Hunan-Gas-2022,2025.12.16.12,0.0
Hunan-Gas-2022,2025.12.16.16,0.0
Hunan-Gas-2022,2025.12.16.20,0.0
Hunan-Hydro_Nonpumped-2022,2025.01.22.00,4252.448847118372
Hunan-Hydro_Nonpumped-2022,2025.01.22.04,3926.2598595258564
Hunan-Hydro_Nonpumped-2022,2025.01.22.08,2135.2783113173937
Hunan-Hydro_Nonpumped-2022,2025.01.22.12,1634.5460840371125
Hunan-Hydro_Nonpumped-2022,2025.01.22.16,2776.8533764724543
Hunan-Hydro_Nonpumped-2022,2025.01.22.20,1338.6714980428424
Hunan-Hydro_Nonpumped-2022,2025.02.08.00,5585.249585937343
Hunan-Hydro_Nonpumped-2022,2025.02.08.04,2486.0240394779903
Hunan-Hydro_Nonpumped-2022,2025.02.08.08,2777.389672526664
Hunan-Hydro_Nonpumped-2022,2025.02.08.12,2452.0383465998875
Hunan-Hydro_Nonpumped-2022,2025.02.08.16,6256.7443744845605
Hunan-Hydro_Nonpumped-2022,2025.02.08.20,9867.014140172205
Hunan-Hydro_Nonpumped-2022,2025.03.21.00,11317.051854874748
Hunan-Hydro_Nonpumped-2022,2025.03.21.04,5961.550192145898
Hunan-Hydro_Nonpumped-2022,2025.03.21.08,3392.72642196883
Hunan-Hydro_Nonpumped-2022,2025.03.21.12,3392.72642196883
Hunan-Hydro_Nonpumped-2022,2025.03.21.16,4983.790266048341
Hunan-Hydro_Nonpumped-2022,2025.03.21.20,11664.871906619312
Hunan-Hydro_Nonpumped-2022,2025.04.11.00,15076.500000000005
Hunan-Hydro_Nonpumped-2022,2025.04.11.04,10260.196913194635
Hunan-Hydro_Nonpumped-2022,2025.04.11.08,10174.153083112365
Hunan-Hydro_Nonpumped-2022,2025.04.11.12,12891.864565060378
Hunan-Hydro_Nonpumped-2022,2025.04.11.16,12917.94416993262
Hunan-Hydro_Nonpumped-2022,2025.04.11.20,13118.686315890634
Hunan-Hydro_Nonpumped-2022,2025.05.22.00,15076.500000000007
Hunan-Hydro_Nonpumped-2022,2025.05.22.04,15076.500000000007
Hunan-Hydro_Nonpumped-2022,2025.05.22.08,14886.059999999969
Hunan-Hydro_Nonpumped-2022,2025.05.22.12,15076.500000000007
Hunan-Hydro_Nonpumped-2022,2025.05.22.16,15076.500000000007
Hunan-Hydro_Nonpumped-2022,2025.05.22.20,15076.500000000007
Hunan-Hydro_Nonpumped-2022,2025.06.16.00,15076.500000000004
Hunan-Hydro_Nonpumped-2022,2025.06.16.04,11416.542233078906
Hunan-Hydro_Nonpumped-2022,2025.06.16.08,7692.89746240178
Hunan-Hydro_Nonpumped-2022,2025.06.16.12,8459.998837096704
Hunan-Hydro_Nonpumped-2022,2025.06.16.16,13954.046624992365
Hunan-Hydro_Nonpumped-2022,2025.06.16.20,15076.500000000004
Hunan-Hydro_Nonpumped-2022,2025.07.22.00,7380.360060460516
Hunan-Hydro_Nonpumped-2022,2025.07.22.04,5771.935545970106
Hunan-Hydro_Nonpumped-2022,2025.07.22.08,7349.56048670037
Hunan-Hydro_Nonpumped-2022,2025.07.22.12,8078.282838297306
Hunan-Hydro_Nonpumped-2022,2025.07.22.16,5813.466623459226
Hunan-Hydro_Nonpumped-2022,2025.07.22.20,7641.33759845189
Hunan-Hydro_Nonpumped-2022,2025.08.19.00,4939.204740047122
Hunan-Hydro_Nonpumped-2022,2025.08.19.04,2453.682891444401
Hunan-Hydro_Nonpumped-2022,2025.08.19.08,2905.8247139810264
Hunan-Hydro_Nonpumped-2022,2025.08.19.12,2453.682891444401
Hunan-Hydro_Nonpumped-2022,2025.08.19.16,4747.713650945463
Hunan-Hydro_Nonpumped-2022,2025.08.19.20,11944.085809470478
Hunan-Hydro_Nonpumped-2022,2025.09.20.00,6456.602772643979
Hunan-Hydro_Nonpumped-2022,2025.09.20.04,3244.070587773176
Hunan-Hydro_Nonpumped-2022,2025.09.20.08,1943.8694164498727
Hunan-Hydro_Nonpumped-2022,2025.09.20.12,1943.8694164498727
Hunan-Hydro_Nonpumped-2022,2025.09.20.16,4844.012627595483
Hunan-Hydro_Nonpumped-2022,2025.09.20.20,4894.008176486086
Hunan-Hydro_Nonpumped-2022,2025.10.26.00,6579.979779157198
Hunan-Hydro_Nonpumped-2022,2025.10.26.04,3619.5306682281025
Hunan-Hydro_Nonpumped-2022,2025.10.26.08,1744.8777251707932
Hunan-Hydro_Nonpumped-2022,2025.10.26.12,1744.8777251707932
Hunan-Hydro_Nonpumped-2022,2025.10.26.16,4362.621903024927
Hunan-Hydro_Nonpumped-2022,2025.10.26.20,2886.6449012977773
Hunan-Hydro_Nonpumped-2022,2025.11.19.00,4411.13853620087
Hunan-Hydro_Nonpumped-2022,2025.11.19.04,1813.9492103766022
Hunan-Hydro_Nonpumped-2022,2025.11.19.08,2295.532005055206
Hunan-Hydro_Nonpumped-2022,2025.11.19.12,5196.7677946597
Hunan-Hydro_Nonpumped-2022,2025.11.19.16,4076.3388390806704
Hunan-Hydro_Nonpumped-2022,2025.11.19.20,3973.6641391461053
Hunan-Hydro_Nonpumped-2022,2025.12.16.00,5887.42898376684
Hunan-Hydro_Nonpumped-2022,2025.12.16.04,1361.6953264447661
Hunan-Hydro_Nonpumped-2022,2025.12.16.08,1361.6953264447661
Hunan-Hydro_Nonpumped-2022,2025.12.16.12,1361.6953264447661
Hunan-Hydro_Nonpumped-2022,2025.12.16.16,4029.4829823711043
Hunan-Hydro_Nonpumped-2022,2025.12.16.20,2338.3459718650265
Hunan-PV-2022,2025.01.22.00,0.0
Hunan-PV-2022,2025.01.22.04,0.0
Hunan-PV-2022,2025.01.22.08,362.34452380000005
Hunan-PV-2022,2025.01.22.12,3916.4073200000007
Hunan-PV-2022,2025.01.22.16,1180.9808990000004
Hunan-PV-2022,2025.01.22.20,0.0
Hunan-PV-2022,2025.02.08.00,0.0
Hunan-PV-2022,2025.02.08.04,0.0
Hunan-PV-2022,2025.02.08.08,521.5282709
Hunan-PV-2022,2025.02.08.12,2463.3412300000005
Hunan-PV-2022,2025.02.08.16,1120.7240800000004
Hunan-PV-2022,2025.02.08.20,0.0
Hunan-PV-2022,2025.03.21.00,0.0
Hunan-PV-2022,2025.03.21.04,0.0
Hunan-PV-2022,2025.03.21.08,1060.5326270000003
Hunan-PV-2022,2025.03.21.12,2253.3970550000004
Hunan-PV-2022,2025.03.21.16,740.6867930000002
Hunan-PV-2022,2025.03.21.20,0.0
Hunan-PV-2022,2025.04.11.00,0.0
Hunan-PV-2022,2025.04.11.04,0.0
Hunan-PV-2022,2025.04.11.08,416.6999690000001
Hunan-PV-2022,2025.04.11.12,1055.2375400000003
Hunan-PV-2022,2025.04.11.16,604.8982380000002
Hunan-PV-2022,2025.04.11.20,0.0
Hunan-PV-2022,2025.05.22.00,0.0
Hunan-PV-2022,2025.05.22.04,0.0
Hunan-PV-2022,2025.05.22.08,1135.0843140000004
Hunan-PV-2022,2025.05.22.12,1708.1096200000004
Hunan-PV-2022,2025.05.22.16,953.8497290000003
Hunan-PV-2022,2025.05.22.20,0.0
Hunan-PV-2022,2025.06.16.00,0.0
Hunan-PV-2022,2025.06.16.04,0.0
Hunan-PV-2022,2025.06.16.08,2179.7449100000003
Hunan-PV-2022,2025.06.16.12,4436.847590000001
Hunan-PV-2022,2025.06.16.16,1761.5318700000005
Hunan-PV-2022,2025.06.16.20,0.0
Hunan-PV-2022,2025.07.22.00,0.0
Hunan-PV-2022,2025.07.22.04,0.0
Hunan-PV-2022,2025.07.22.08,535.6569260000001
Hunan-PV-2022,2025.07.22.12,1206.6691000000005
Hunan-PV-2022,2025.07.22.16,1085.8944390000004
Hunan-PV-2022,2025.07.22.20,0.0
Hunan-PV-2022,2025.08.19.00,0.0
Hunan-PV-2022,2025.08.19.04,0.0
Hunan-PV-2022,2025.08.19.08,518.2504110000002
Hunan-PV-2022,2025.08.19.12,988.3359290000004
Hunan-PV-2022,2025.08.19.16,374.2934580000001
Hunan-PV-2022,2025.08.19.20,0.0
Hunan-PV-2022,2025.09.20.00,0.0
Hunan-PV-2022,2025.09.20.04,0.0
Hunan-PV-2022,2025.09.20.08,2200.9511300000004
Hunan-PV-2022,2025.09.20.12,4822.795600000001
Hunan-PV-2022,2025.09.20.16,1876.4917500000004
Hunan-PV-2022,2025.09.20.20,0.0
Hunan-PV-2022,2025.10.26.00,0.0
Hunan-PV-2022,2025.10.26.04,0.0
Hunan-PV-2022,2025.10.26.08,1843.4157700000005
Hunan-PV-2022,2025.10.26.12,4128.606230000001
Hunan-PV-2022,2025.10.26.16,852.6158270000002
Hunan-PV-2022,2025.10.26.20,0.0
Hunan-PV-2022,2025.11.19.00,0.0
Hunan-PV-2022,2025.11.19.04,0.0
Hunan-PV-2022,2025.11.19.08,596.2847240000002
Hunan-PV-2022,2025.11.19.12,2596.1870900000004
Hunan-PV-2022,2025.11.19.16,526.2162920000002
Hunan-PV-2022,2025.11.19.20,0.0
Hunan-PV-2022,2025.12.16.00,0.0
Hunan-PV-2022,2025.12.16.04,0.0
Hunan-PV-2022,2025.12.16.08,955.8929310000002
Hunan-PV-2022,2025.12.16.12,3582.839820000001
Hunan-PV-2022,2025.12.16.16,721.0272580000002
Hunan-PV-2022,2025.12.16.20,0.0
Hunan-Wind-2022,2025.01.22.00,720.5446080000002
Hunan-Wind-2022,2025.01.22.04,286.85462400000006
Hunan-Wind-2022,2025.01.22.08,8.081201520000002
Hunan-Wind-2022,2025.01.22.12,341.0552880000001
Hunan-Wind-2022,2025.01.22.16,523.6363440000001
Hunan-Wind-2022,2025.01.22.20,20.816082000000005
Hunan-Wind-2022,2025.02.08.00,1665.6658200000002
Hunan-Wind-2022,2025.02.08.04,1464.0353280000006
Hunan-Wind-2022,2025.02.08.08,1264.69098
Hunan-Wind-2022,2025.02.08.12,727.5053520000001
Hunan-Wind-2022,2025.02.08.16,506.3914800000001
Hunan-Wind-2022,2025.02.08.20,1500.5130840000004
Hunan-Wind-2022,2025.03.21.00,4474.368360000001
Hunan-Wind-2022,2025.03.21.04,5663.763000000002
Hunan-Wind-2022,2025.03.21.08,8908.217640000003
Hunan-Wind-2022,2025.03.21.12,11785.530960000002
Hunan-Wind-2022,2025.03.21.16,9476.0316
Hunan-Wind-2022,2025.03.21.20,4694.639040000001
Hunan-Wind-2022,2025.04.11.00,885.6620640000003
Hunan-Wind-2022,2025.04.11.04,804.3346080000001
Hunan-Wind-2022,2025.04.11.08,919.2874320000002
Hunan-Wind-2022,2025.04.11.12,389.4541560000001
Hunan-Wind-2022,2025.04.11.16,957.8537640000002
Hunan-Wind-2022,2025.04.11.20,3117.9052800000004
Hunan-Wind-2022,2025.05.22.00,923.7238920000001
Hunan-Wind-2022,2025.05.22.04,1176.5650680000003
Hunan-Wind-2022,2025.05.22.08,684.9153360000001
Hunan-Wind-2022,2025.05.22.12,1022.3367840000003
Hunan-Wind-2022,2025.05.22.16,2330.8261200000006
Hunan-Wind-2022,2025.05.22.20,2401.015680000001
Hunan-Wind-2022,2025.06.16.00,989.5105080000003
Hunan-Wind-2022,2025.06.16.04,511.60233600000015
Hunan-Wind-2022,2025.06.16.08,0.0
Hunan-Wind-2022,2025.06.16.12,151.81936560000003
Hunan-Wind-2022,2025.06.16.16,292.54176000000007
Hunan-Wind-2022,2025.06.16.20,471.29846400000014
Hunan-Wind-2022,2025.07.22.00,205.19377200000005
Hunan-Wind-2022,2025.07.22.04,63.357764400000015
Hunan-Wind-2022,2025.07.22.08,26.381678400000006
Hunan-Wind-2022,2025.07.22.12,96.77145240000002
Hunan-Wind-2022,2025.07.22.16,176.67165600000004
Hunan-Wind-2022,2025.07.22.20,1938.3537600000004
Hunan-Wind-2022,2025.08.19.00,1919.6906400000005
Hunan-Wind-2022,2025.08.19.04,1279.5826680000002
Hunan-Wind-2022,2025.08.19.08,701.7403680000002
Hunan-Wind-2022,2025.08.19.12,1379.6490960000006
Hunan-Wind-2022,2025.08.19.16,2513.9998800000008
Hunan-Wind-2022,2025.08.19.20,1588.7554200000004
Hunan-Wind-2022,2025.09.20.00,838.9425240000002
Hunan-Wind-2022,2025.09.20.04,1063.060488
Hunan-Wind-2022,2025.09.20.08,452.9863800000001
Hunan-Wind-2022,2025.09.20.12,792.161244
Hunan-Wind-2022,2025.09.20.16,338.1129360000001
Hunan-Wind-2022,2025.09.20.20,210.28820400000006
Hunan-Wind-2022,2025.10.26.00,0.0
Hunan-Wind-2022,2025.10.26.04,0.0
Hunan-Wind-2022,2025.10.26.08,60.661843200000014
Hunan-Wind-2022,2025.10.26.12,0.0
Hunan-Wind-2022,2025.10.26.16,210.01302000000007
Hunan-Wind-2022,2025.10.26.20,1043.4959640000002
Hunan-Wind-2022,2025.11.19.00,1689.3792720000004
Hunan-Wind-2022,2025.11.19.04,1555.7209920000003
Hunan-Wind-2022,2025.11.19.08,1102.6146600000004
Hunan-Wind-2022,2025.11.19.12,1831.8258000000003
Hunan-Wind-2022,2025.11.19.16,4451.595120000002
Hunan-Wind-2022,2025.11.19.20,2549.4033600000007
Hunan-Wind-2022,2025.12.16.00,1012.1285160000002
Hunan-Wind-2022,2025.12.16.04,543.5025120000001
Hunan-Wind-2022,2025.12.16.08,321.67774800000007
Hunan-Wind-2022,2025.12.16.12,435.17527200000006
Hunan-Wind-2022,2025.12.16.16,1342.5804000000003
Hunan-Wind-2022,2025.12.16.20,1855.8514800000003
Jiangsu-Central_PV-2022,2025.01.22.00,0.0
Jiangsu-Central_PV-2022,2025.01.22.04,0.0
Jiangsu-Central_PV-2022,2025.01.22.08,573.808626664
Jiangsu-Central_PV-2022,2025.01.22.12,2805.7439177786673
