ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Liaoning-Ev,2025-11-19_04:00,Liaoning,1,33.3109,0,0,3628.1
Liaoning-Ev,2025-11-19_08:00,Liaoning,1,0.832774,0,0,2954.8
Liaoning-Ev,2025-11-19_12:00,Liaoning,1,120.752,0,0,3295.27
Liaoning-Ev,2025-11-19_16:00,Liaoning,0,0,1,0,2957.04
Liaoning-Ev,2025-11-19_20:00,Liaoning,0,0,1,238.955,1793.67
Liaoning-Ev,2025-12-16_00:00,Liaoning,1,454.694,0,0,5416.64
Liaoning-Ev,2025-12-16_04:00,Liaoning,1,33.3109,0,0,5537.07
Liaoning-Ev,2025-12-16_08:00,Liaoning,1,0.832774,0,0,4948.33
Liaoning-Ev,2025-12-16_12:00,Liaoning,1,120.752,0,0,5091.5
Liaoning-Ev,2025-12-16_16:00,Liaoning,0,0,1,824.459,1793.67
Liaoning-Ev,2025-12-16_20:00,Liaoning,1,511.802,0,0,3697
Gansu-Ev,2025-01-22_00:00,Gansu,0,0,1,85.7122,1038.95
Gansu-Ev,2025-01-22_04:00,Gansu,0,0,1,0,1034.81
Gansu-Ev,2025-01-22_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-01-22_12:00,Gansu,1,54.2484,0,0,958.772
Gansu-Ev,2025-01-22_16:00,Gansu,1,370.386,0,0,2188.96
Gansu-Ev,2025-01-22_20:00,Gansu,0,0,1,196.437,1384.56
Gansu-Ev,2025-02-08_00:00,Gansu,0,0,1,134.752,851.081
Gansu-Ev,2025-02-08_04:00,Gansu,0,0,1,0,844.865
Gansu-Ev,2025-02-08_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-02-08_12:00,Gansu,1,54.2484,0,0,994.228
Gansu-Ev,2025-02-08_16:00,Gansu,1,370.386,0,0,2351.04
Gansu-Ev,2025-02-08_20:00,Gansu,0,0,1,196.437,1397.46
Gansu-Ev,2025-03-21_00:00,Gansu,0,0,1,145.332,1194.12
Gansu-Ev,2025-03-21_04:00,Gansu,0,0,1,10.647,1148.77
Gansu-Ev,2025-03-21_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-03-21_12:00,Gansu,1,54.2484,0,0,923.317
Gansu-Ev,2025-03-21_16:00,Gansu,1,370.386,0,0,2330.78
Gansu-Ev,2025-03-21_20:00,Gansu,0,0,1,124.617,1776.37
Gansu-Ev,2025-04-11_00:00,Gansu,0,0,1,145.332,1046.31
Gansu-Ev,2025-04-11_04:00,Gansu,0,0,1,10.647,996.818
Gansu-Ev,2025-04-11_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-04-11_12:00,Gansu,1,54.2484,0,0,941.045
Gansu-Ev,2025-04-11_16:00,Gansu,1,370.386,0,0,2120.58
Gansu-Ev,2025-04-11_20:00,Gansu,0,0,1,74.311,1636.85
Gansu-Ev,2025-05-22_00:00,Gansu,0,0,1,0,1150.43
Gansu-Ev,2025-05-22_04:00,Gansu,0,0,1,0,1146.28
Gansu-Ev,2025-05-22_08:00,Gansu,1,0.374127,0,0,805.812
Gansu-Ev,2025-05-22_12:00,Gansu,1,54.2484,0,0,976.5
Gansu-Ev,2025-05-22_16:00,Gansu,1,338.823,0,0,2010.77
Gansu-Ev,2025-05-22_20:00,Gansu,0,0,1,196.437,1150.43
Gansu-Ev,2025-06-16_00:00,Gansu,0,0,1,145.332,854.616
Gansu-Ev,2025-06-16_04:00,Gansu,0,0,1,10.647,805.812
Gansu-Ev,2025-06-16_08:00,Gansu,1,0.374127,0,0,807.234
Gansu-Ev,2025-06-16_12:00,Gansu,1,54.2484,0,0,995.65
Gansu-Ev,2025-06-16_16:00,Gansu,1,370.385,0,0,2301.81
Gansu-Ev,2025-06-16_20:00,Gansu,0,0,1,196.437,1441.47
Gansu-Ev,2025-07-22_00:00,Gansu,0,0,1,102.048,885.657
Gansu-Ev,2025-07-22_04:00,Gansu,0,0,1,10.647,842.379
Gansu-Ev,2025-07-22_08:00,Gansu,1,0.374127,0,0,805.812
Gansu-Ev,2025-07-22_12:00,Gansu,1,54.2484,0,0,923.317
Gansu-Ev,2025-07-22_16:00,Gansu,1,370.386,0,0,2102.85
Gansu-Ev,2025-07-22_20:00,Gansu,0,0,1,196.437,1298.46
Gansu-Ev,2025-08-19_00:00,Gansu,0,0,1,104.466,1152.27
Gansu-Ev,2025-08-19_04:00,Gansu,0,0,1,10.647,1108.3
Gansu-Ev,2025-08-19_08:00,Gansu,1,0.374127,0,0,805.812
Gansu-Ev,2025-08-19_12:00,Gansu,1,54.2484,0,0,976.5
Gansu-Ev,2025-08-19_16:00,Gansu,1,370.386,0,0,2358.64
Gansu-Ev,2025-08-19_20:00,Gansu,0,0,1,196.437,1572.89
Gansu-Ev,2025-09-20_00:00,Gansu,0,0,1,145.332,1153.92
Gansu-Ev,2025-09-20_04:00,Gansu,0,0,1,0,1147.71
Gansu-Ev,2025-09-20_08:00,Gansu,0,0,1,0,805.812
Gansu-Ev,2025-09-20_12:00,Gansu,1,54.2484,0,0,994.228
Gansu-Ev,2025-09-20_16:00,Gansu,1,370.386,0,0,2325.72
Gansu-Ev,2025-09-20_20:00,Gansu,0,0,1,118.723,1738.93
Gansu-Ev,2025-10-26_00:00,Gansu,0,0,1,0,1166.3
Gansu-Ev,2025-10-26_04:00,Gansu,0,0,1,5.00434,1146.28
Gansu-Ev,2025-10-26_08:00,Gansu,1,0.374127,0,0,805.812
Gansu-Ev,2025-10-26_12:00,Gansu,1,54.2484,0,0,941.045
Gansu-Ev,2025-10-26_16:00,Gansu,1,370.386,0,0,2145.91
Gansu-Ev,2025-10-26_20:00,Gansu,0,0,1,196.437,1173.67
Gansu-Ev,2025-11-19_00:00,Gansu,0,0,1,145.332,856.372
Gansu-Ev,2025-11-19_04:00,Gansu,0,0,1,10.647,806.877
Gansu-Ev,2025-11-19_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-11-19_12:00,Gansu,1,54.2484,0,0,994.228
Gansu-Ev,2025-11-19_16:00,Gansu,1,370.386,0,0,2148.44
Gansu-Ev,2025-11-19_20:00,Gansu,0,0,1,134.574,1442.3
Gansu-Ev,2025-12-16_00:00,Gansu,0,0,1,145.332,1004.87
Gansu-Ev,2025-12-16_04:00,Gansu,0,0,1,10.647,958.83
Gansu-Ev,2025-12-16_08:00,Gansu,0,0,1,0.266175,805.812
Gansu-Ev,2025-12-16_12:00,Gansu,1,54.2484,0,0,834.677
Gansu-Ev,2025-12-16_16:00,Gansu,1,370.386,0,0,2064.86
Gansu-Ev,2025-12-16_20:00,Gansu,0,0,1,108.731,1592.64
Ningxia-Ev,2025-01-22_00:00,Ningxia,0,0,1,24.0853,485.851
Ningxia-Ev,2025-01-22_04:00,Ningxia,0,0,1,3.95694,469.44
Ningxia-Ev,2025-01-22_08:00,Ningxia,0,0,1,0.0989235,340.592
Ningxia-Ev,2025-01-22_12:00,Ningxia,1,22.9291,0,0,367.779
Ningxia-Ev,2025-01-22_16:00,Ningxia,1,156.551,0,0,930.558
Ningxia-Ev,2025-01-22_20:00,Ningxia,0,0,1,73.0055,583.36
Ningxia-Ev,2025-02-08_00:00,Ningxia,0,0,1,29.4701,485.587
Ningxia-Ev,2025-02-08_04:00,Ningxia,0,0,1,0,482.959
Ningxia-Ev,2025-02-08_08:00,Ningxia,0,0,1,0,370.564
Ningxia-Ev,2025-02-08_12:00,Ningxia,0,0,1,0,340.592
Ningxia-Ev,2025-02-08_16:00,Ningxia,1,156.551,0,0,903.372
Ningxia-Ev,2025-02-08_20:00,Ningxia,0,0,1,73.0055,603.467
Ningxia-Ev,2025-03-21_00:00,Ningxia,0,0,1,54.0122,391.556
Ningxia-Ev,2025-03-21_04:00,Ningxia,0,0,1,3.95694,373.101
Ningxia-Ev,2025-03-21_08:00,Ningxia,0,0,1,0.0989235,340.592
Ningxia-Ev,2025-03-21_12:00,Ningxia,1,22.9291,0,0,420.23
Ningxia-Ev,2025-03-21_16:00,Ningxia,1,155.351,0,0,978.45
Ningxia-Ev,2025-03-21_20:00,Ningxia,0,0,1,73.0055,607.605
Ningxia-Ev,2025-04-11_00:00,Ningxia,0,0,1,39.1687,405.277
Ningxia-Ev,2025-04-11_04:00,Ningxia,0,0,1,3.95694,389.157
Ningxia-Ev,2025-04-11_08:00,Ningxia,0,0,1,0.0989235,340.592
Ningxia-Ev,2025-04-11_12:00,Ningxia,1,22.9291,0,0,390.258
Ningxia-Ev,2025-04-11_16:00,Ningxia,1,156.551,0,0,920.924
Ningxia-Ev,2025-04-11_20:00,Ningxia,0,0,1,73.0055,565.844
Ningxia-Ev,2025-05-22_00:00,Ningxia,1,40.7302,0,0,494.978
Ningxia-Ev,2025-05-22_04:00,Ningxia,0,0,1,0,493.81
Ningxia-Ev,2025-05-22_08:00,Ningxia,1,0.158132,0,0,398.072
Ningxia-Ev,2025-05-22_12:00,Ningxia,1,22.9291,0,0,477.71
Ningxia-Ev,2025-05-22_16:00,Ningxia,1,64.6314,0,0,648.379
Ningxia-Ev,2025-05-22_20:00,Ningxia,0,0,1,73.0055,340.592
Ningxia-Ev,2025-06-16_00:00,Ningxia,0,0,1,52.19,388.224
Ningxia-Ev,2025-06-16_04:00,Ningxia,0,0,1,3.95694,372.104
Ningxia-Ev,2025-06-16_08:00,Ningxia,1,0.158132,0,0,340.592
Ningxia-Ev,2025-06-16_12:00,Ningxia,1,22.9291,0,0,390.258
Ningxia-Ev,2025-06-16_16:00,Ningxia,1,156.551,0,0,920.924
Ningxia-Ev,2025-06-16_20:00,Ningxia,0,0,1,73.0055,597.373
Ningxia-Ev,2025-07-22_00:00,Ningxia,0,0,1,24.0826,468.443
Ningxia-Ev,2025-07-22_04:00,Ningxia,0,0,1,0,468.443
Ningxia-Ev,2025-07-22_08:00,Ningxia,1,0.158132,0,0,340.592
Ningxia-Ev,2025-07-22_12:00,Ningxia,1,22.9291,0,0,367.779
Ningxia-Ev,2025-07-22_16:00,Ningxia,1,156.551,0,0,919.854
Ningxia-Ev,2025-07-22_20:00,Ningxia,0,0,1,73.0055,564.773
Ningxia-Ev,2025-08-19_00:00,Ningxia,0,0,1,53.9903,357.588
Ningxia-Ev,2025-08-19_04:00,Ningxia,0,0,1,3.95694,340.592
Ningxia-Ev,2025-08-19_08:00,Ningxia,1,0.158132,0,0,341.193
Ningxia-Ev,2025-08-19_12:00,Ningxia,1,22.9291,0,0,428.324
Ningxia-Ev,2025-08-19_16:00,Ningxia,1,156.551,0,0,948.286
Ningxia-Ev,2025-08-19_20:00,Ningxia,0,0,1,73.0055,577.441
Ningxia-Ev,2025-09-20_00:00,Ningxia,0,0,1,54.0122,515.948
Ningxia-Ev,2025-09-20_04:00,Ningxia,0,0,1,0,515.072
Ningxia-Ev,2025-09-20_08:00,Ningxia,0,0,1,0,370.564
Ningxia-Ev,2025-09-20_12:00,Ningxia,0,0,1,0,340.592
Ningxia-Ev,2025-09-20_16:00,Ningxia,1,143.386,0,0,789.119
Ningxia-Ev,2025-09-20_20:00,Ningxia,0,0,1,0,733.943
Ningxia-Ev,2025-10-26_00:00,Ningxia,0,0,1,0,502.096
Ningxia-Ev,2025-10-26_04:00,Ningxia,0,0,1,3.95694,485.1
Ningxia-Ev,2025-10-26_08:00,Ningxia,0,0,1,0,340.592
Ningxia-Ev,2025-10-26_12:00,Ningxia,1,3.82296,0,0,347.626
Ningxia-Ev,2025-10-26_16:00,Ningxia,1,156.551,0,0,835.476
Ningxia-Ev,2025-10-26_20:00,Ningxia,0,0,1,73.0055,504.042
Ningxia-Ev,2025-11-19_00:00,Ningxia,0,0,1,0,437.807
Ningxia-Ev,2025-11-19_04:00,Ningxia,0,0,1,0,436.931
Ningxia-Ev,2025-11-19_08:00,Ningxia,0,0,1,0,340.592
Ningxia-Ev,2025-11-19_12:00,Ningxia,1,22.9291,0,0,427.723
Ningxia-Ev,2025-11-19_16:00,Ningxia,1,33.5886,0,0,469.725
Ningxia-Ev,2025-11-19_20:00,Ningxia,0,0,1,0,438.196
Ningxia-Ev,2025-12-16_00:00,Ningxia,0,0,1,53.4735,470.087
Ningxia-Ev,2025-12-16_04:00,Ningxia,0,0,1,3.95694,453.383
Ningxia-Ev,2025-12-16_08:00,Ningxia,0,0,1,0.0989235,340.592
Ningxia-Ev,2025-12-16_12:00,Ningxia,1,22.9291,0,0,405.244
Ningxia-Ev,2025-12-16_16:00,Ningxia,1,156.551,0,0,978.728
Ningxia-Ev,2025-12-16_20:00,Ningxia,0,0,1,73.0055,686.705
Qinghai-Ev,2025-01-22_00:00,Qinghai,0,0,1,26.9582,181.777
Qinghai-Ev,2025-01-22_04:00,Qinghai,0,0,1,1.97496,173.357
Qinghai-Ev,2025-01-22_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-01-22_12:00,Qinghai,1,10.2129,0,0,163.813
Qinghai-Ev,2025-01-22_16:00,Qinghai,1,69.7297,0,0,395.411
Qinghai-Ev,2025-01-22_20:00,Qinghai,0,0,1,19.4286,289.61
Qinghai-Ev,2025-02-08_00:00,Qinghai,0,0,1,26.9582,152.162
Qinghai-Ev,2025-02-08_04:00,Qinghai,0,0,1,0,151.901
Qinghai-Ev,2025-02-08_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-02-08_12:00,Qinghai,1,10.2129,0,0,173.826
Qinghai-Ev,2025-02-08_16:00,Qinghai,1,69.7297,0,0,410.191
Qinghai-Ev,2025-02-08_20:00,Qinghai,0,0,1,35.6638,260.515
Qinghai-Ev,2025-03-21_00:00,Qinghai,0,0,1,26.9582,196.08
Qinghai-Ev,2025-03-21_04:00,Qinghai,0,0,1,1.97496,187.66
Qinghai-Ev,2025-03-21_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-03-21_12:00,Qinghai,1,10.2129,0,0,170.488
Qinghai-Ev,2025-03-21_16:00,Qinghai,1,69.7297,0,0,402.086
Qinghai-Ev,2025-03-21_20:00,Qinghai,0,0,1,19.2769,303.913
Qinghai-Ev,2025-04-11_00:00,Qinghai,0,0,1,26.9582,181.777
Qinghai-Ev,2025-04-11_04:00,Qinghai,0,0,1,1.97496,173.357
Qinghai-Ev,2025-04-11_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-04-11_12:00,Qinghai,1,10.2129,0,0,187.176
Qinghai-Ev,2025-04-11_16:00,Qinghai,1,69.7297,0,0,414.006
Qinghai-Ev,2025-04-11_20:00,Qinghai,0,0,1,23.9906,289.956
Qinghai-Ev,2025-05-22_00:00,Qinghai,0,0,1,25.6906,181.572
Qinghai-Ev,2025-05-22_04:00,Qinghai,0,0,1,1.97496,172.892
Qinghai-Ev,2025-05-22_08:00,Qinghai,1,0.070434,0,0,151.704
Qinghai-Ev,2025-05-22_12:00,Qinghai,1,10.2129,0,0,190.513
Qinghai-Ev,2025-05-22_16:00,Qinghai,1,69.7297,0,0,431.647
Qinghai-Ev,2025-05-22_20:00,Qinghai,0,0,1,36.438,285.895
Qinghai-Ev,2025-06-16_00:00,Qinghai,0,0,1,26.9582,231.251
Qinghai-Ev,2025-06-16_04:00,Qinghai,0,0,1,1.97496,223.222
Qinghai-Ev,2025-06-16_08:00,Qinghai,0,0,1,0,151.704
Qinghai-Ev,2025-06-16_12:00,Qinghai,1,10.2129,0,0,167.151
Qinghai-Ev,2025-06-16_16:00,Qinghai,1,63.0509,0,0,363.834
Qinghai-Ev,2025-06-16_20:00,Qinghai,0,0,1,0,339.258
Qinghai-Ev,2025-07-22_00:00,Qinghai,0,0,1,26.9582,188.333
Qinghai-Ev,2025-07-22_04:00,Qinghai,0,0,1,1.97496,180.043
Qinghai-Ev,2025-07-22_08:00,Qinghai,1,0.070434,0,0,151.704
Qinghai-Ev,2025-07-22_12:00,Qinghai,1,10.2129,0,0,163.813
Qinghai-Ev,2025-07-22_16:00,Qinghai,1,69.7297,0,0,385.875
Qinghai-Ev,2025-07-22_20:00,Qinghai,0,0,1,18.5263,297.727
Qinghai-Ev,2025-08-19_00:00,Qinghai,0,0,1,8.4614,232.154
Qinghai-Ev,2025-08-19_04:00,Qinghai,0,0,1,1.97496,222.954
Qinghai-Ev,2025-08-19_08:00,Qinghai,1,0.070434,0,0,151.704
Qinghai-Ev,2025-08-19_12:00,Qinghai,1,10.2129,0,0,187.176
Qinghai-Ev,2025-08-19_16:00,Qinghai,1,69.7297,0,0,418.773
Qinghai-Ev,2025-08-19_20:00,Qinghai,0,0,1,36.438,266
Qinghai-Ev,2025-09-20_00:00,Qinghai,0,0,1,26.9582,166.13
Qinghai-Ev,2025-09-20_04:00,Qinghai,0,0,1,0,165.74
Qinghai-Ev,2025-09-20_08:00,Qinghai,1,0.070434,0,0,151.704
Qinghai-Ev,2025-09-20_12:00,Qinghai,1,10.2129,0,0,163.813
Qinghai-Ev,2025-09-20_16:00,Qinghai,1,69.7297,0,0,414.482
Qinghai-Ev,2025-09-20_20:00,Qinghai,0,0,1,30.3512,275.523
Qinghai-Ev,2025-10-26_00:00,Qinghai,0,0,1,26.9582,160.247
Qinghai-Ev,2025-10-26_04:00,Qinghai,0,0,1,1.97496,151.827
Qinghai-Ev,2025-10-26_08:00,Qinghai,0,0,1,0.0308565,151.704
Qinghai-Ev,2025-10-26_12:00,Qinghai,1,10.2129,0,0,177.163
Qinghai-Ev,2025-10-26_16:00,Qinghai,1,69.7297,0,0,432.6
Qinghai-Ev,2025-10-26_20:00,Qinghai,0,0,1,36.438,269.294
Qinghai-Ev,2025-11-19_00:00,Qinghai,0,0,1,26.9582,167.213
Qinghai-Ev,2025-11-19_04:00,Qinghai,0,0,1,1.97496,159.053
Qinghai-Ev,2025-11-19_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-11-19_12:00,Qinghai,1,10.2129,0,0,180.501
Qinghai-Ev,2025-11-19_16:00,Qinghai,1,69.7297,0,0,421.634
Qinghai-Ev,2025-11-19_20:00,Qinghai,0,0,1,32.9628,275.739
Qinghai-Ev,2025-12-16_00:00,Qinghai,0,0,1,26.9582,202.744
Qinghai-Ev,2025-12-16_04:00,Qinghai,0,0,1,0,201.964
Qinghai-Ev,2025-12-16_08:00,Qinghai,0,0,1,0.049374,151.704
Qinghai-Ev,2025-12-16_12:00,Qinghai,1,10.2129,0,0,163.813
Qinghai-Ev,2025-12-16_16:00,Qinghai,1,69.7297,0,0,400.179
Qinghai-Ev,2025-12-16_20:00,Qinghai,0,0,1,18.7163,311.27
Shaanxi-Ev,2025-01-22_00:00,Shaanxi,0,0,1,256.199,5592.58
Shaanxi-Ev,2025-01-22_04:00,Shaanxi,0,0,1,30.4044,5442.31
Shaanxi-Ev,2025-01-22_08:00,Shaanxi,0,0,1,0,4041.4
Shaanxi-Ev,2025-01-22_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-01-22_16:00,Shaanxi,1,1054.65,0,0,6904.99
Shaanxi-Ev,2025-01-22_20:00,Shaanxi,0,0,1,0,6647.09
Shaanxi-Ev,2025-02-08_00:00,Shaanxi,0,0,1,415.02,4754.44
Shaanxi-Ev,2025-02-08_04:00,Shaanxi,0,0,1,0,4744.89
Shaanxi-Ev,2025-02-08_08:00,Shaanxi,0,0,1,0.76011,4041.4
Shaanxi-Ev,2025-02-08_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-02-08_16:00,Shaanxi,1,1597.06,0,0,9199.63
Shaanxi-Ev,2025-02-08_20:00,Shaanxi,0,0,1,560.961,6440
Shaanxi-Ev,2025-03-21_00:00,Shaanxi,0,0,1,415.02,5293.15
Shaanxi-Ev,2025-03-21_04:00,Shaanxi,0,0,1,30.4044,5165.16
Shaanxi-Ev,2025-03-21_08:00,Shaanxi,0,0,1,0.76011,4286.56
Shaanxi-Ev,2025-03-21_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-03-21_16:00,Shaanxi,1,1670.95,0,0,9480.44
Shaanxi-Ev,2025-03-21_20:00,Shaanxi,0,0,1,560.961,6978.7
Shaanxi-Ev,2025-04-11_00:00,Shaanxi,0,0,1,415.02,4367.7
Shaanxi-Ev,2025-04-11_04:00,Shaanxi,0,0,1,30.4044,4242.9
Shaanxi-Ev,2025-04-11_08:00,Shaanxi,0,0,1,0.76011,3714.52
Shaanxi-Ev,2025-04-11_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-04-11_16:00,Shaanxi,1,1291.12,0,0,8387.31
Shaanxi-Ev,2025-04-11_20:00,Shaanxi,0,0,1,560.961,6057.5
Shaanxi-Ev,2025-05-22_00:00,Shaanxi,1,0,0,0,4255.6
Shaanxi-Ev,2025-05-22_04:00,Shaanxi,0,0,1,0,4233.31
Shaanxi-Ev,2025-05-22_08:00,Shaanxi,1,1.7246,0,0,3714.52
Shaanxi-Ev,2025-05-22_12:00,Shaanxi,1,250.067,0,0,3847.58
Shaanxi-Ev,2025-05-22_16:00,Shaanxi,1,317.117,0,0,4702.4
Shaanxi-Ev,2025-05-22_20:00,Shaanxi,0,0,1,0,4272.58
Shaanxi-Ev,2025-06-16_00:00,Shaanxi,0,0,1,0,4394.62
Shaanxi-Ev,2025-06-16_04:00,Shaanxi,0,0,1,0,4385.07
Shaanxi-Ev,2025-06-16_08:00,Shaanxi,1,1.7246,0,0,4041.4
Shaanxi-Ev,2025-06-16_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-06-16_16:00,Shaanxi,1,501.272,0,0,4918.9
Shaanxi-Ev,2025-06-16_20:00,Shaanxi,0,0,1,0,4403.11
Shaanxi-Ev,2025-07-22_00:00,Shaanxi,0,0,1,415.02,4633.37
Shaanxi-Ev,2025-07-22_04:00,Shaanxi,0,0,1,0,4623.82
Shaanxi-Ev,2025-07-22_08:00,Shaanxi,1,1.7246,0,0,3929.92
Shaanxi-Ev,2025-07-22_12:00,Shaanxi,1,115.357,0,0,3714.52
Shaanxi-Ev,2025-07-22_16:00,Shaanxi,1,1707.35,0,0,9151.79
Shaanxi-Ev,2025-07-22_20:00,Shaanxi,0,0,1,560.961,6306.19
Shaanxi-Ev,2025-08-19_00:00,Shaanxi,0,0,1,415.02,5456.94
Shaanxi-Ev,2025-08-19_04:00,Shaanxi,0,0,1,30.4044,5316.21
Shaanxi-Ev,2025-08-19_08:00,Shaanxi,1,1.7246,0,0,4972.54
Shaanxi-Ev,2025-08-19_12:00,Shaanxi,0,0,1,110.206,3714.52
Shaanxi-Ev,2025-08-19_16:00,Shaanxi,1,1707.35,0,0,9618.75
Shaanxi-Ev,2025-08-19_20:00,Shaanxi,0,0,1,560.961,7117.02
Shaanxi-Ev,2025-09-20_00:00,Shaanxi,0,0,1,0,4531.72
Shaanxi-Ev,2025-09-20_04:00,Shaanxi,0,0,1,0,4531.72
Shaanxi-Ev,2025-09-20_08:00,Shaanxi,0,0,1,0,4531.72
Shaanxi-Ev,2025-09-20_12:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-09-20_16:00,Shaanxi,1,492.942,0,0,5003.99
Shaanxi-Ev,2025-09-20_20:00,Shaanxi,0,0,1,0,4574.17
Shaanxi-Ev,2025-10-26_00:00,Shaanxi,0,0,1,0,5140.9
Shaanxi-Ev,2025-10-26_04:00,Shaanxi,0,0,1,0,5115.43
Shaanxi-Ev,2025-10-26_08:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-10-26_12:00,Shaanxi,1,250.067,0,0,4664.78
Shaanxi-Ev,2025-10-26_16:00,Shaanxi,1,998.978,0,0,8110.67
Shaanxi-Ev,2025-10-26_20:00,Shaanxi,0,0,1,560.961,5179.1
Shaanxi-Ev,2025-11-19_00:00,Shaanxi,1,0,0,0,4878.57
Shaanxi-Ev,2025-11-19_04:00,Shaanxi,1,68.984,0,0,5108.87
Shaanxi-Ev,2025-11-19_08:00,Shaanxi,1,1.7246,0,0,3714.52
Shaanxi-Ev,2025-11-19_12:00,Shaanxi,1,250.067,0,0,4583.06
Shaanxi-Ev,2025-11-19_16:00,Shaanxi,0,0,1,0,3999.35
Shaanxi-Ev,2025-11-19_20:00,Shaanxi,1,287.792,0,0,4921.03
Shaanxi-Ev,2025-12-16_00:00,Shaanxi,1,0,0,0,4159.2
Shaanxi-Ev,2025-12-16_04:00,Shaanxi,1,68.984,0,0,4414.97
Shaanxi-Ev,2025-12-16_08:00,Shaanxi,0,0,1,0,3714.52
Shaanxi-Ev,2025-12-16_12:00,Shaanxi,1,250.067,0,0,4092.74
Shaanxi-Ev,2025-12-16_16:00,Shaanxi,0,0,1,0,3742.51
Shaanxi-Ev,2025-12-16_20:00,Shaanxi,1,255.443,0,0,4197.41
Xinjiang-Ev,2025-01-22_00:00,Xinjiang,0,0,1,0,860.006
Xinjiang-Ev,2025-01-22_04:00,Xinjiang,0,0,1,0,854.46
Xinjiang-Ev,2025-01-22_08:00,Xinjiang,0,0,1,0,732.447
Xinjiang-Ev,2025-01-22_12:00,Xinjiang,0,0,1,0,647.038
Xinjiang-Ev,2025-01-22_16:00,Xinjiang,1,95.207,0,0,907.147
Xinjiang-Ev,2025-01-22_20:00,Xinjiang,0,0,1,0,862.224
Xinjiang-Ev,2025-02-08_00:00,Xinjiang,0,0,1,0,993.85
Xinjiang-Ev,2025-02-08_04:00,Xinjiang,0,0,1,0,992.741
Xinjiang-Ev,2025-02-08_08:00,Xinjiang,0,0,1,0,718.212
Xinjiang-Ev,2025-02-08_12:00,Xinjiang,0,0,1,0,647.038
Xinjiang-Ev,2025-02-08_16:00,Xinjiang,1,113.645,0,0,997.548
Xinjiang-Ev,2025-02-08_20:00,Xinjiang,0,0,1,0,997.548
Xinjiang-Ev,2025-03-21_00:00,Xinjiang,0,0,1,83.5091,771.306
Xinjiang-Ev,2025-03-21_04:00,Xinjiang,0,0,1,7.58394,739.306
Xinjiang-Ev,2025-03-21_08:00,Xinjiang,0,0,1,0.189599,647.038
Xinjiang-Ev,2025-03-21_12:00,Xinjiang,1,43.5595,0,0,741.39
Xinjiang-Ev,2025-03-21_16:00,Xinjiang,1,297.406,0,0,1769.86
Xinjiang-Ev,2025-03-21_20:00,Xinjiang,0,0,1,139.924,1105.34
Xinjiang-Ev,2025-04-11_00:00,Xinjiang,0,0,1,76.1144,892.764
Xinjiang-Ev,2025-04-11_04:00,Xinjiang,0,0,1,7.58394,861.319
Xinjiang-Ev,2025-04-11_08:00,Xinjiang,0,0,1,0.189599,647.038
Xinjiang-Ev,2025-04-11_12:00,Xinjiang,1,43.5595,0,0,798.329
Xinjiang-Ev,2025-04-11_16:00,Xinjiang,1,297.406,0,0,1908.14
Xinjiang-Ev,2025-04-11_20:00,Xinjiang,0,0,1,139.924,1198.7
Xinjiang-Ev,2025-05-22_00:00,Xinjiang,0,0,1,39.1536,984.592
Xinjiang-Ev,2025-05-22_04:00,Xinjiang,0,0,1,7.58394,950.929
Xinjiang-Ev,2025-05-22_08:00,Xinjiang,1,0.300411,0,0,647.038
Xinjiang-Ev,2025-05-22_12:00,Xinjiang,1,43.5595,0,0,755.625
Xinjiang-Ev,2025-05-22_16:00,Xinjiang,1,297.406,0,0,1763.76
Xinjiang-Ev,2025-05-22_20:00,Xinjiang,0,0,1,139.924,1144.16
Xinjiang-Ev,2025-06-16_00:00,Xinjiang,1,73.0143,0,0,921.535
Xinjiang-Ev,2025-06-16_04:00,Xinjiang,0,0,1,0,920.425
Xinjiang-Ev,2025-06-16_08:00,Xinjiang,1,0.300411,0,0,647.038
Xinjiang-Ev,2025-06-16_12:00,Xinjiang,1,43.5595,0,0,798.329
Xinjiang-Ev,2025-06-16_16:00,Xinjiang,1,26.6417,0,0,736.884
