TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Sichuan,Hunan,2025.11.19.16,10500.0
Sichuan,Hunan,2025.11.19.20,10500.0
Sichuan,Hunan,2025.12.16.00,10500.0
Sichuan,Hunan,2025.12.16.04,10500.0
Sichuan,Hunan,2025.12.16.08,10500.0
Sichuan,Hunan,2025.12.16.12,10500.0
Sichuan,Hunan,2025.12.16.16,10500.0
Sichuan,Hunan,2025.12.16.20,10500.0
Hunan,Sichuan,2025.01.22.00,0.0
Hunan,Sichuan,2025.01.22.04,0.0
Hunan,Sichuan,2025.01.22.08,0.0
Hunan,Sichuan,2025.01.22.12,0.0
Hunan,Sichuan,2025.01.22.16,0.0
Hunan,Sichuan,2025.01.22.20,0.0
Hunan,Sichuan,2025.02.08.00,0.0
Hunan,Sichuan,2025.02.08.04,0.0
Hunan,Sichuan,2025.02.08.08,0.0
Hunan,Sichuan,2025.02.08.12,0.0
Hunan,Sichuan,2025.02.08.16,0.0
Hunan,Sichuan,2025.02.08.20,0.0
Hunan,Sichuan,2025.03.21.00,0.0
Hunan,Sichuan,2025.03.21.04,0.0
Hunan,Sichuan,2025.03.21.08,0.0
Hunan,Sichuan,2025.03.21.12,0.0
Hunan,Sichuan,2025.03.21.16,0.0
Hunan,Sichuan,2025.03.21.20,0.0
Hunan,Sichuan,2025.04.11.00,0.0
Hunan,Sichuan,2025.04.11.04,0.0
Hunan,Sichuan,2025.04.11.08,0.0
Hunan,Sichuan,2025.04.11.12,0.0
Hunan,Sichuan,2025.04.11.16,0.0
Hunan,Sichuan,2025.04.11.20,0.0
Hunan,Sichuan,2025.05.22.00,0.0
Hunan,Sichuan,2025.05.22.04,0.0
Hunan,Sichuan,2025.05.22.08,0.0
Hunan,Sichuan,2025.05.22.12,0.0
Hunan,Sichuan,2025.05.22.16,0.0
Hunan,Sichuan,2025.05.22.20,0.0
Hunan,Sichuan,2025.06.16.00,0.0
Hunan,Sichuan,2025.06.16.04,0.0
Hunan,Sichuan,2025.06.16.08,0.0
Hunan,Sichuan,2025.06.16.12,0.0
Hunan,Sichuan,2025.06.16.16,0.0
Hunan,Sichuan,2025.06.16.20,0.0
Hunan,Sichuan,2025.07.22.00,0.0
Hunan,Sichuan,2025.07.22.04,0.0
Hunan,Sichuan,2025.07.22.08,0.0
Hunan,Sichuan,2025.07.22.12,0.0
Hunan,Sichuan,2025.07.22.16,0.0
Hunan,Sichuan,2025.07.22.20,0.0
Hunan,Sichuan,2025.08.19.00,0.0
Hunan,Sichuan,2025.08.19.04,0.0
Hunan,Sichuan,2025.08.19.08,0.0
Hunan,Sichuan,2025.08.19.12,0.0
Hunan,Sichuan,2025.08.19.16,0.0
Hunan,Sichuan,2025.08.19.20,0.0
Hunan,Sichuan,2025.09.20.00,0.0
Hunan,Sichuan,2025.09.20.04,0.0
Hunan,Sichuan,2025.09.20.08,0.0
Hunan,Sichuan,2025.09.20.12,0.0
Hunan,Sichuan,2025.09.20.16,0.0
Hunan,Sichuan,2025.09.20.20,0.0
Hunan,Sichuan,2025.10.26.00,0.0
Hunan,Sichuan,2025.10.26.04,0.0
Hunan,Sichuan,2025.10.26.08,0.0
Hunan,Sichuan,2025.10.26.12,0.0
Hunan,Sichuan,2025.10.26.16,0.0
Hunan,Sichuan,2025.10.26.20,0.0
Hunan,Sichuan,2025.11.19.00,0.0
Hunan,Sichuan,2025.11.19.04,0.0
Hunan,Sichuan,2025.11.19.08,0.0
Hunan,Sichuan,2025.11.19.12,0.0
Hunan,Sichuan,2025.11.19.16,0.0
Hunan,Sichuan,2025.11.19.20,0.0
Hunan,Sichuan,2025.12.16.00,0.0
Hunan,Sichuan,2025.12.16.04,0.0
Hunan,Sichuan,2025.12.16.08,0.0
Hunan,Sichuan,2025.12.16.12,0.0
Hunan,Sichuan,2025.12.16.16,0.0
Hunan,Sichuan,2025.12.16.20,0.0
West_Inner_Mongolia,Gansu,2025.01.22.00,0.0
West_Inner_Mongolia,Gansu,2025.01.22.04,0.0
West_Inner_Mongolia,Gansu,2025.01.22.08,0.0
West_Inner_Mongolia,Gansu,2025.01.22.12,0.0
West_Inner_Mongolia,Gansu,2025.01.22.16,0.0
West_Inner_Mongolia,Gansu,2025.01.22.20,0.0
West_Inner_Mongolia,Gansu,2025.02.08.00,0.0
West_Inner_Mongolia,Gansu,2025.02.08.04,0.0
West_Inner_Mongolia,Gansu,2025.02.08.08,0.0
West_Inner_Mongolia,Gansu,2025.02.08.12,0.0
West_Inner_Mongolia,Gansu,2025.02.08.16,0.0
West_Inner_Mongolia,Gansu,2025.02.08.20,0.0
West_Inner_Mongolia,Gansu,2025.03.21.00,0.0
West_Inner_Mongolia,Gansu,2025.03.21.04,0.0
West_Inner_Mongolia,Gansu,2025.03.21.08,0.0
West_Inner_Mongolia,Gansu,2025.03.21.12,0.0
West_Inner_Mongolia,Gansu,2025.03.21.16,0.0
West_Inner_Mongolia,Gansu,2025.03.21.20,0.0
West_Inner_Mongolia,Gansu,2025.04.11.00,0.0
West_Inner_Mongolia,Gansu,2025.04.11.04,0.0
West_Inner_Mongolia,Gansu,2025.04.11.08,0.0
West_Inner_Mongolia,Gansu,2025.04.11.12,0.0
West_Inner_Mongolia,Gansu,2025.04.11.16,0.0
West_Inner_Mongolia,Gansu,2025.04.11.20,0.0
West_Inner_Mongolia,Gansu,2025.05.22.00,0.0
West_Inner_Mongolia,Gansu,2025.05.22.04,0.0
West_Inner_Mongolia,Gansu,2025.05.22.08,0.0
West_Inner_Mongolia,Gansu,2025.05.22.12,0.0
West_Inner_Mongolia,Gansu,2025.05.22.16,0.0
West_Inner_Mongolia,Gansu,2025.05.22.20,0.0
West_Inner_Mongolia,Gansu,2025.06.16.00,0.0
West_Inner_Mongolia,Gansu,2025.06.16.04,0.0
West_Inner_Mongolia,Gansu,2025.06.16.08,0.0
West_Inner_Mongolia,Gansu,2025.06.16.12,0.0
West_Inner_Mongolia,Gansu,2025.06.16.16,0.0
West_Inner_Mongolia,Gansu,2025.06.16.20,0.0
West_Inner_Mongolia,Gansu,2025.07.22.00,0.0
West_Inner_Mongolia,Gansu,2025.07.22.04,0.0
West_Inner_Mongolia,Gansu,2025.07.22.08,0.0
West_Inner_Mongolia,Gansu,2025.07.22.12,0.0
West_Inner_Mongolia,Gansu,2025.07.22.16,0.0
West_Inner_Mongolia,Gansu,2025.07.22.20,0.0
West_Inner_Mongolia,Gansu,2025.08.19.00,0.0
West_Inner_Mongolia,Gansu,2025.08.19.04,0.0
West_Inner_Mongolia,Gansu,2025.08.19.08,0.0
West_Inner_Mongolia,Gansu,2025.08.19.12,0.0
West_Inner_Mongolia,Gansu,2025.08.19.16,0.0
West_Inner_Mongolia,Gansu,2025.08.19.20,0.0
West_Inner_Mongolia,Gansu,2025.09.20.00,0.0
West_Inner_Mongolia,Gansu,2025.09.20.04,0.0
West_Inner_Mongolia,Gansu,2025.09.20.08,0.0
West_Inner_Mongolia,Gansu,2025.09.20.12,0.0
West_Inner_Mongolia,Gansu,2025.09.20.16,0.0
West_Inner_Mongolia,Gansu,2025.09.20.20,0.0
West_Inner_Mongolia,Gansu,2025.10.26.00,0.0
West_Inner_Mongolia,Gansu,2025.10.26.04,0.0
West_Inner_Mongolia,Gansu,2025.10.26.08,0.0
West_Inner_Mongolia,Gansu,2025.10.26.12,0.0
West_Inner_Mongolia,Gansu,2025.10.26.16,0.0
West_Inner_Mongolia,Gansu,2025.10.26.20,0.0
West_Inner_Mongolia,Gansu,2025.11.19.00,0.0
West_Inner_Mongolia,Gansu,2025.11.19.04,0.0
West_Inner_Mongolia,Gansu,2025.11.19.08,0.0
West_Inner_Mongolia,Gansu,2025.11.19.12,0.0
West_Inner_Mongolia,Gansu,2025.11.19.16,0.0
West_Inner_Mongolia,Gansu,2025.11.19.20,0.0
West_Inner_Mongolia,Gansu,2025.12.16.00,0.0
West_Inner_Mongolia,Gansu,2025.12.16.04,0.0
West_Inner_Mongolia,Gansu,2025.12.16.08,0.0
West_Inner_Mongolia,Gansu,2025.12.16.12,0.0
West_Inner_Mongolia,Gansu,2025.12.16.16,0.0
West_Inner_Mongolia,Gansu,2025.12.16.20,0.0
Gansu,West_Inner_Mongolia,2025.01.22.00,0.0
Gansu,West_Inner_Mongolia,2025.01.22.04,0.0
Gansu,West_Inner_Mongolia,2025.01.22.08,0.0
Gansu,West_Inner_Mongolia,2025.01.22.12,0.0
Gansu,West_Inner_Mongolia,2025.01.22.16,0.0
Gansu,West_Inner_Mongolia,2025.01.22.20,0.0
Gansu,West_Inner_Mongolia,2025.02.08.00,0.0
Gansu,West_Inner_Mongolia,2025.02.08.04,0.0
Gansu,West_Inner_Mongolia,2025.02.08.08,0.0
Gansu,West_Inner_Mongolia,2025.02.08.12,0.0
Gansu,West_Inner_Mongolia,2025.02.08.16,0.0
Gansu,West_Inner_Mongolia,2025.02.08.20,0.0
Gansu,West_Inner_Mongolia,2025.03.21.00,0.0
Gansu,West_Inner_Mongolia,2025.03.21.04,0.0
Gansu,West_Inner_Mongolia,2025.03.21.08,0.0
Gansu,West_Inner_Mongolia,2025.03.21.12,0.0
Gansu,West_Inner_Mongolia,2025.03.21.16,0.0
Gansu,West_Inner_Mongolia,2025.03.21.20,0.0
Gansu,West_Inner_Mongolia,2025.04.11.00,0.0
Gansu,West_Inner_Mongolia,2025.04.11.04,0.0
Gansu,West_Inner_Mongolia,2025.04.11.08,0.0
Gansu,West_Inner_Mongolia,2025.04.11.12,0.0
Gansu,West_Inner_Mongolia,2025.04.11.16,0.0
Gansu,West_Inner_Mongolia,2025.04.11.20,0.0
Gansu,West_Inner_Mongolia,2025.05.22.00,0.0
Gansu,West_Inner_Mongolia,2025.05.22.04,0.0
Gansu,West_Inner_Mongolia,2025.05.22.08,0.0
Gansu,West_Inner_Mongolia,2025.05.22.12,0.0
Gansu,West_Inner_Mongolia,2025.05.22.16,0.0
Gansu,West_Inner_Mongolia,2025.05.22.20,0.0
Gansu,West_Inner_Mongolia,2025.06.16.00,0.0
Gansu,West_Inner_Mongolia,2025.06.16.04,0.0
Gansu,West_Inner_Mongolia,2025.06.16.08,0.0
Gansu,West_Inner_Mongolia,2025.06.16.12,0.0
Gansu,West_Inner_Mongolia,2025.06.16.16,0.0
Gansu,West_Inner_Mongolia,2025.06.16.20,0.0
Gansu,West_Inner_Mongolia,2025.07.22.00,0.0
Gansu,West_Inner_Mongolia,2025.07.22.04,0.0
Gansu,West_Inner_Mongolia,2025.07.22.08,0.0
Gansu,West_Inner_Mongolia,2025.07.22.12,0.0
Gansu,West_Inner_Mongolia,2025.07.22.16,0.0
Gansu,West_Inner_Mongolia,2025.07.22.20,0.0
Gansu,West_Inner_Mongolia,2025.08.19.00,0.0
Gansu,West_Inner_Mongolia,2025.08.19.04,0.0
Gansu,West_Inner_Mongolia,2025.08.19.08,0.0
Gansu,West_Inner_Mongolia,2025.08.19.12,0.0
Gansu,West_Inner_Mongolia,2025.08.19.16,0.0
Gansu,West_Inner_Mongolia,2025.08.19.20,0.0
Gansu,West_Inner_Mongolia,2025.09.20.00,0.0
Gansu,West_Inner_Mongolia,2025.09.20.04,0.0
Gansu,West_Inner_Mongolia,2025.09.20.08,0.0
Gansu,West_Inner_Mongolia,2025.09.20.12,0.0
Gansu,West_Inner_Mongolia,2025.09.20.16,0.0
Gansu,West_Inner_Mongolia,2025.09.20.20,0.0
Gansu,West_Inner_Mongolia,2025.10.26.00,0.0
Gansu,West_Inner_Mongolia,2025.10.26.04,0.0
Gansu,West_Inner_Mongolia,2025.10.26.08,0.0
Gansu,West_Inner_Mongolia,2025.10.26.12,0.0
Gansu,West_Inner_Mongolia,2025.10.26.16,0.0
Gansu,West_Inner_Mongolia,2025.10.26.20,0.0
Gansu,West_Inner_Mongolia,2025.11.19.00,0.0
Gansu,West_Inner_Mongolia,2025.11.19.04,0.0
Gansu,West_Inner_Mongolia,2025.11.19.08,0.0
Gansu,West_Inner_Mongolia,2025.11.19.12,0.0
Gansu,West_Inner_Mongolia,2025.11.19.16,0.0
Gansu,West_Inner_Mongolia,2025.11.19.20,0.0
Gansu,West_Inner_Mongolia,2025.12.16.00,0.0
Gansu,West_Inner_Mongolia,2025.12.16.04,0.0
Gansu,West_Inner_Mongolia,2025.12.16.08,0.0
Gansu,West_Inner_Mongolia,2025.12.16.12,0.0
Gansu,West_Inner_Mongolia,2025.12.16.16,0.0
Gansu,West_Inner_Mongolia,2025.12.16.20,0.0
Liaoning,Hebei,2025.01.22.00,0.0
Liaoning,Hebei,2025.01.22.04,0.0
Liaoning,Hebei,2025.01.22.08,0.0
Liaoning,Hebei,2025.01.22.12,0.0
Liaoning,Hebei,2025.01.22.16,0.0
Liaoning,Hebei,2025.01.22.20,0.0
Liaoning,Hebei,2025.02.08.00,0.0
Liaoning,Hebei,2025.02.08.04,0.0
Liaoning,Hebei,2025.02.08.08,0.0
Liaoning,Hebei,2025.02.08.12,0.0
Liaoning,Hebei,2025.02.08.16,0.0
Liaoning,Hebei,2025.02.08.20,0.0
Liaoning,Hebei,2025.03.21.00,0.0
Liaoning,Hebei,2025.03.21.04,0.0
Liaoning,Hebei,2025.03.21.08,0.0
Liaoning,Hebei,2025.03.21.12,0.0
Liaoning,Hebei,2025.03.21.16,0.0
Liaoning,Hebei,2025.03.21.20,0.0
Liaoning,Hebei,2025.04.11.00,0.0
Liaoning,Hebei,2025.04.11.04,0.0
Liaoning,Hebei,2025.04.11.08,0.0
Liaoning,Hebei,2025.04.11.12,0.0
Liaoning,Hebei,2025.04.11.16,0.0
Liaoning,Hebei,2025.04.11.20,0.0
Liaoning,Hebei,2025.05.22.00,0.0
Liaoning,Hebei,2025.05.22.04,0.0
Liaoning,Hebei,2025.05.22.08,0.0
Liaoning,Hebei,2025.05.22.12,0.0
Liaoning,Hebei,2025.05.22.16,0.0
Liaoning,Hebei,2025.05.22.20,0.0
Liaoning,Hebei,2025.06.16.00,0.0
Liaoning,Hebei,2025.06.16.04,0.0
Liaoning,Hebei,2025.06.16.08,0.0
Liaoning,Hebei,2025.06.16.12,0.0
Liaoning,Hebei,2025.06.16.16,0.0
Liaoning,Hebei,2025.06.16.20,0.0
Liaoning,Hebei,2025.07.22.00,0.0
Liaoning,Hebei,2025.07.22.04,0.0
Liaoning,Hebei,2025.07.22.08,0.0
Liaoning,Hebei,2025.07.22.12,0.0
Liaoning,Hebei,2025.07.22.16,0.0
Liaoning,Hebei,2025.07.22.20,0.0
Liaoning,Hebei,2025.08.19.00,0.0
Liaoning,Hebei,2025.08.19.04,0.0
Liaoning,Hebei,2025.08.19.08,0.0
Liaoning,Hebei,2025.08.19.12,0.0
Liaoning,Hebei,2025.08.19.16,0.0
Liaoning,Hebei,2025.08.19.20,0.0
Liaoning,Hebei,2025.09.20.00,0.0
Liaoning,Hebei,2025.09.20.04,0.0
Liaoning,Hebei,2025.09.20.08,0.0
Liaoning,Hebei,2025.09.20.12,0.0
Liaoning,Hebei,2025.09.20.16,0.0
Liaoning,Hebei,2025.09.20.20,0.0
Liaoning,Hebei,2025.10.26.00,0.0
Liaoning,Hebei,2025.10.26.04,0.0
Liaoning,Hebei,2025.10.26.08,0.0
Liaoning,Hebei,2025.10.26.12,0.0
Liaoning,Hebei,2025.10.26.16,0.0
Liaoning,Hebei,2025.10.26.20,0.0
Liaoning,Hebei,2025.11.19.00,0.0
Liaoning,Hebei,2025.11.19.04,0.0
Liaoning,Hebei,2025.11.19.08,0.0
Liaoning,Hebei,2025.11.19.12,0.0
Liaoning,Hebei,2025.11.19.16,0.0
Liaoning,Hebei,2025.11.19.20,0.0
Liaoning,Hebei,2025.12.16.00,0.0
Liaoning,Hebei,2025.12.16.04,0.0
Liaoning,Hebei,2025.12.16.08,0.0
Liaoning,Hebei,2025.12.16.12,0.0
Liaoning,Hebei,2025.12.16.16,0.0
Liaoning,Hebei,2025.12.16.20,0.0
Hebei,Liaoning,2025.01.22.00,0.0
Hebei,Liaoning,2025.01.22.04,0.0
Hebei,Liaoning,2025.01.22.08,0.0
Hebei,Liaoning,2025.01.22.12,0.0
Hebei,Liaoning,2025.01.22.16,0.0
Hebei,Liaoning,2025.01.22.20,0.0
Hebei,Liaoning,2025.02.08.00,0.0
Hebei,Liaoning,2025.02.08.04,0.0
Hebei,Liaoning,2025.02.08.08,0.0
Hebei,Liaoning,2025.02.08.12,0.0
Hebei,Liaoning,2025.02.08.16,0.0
Hebei,Liaoning,2025.02.08.20,0.0
Hebei,Liaoning,2025.03.21.00,0.0
Hebei,Liaoning,2025.03.21.04,0.0
Hebei,Liaoning,2025.03.21.08,0.0
Hebei,Liaoning,2025.03.21.12,0.0
Hebei,Liaoning,2025.03.21.16,0.0
Hebei,Liaoning,2025.03.21.20,0.0
Hebei,Liaoning,2025.04.11.00,0.0
Hebei,Liaoning,2025.04.11.04,0.0
Hebei,Liaoning,2025.04.11.08,0.0
Hebei,Liaoning,2025.04.11.12,0.0
Hebei,Liaoning,2025.04.11.16,0.0
Hebei,Liaoning,2025.04.11.20,0.0
Hebei,Liaoning,2025.05.22.00,0.0
Hebei,Liaoning,2025.05.22.04,0.0
Hebei,Liaoning,2025.05.22.08,0.0
Hebei,Liaoning,2025.05.22.12,0.0
Hebei,Liaoning,2025.05.22.16,0.0
Hebei,Liaoning,2025.05.22.20,0.0
Hebei,Liaoning,2025.06.16.00,0.0
Hebei,Liaoning,2025.06.16.04,0.0
Hebei,Liaoning,2025.06.16.08,0.0
Hebei,Liaoning,2025.06.16.12,0.0
Hebei,Liaoning,2025.06.16.16,0.0
Hebei,Liaoning,2025.06.16.20,0.0
Hebei,Liaoning,2025.07.22.00,0.0
Hebei,Liaoning,2025.07.22.04,0.0
Hebei,Liaoning,2025.07.22.08,0.0
Hebei,Liaoning,2025.07.22.12,0.0
Hebei,Liaoning,2025.07.22.16,0.0
Hebei,Liaoning,2025.07.22.20,0.0
Hebei,Liaoning,2025.08.19.00,0.0
Hebei,Liaoning,2025.08.19.04,0.0
Hebei,Liaoning,2025.08.19.08,0.0
Hebei,Liaoning,2025.08.19.12,0.0
Hebei,Liaoning,2025.08.19.16,0.0
Hebei,Liaoning,2025.08.19.20,0.0
Hebei,Liaoning,2025.09.20.00,0.0
Hebei,Liaoning,2025.09.20.04,0.0
Hebei,Liaoning,2025.09.20.08,0.0
Hebei,Liaoning,2025.09.20.12,0.0
Hebei,Liaoning,2025.09.20.16,0.0
Hebei,Liaoning,2025.09.20.20,0.0
Hebei,Liaoning,2025.10.26.00,0.0
Hebei,Liaoning,2025.10.26.04,0.0
Hebei,Liaoning,2025.10.26.08,0.0
Hebei,Liaoning,2025.10.26.12,0.0
Hebei,Liaoning,2025.10.26.16,0.0
Hebei,Liaoning,2025.10.26.20,0.0
Hebei,Liaoning,2025.11.19.00,0.0
Hebei,Liaoning,2025.11.19.04,0.0
Hebei,Liaoning,2025.11.19.08,0.0
Hebei,Liaoning,2025.11.19.12,0.0
Hebei,Liaoning,2025.11.19.16,0.0
Hebei,Liaoning,2025.11.19.20,0.0
Hebei,Liaoning,2025.12.16.00,0.0
Hebei,Liaoning,2025.12.16.04,0.0
Hebei,Liaoning,2025.12.16.08,0.0
Hebei,Liaoning,2025.12.16.12,0.0
Hebei,Liaoning,2025.12.16.16,0.0
Hebei,Liaoning,2025.12.16.20,0.0
Shanxi,Jiangsu,2025.01.22.00,5000.0
Shanxi,Jiangsu,2025.01.22.04,5000.0
Shanxi,Jiangsu,2025.01.22.08,5000.0
Shanxi,Jiangsu,2025.01.22.12,5000.0
Shanxi,Jiangsu,2025.01.22.16,5000.0
Shanxi,Jiangsu,2025.01.22.20,5000.0
Shanxi,Jiangsu,2025.02.08.00,5000.0
Shanxi,Jiangsu,2025.02.08.04,5000.0
Shanxi,Jiangsu,2025.02.08.08,5000.0
Shanxi,Jiangsu,2025.02.08.12,5000.0
Shanxi,Jiangsu,2025.02.08.16,5000.0
Shanxi,Jiangsu,2025.02.08.20,5000.0
Shanxi,Jiangsu,2025.03.21.00,5000.0
Shanxi,Jiangsu,2025.03.21.04,5000.0
Shanxi,Jiangsu,2025.03.21.08,5000.0
Shanxi,Jiangsu,2025.03.21.12,5000.0
Shanxi,Jiangsu,2025.03.21.16,5000.0
Shanxi,Jiangsu,2025.03.21.20,5000.0
Shanxi,Jiangsu,2025.04.11.00,5000.0
Shanxi,Jiangsu,2025.04.11.04,5000.0
Shanxi,Jiangsu,2025.04.11.08,5000.0
Shanxi,Jiangsu,2025.04.11.12,5000.0
Shanxi,Jiangsu,2025.04.11.16,5000.0
Shanxi,Jiangsu,2025.04.11.20,5000.0
Shanxi,Jiangsu,2025.05.22.00,5000.0
Shanxi,Jiangsu,2025.05.22.04,5000.0
Shanxi,Jiangsu,2025.05.22.08,5000.0
Shanxi,Jiangsu,2025.05.22.12,5000.0
Shanxi,Jiangsu,2025.05.22.16,5000.0
Shanxi,Jiangsu,2025.05.22.20,5000.0
Shanxi,Jiangsu,2025.06.16.00,5000.0
Shanxi,Jiangsu,2025.06.16.04,5000.0
Shanxi,Jiangsu,2025.06.16.08,5000.0
Shanxi,Jiangsu,2025.06.16.12,5000.0
Shanxi,Jiangsu,2025.06.16.16,5000.0
Shanxi,Jiangsu,2025.06.16.20,5000.0
Shanxi,Jiangsu,2025.07.22.00,5000.0
Shanxi,Jiangsu,2025.07.22.04,5000.0
Shanxi,Jiangsu,2025.07.22.08,5000.0
Shanxi,Jiangsu,2025.07.22.12,5000.000000001
Shanxi,Jiangsu,2025.07.22.16,5000.0
Shanxi,Jiangsu,2025.07.22.20,5000.0
Shanxi,Jiangsu,2025.08.19.00,5000.0
Shanxi,Jiangsu,2025.08.19.04,5000.0
Shanxi,Jiangsu,2025.08.19.08,5000.0
Shanxi,Jiangsu,2025.08.19.12,5000.0
Shanxi,Jiangsu,2025.08.19.16,5000.0
Shanxi,Jiangsu,2025.08.19.20,5000.0
Shanxi,Jiangsu,2025.09.20.00,5000.0
Shanxi,Jiangsu,2025.09.20.04,5000.0
Shanxi,Jiangsu,2025.09.20.08,5000.0
Shanxi,Jiangsu,2025.09.20.12,5000.0
Shanxi,Jiangsu,2025.09.20.16,5000.0
Shanxi,Jiangsu,2025.09.20.20,5000.0
Shanxi,Jiangsu,2025.10.26.00,5000.0
Shanxi,Jiangsu,2025.10.26.04,5000.0
Shanxi,Jiangsu,2025.10.26.08,5000.0
Shanxi,Jiangsu,2025.10.26.12,5000.0
Shanxi,Jiangsu,2025.10.26.16,5000.0
Shanxi,Jiangsu,2025.10.26.20,5000.0
Shanxi,Jiangsu,2025.11.19.00,5000.0
Shanxi,Jiangsu,2025.11.19.04,5000.0
Shanxi,Jiangsu,2025.11.19.08,5000.0
Shanxi,Jiangsu,2025.11.19.12,5000.0
Shanxi,Jiangsu,2025.11.19.16,5000.0
Shanxi,Jiangsu,2025.11.19.20,5000.0
Shanxi,Jiangsu,2025.12.16.00,5000.0
Shanxi,Jiangsu,2025.12.16.04,5000.0
Shanxi,Jiangsu,2025.12.16.08,5000.0
Shanxi,Jiangsu,2025.12.16.12,5000.0
Shanxi,Jiangsu,2025.12.16.16,5000.0
Shanxi,Jiangsu,2025.12.16.20,5000.0
Jiangsu,Shanxi,2025.01.22.00,0.0
Jiangsu,Shanxi,2025.01.22.04,0.0
Jiangsu,Shanxi,2025.01.22.08,0.0
Jiangsu,Shanxi,2025.01.22.12,0.0
Jiangsu,Shanxi,2025.01.22.16,0.0
Jiangsu,Shanxi,2025.01.22.20,0.0
Jiangsu,Shanxi,2025.02.08.00,0.0
Jiangsu,Shanxi,2025.02.08.04,0.0
Jiangsu,Shanxi,2025.02.08.08,0.0
Jiangsu,Shanxi,2025.02.08.12,0.0
Jiangsu,Shanxi,2025.02.08.16,0.0
Jiangsu,Shanxi,2025.02.08.20,0.0
Jiangsu,Shanxi,2025.03.21.00,0.0
Jiangsu,Shanxi,2025.03.21.04,0.0
Jiangsu,Shanxi,2025.03.21.08,0.0
Jiangsu,Shanxi,2025.03.21.12,0.0
Jiangsu,Shanxi,2025.03.21.16,0.0
Jiangsu,Shanxi,2025.03.21.20,0.0
Jiangsu,Shanxi,2025.04.11.00,0.0
Jiangsu,Shanxi,2025.04.11.04,0.0
Jiangsu,Shanxi,2025.04.11.08,0.0
Jiangsu,Shanxi,2025.04.11.12,0.0
Jiangsu,Shanxi,2025.04.11.16,0.0
Jiangsu,Shanxi,2025.04.11.20,0.0
Jiangsu,Shanxi,2025.05.22.00,0.0
Jiangsu,Shanxi,2025.05.22.04,0.0
Jiangsu,Shanxi,2025.05.22.08,0.0
Jiangsu,Shanxi,2025.05.22.12,0.0
Jiangsu,Shanxi,2025.05.22.16,0.0
Jiangsu,Shanxi,2025.05.22.20,0.0
Jiangsu,Shanxi,2025.06.16.00,0.0
Jiangsu,Shanxi,2025.06.16.04,0.0
Jiangsu,Shanxi,2025.06.16.08,0.0
Jiangsu,Shanxi,2025.06.16.12,0.0
Jiangsu,Shanxi,2025.06.16.16,0.0
Jiangsu,Shanxi,2025.06.16.20,0.0
Jiangsu,Shanxi,2025.07.22.00,0.0
Jiangsu,Shanxi,2025.07.22.04,0.0
Jiangsu,Shanxi,2025.07.22.08,0.0
Jiangsu,Shanxi,2025.07.22.12,0.0
Jiangsu,Shanxi,2025.07.22.16,0.0
Jiangsu,Shanxi,2025.07.22.20,0.0
Jiangsu,Shanxi,2025.08.19.00,0.0
Jiangsu,Shanxi,2025.08.19.04,0.0
Jiangsu,Shanxi,2025.08.19.08,0.0
Jiangsu,Shanxi,2025.08.19.12,0.0
Jiangsu,Shanxi,2025.08.19.16,0.0
Jiangsu,Shanxi,2025.08.19.20,0.0
Jiangsu,Shanxi,2025.09.20.00,0.0
Jiangsu,Shanxi,2025.09.20.04,0.0
Jiangsu,Shanxi,2025.09.20.08,0.0
Jiangsu,Shanxi,2025.09.20.12,0.0
Jiangsu,Shanxi,2025.09.20.16,0.0
Jiangsu,Shanxi,2025.09.20.20,0.0
Jiangsu,Shanxi,2025.10.26.00,0.0
Jiangsu,Shanxi,2025.10.26.04,0.0
Jiangsu,Shanxi,2025.10.26.08,0.0
Jiangsu,Shanxi,2025.10.26.12,0.0
Jiangsu,Shanxi,2025.10.26.16,0.0
Jiangsu,Shanxi,2025.10.26.20,0.0
Jiangsu,Shanxi,2025.11.19.00,0.0
Jiangsu,Shanxi,2025.11.19.04,0.0
Jiangsu,Shanxi,2025.11.19.08,0.0
Jiangsu,Shanxi,2025.11.19.12,0.0
Jiangsu,Shanxi,2025.11.19.16,0.0
Jiangsu,Shanxi,2025.11.19.20,0.0
Jiangsu,Shanxi,2025.12.16.00,0.0
Jiangsu,Shanxi,2025.12.16.04,0.0
Jiangsu,Shanxi,2025.12.16.08,0.0
Jiangsu,Shanxi,2025.12.16.12,0.0
Jiangsu,Shanxi,2025.12.16.16,0.0
Jiangsu,Shanxi,2025.12.16.20,0.0
East_Inner_Mongolia,Beijing,2025.01.22.00,5000.0
East_Inner_Mongolia,Beijing,2025.01.22.04,5000.0
East_Inner_Mongolia,Beijing,2025.01.22.08,5000.0
East_Inner_Mongolia,Beijing,2025.01.22.12,4438.596086776763
East_Inner_Mongolia,Beijing,2025.01.22.16,5000.000000001
East_Inner_Mongolia,Beijing,2025.01.22.20,2299.185144708744
East_Inner_Mongolia,Beijing,2025.02.08.00,5000.0
East_Inner_Mongolia,Beijing,2025.02.08.04,5000.0
East_Inner_Mongolia,Beijing,2025.02.08.08,5000.0
East_Inner_Mongolia,Beijing,2025.02.08.12,5000.0
East_Inner_Mongolia,Beijing,2025.02.08.16,5000.0
East_Inner_Mongolia,Beijing,2025.02.08.20,5000.000000001
East_Inner_Mongolia,Beijing,2025.03.21.00,5000.0
