load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,StorageNetDisChargeforDis,EvDischargePower,zone_demand_mw,StorageNetChargeforDis,EvChargePower
Chongqing,2025.03.21.20,0.0,16078.41983020083,0.0,0.0,-15409.1267491482,-0.0,-669.2930810526315
Chongqing,2025.04.11.00,0.0,16007.16480429878,0.0,0.0,-15541.4810916672,-0.0,-465.6837126315786
Chongqing,2025.04.11.04,0.0,12534.6096071506,0.0,0.0,-12534.6096071506,-0.0,-0.0
Chongqing,2025.04.11.08,11.744462100000003,12985.1557370719,0.0,0.0,-12996.9001991719,-0.0,-0.0
Chongqing,2025.04.11.12,18.170449500000004,16272.8055059892,0.0,0.0,-16290.9759554892,-0.0,-0.0
Chongqing,2025.04.11.16,6.356978250000001,17398.1798533871,0.0,0.0,-17404.5368316371,-0.0,-0.0
Chongqing,2025.04.11.20,0.0,16064.127383242572,0.0,0.0,-15922.7643074531,-0.0,-141.36307578947373
Chongqing,2025.05.22.00,0.0,16024.628266377573,0.0,0.0,-15381.9650955705,-0.0,-642.6631708070721
Chongqing,2025.05.22.04,0.0,12477.8008183292,0.0,0.0,-12405.9557983292,-0.0,-71.84502
Chongqing,2025.05.22.08,18.882738000000007,12844.618754239602,0.0,0.0,-12863.5014922396,-0.0,-0.0
Chongqing,2025.05.22.12,55.39540650000001,16068.371822768,0.0,0.0,-16123.767229268,-0.0,-0.0
Chongqing,2025.05.22.16,13.845011250000004,17212.0536318562,0.0,0.0,-17225.8986431062,-0.0,-0.0
Chongqing,2025.05.22.20,0.0,15831.922317154456,0.0,0.0,-15759.334863751,-0.0,-72.58745340345467
Chongqing,2025.06.16.00,0.0,16845.070629704715,0.0,0.0,-16247.9134391784,-0.0,-597.1571905263157
Chongqing,2025.06.16.04,0.0,13104.3657093964,0.0,0.0,-13104.3657093964,-0.0,-0.0
Chongqing,2025.06.16.08,28.756360500000007,13558.913190956599,0.0,0.0,-13587.6695514566,-0.0,-0.0
Chongqing,2025.06.16.12,83.83571700000002,16947.6406013314,0.0,0.0,-17031.4763183314,-0.0,-0.0
Chongqing,2025.06.16.16,56.706279000000016,18138.947418449203,0.0,0.0,-18195.6536974492,-0.0,-0.0
Chongqing,2025.06.16.20,0.0,16764.330307456894,0.0,0.0,-16646.527744299,-0.0,-117.80256315789468
Chongqing,2025.07.22.00,0.0,17796.452946727837,0.0,661.9051679566617,-18458.3581146845,-0.0,-0.0
Chongqing,2025.07.22.04,0.0,14958.991977995001,0.0,0.0,-14887.146957995,-0.0,-71.84502
Chongqing,2025.07.22.08,34.22556900000001,15403.7723471875,0.0,0.0,-15436.2017906875,-0.0,-1.7961255
Chongqing,2025.07.22.12,71.52983250000001,19537.4290401216,0.0,0.0,-19348.5206751216,-0.0,-260.4381975
Chongqing,2025.07.22.16,44.740185000000004,20715.423495649276,0.0,0.0,-20671.0783717275,-0.0,-89.08530892176964
Chongqing,2025.07.22.20,0.0,19477.976957165392,0.0,0.0,-18911.2018365012,-0.0,-566.7751206641901
Chongqing,2025.08.19.00,0.0,22663.194722801523,0.0,0.0,-21876.5732374331,-0.0,-786.6214853684213
Chongqing,2025.08.19.04,0.0,17715.8715742314,0.0,0.0,-17644.0265542314,-0.0,-71.84502
Chongqing,2025.08.19.08,11.861378550000003,18284.692974287704,0.0,0.0,-18294.7582273377,-0.0,-1.7961255
Chongqing,2025.08.19.12,25.345152000000006,23166.673793656897,0.0,0.0,-22931.5807481569,-0.0,-260.4381975
Chongqing,2025.08.19.16,6.514209450000002,22714.3588243562,0.0,1778.18355,-24499.0565838062,-0.0,-0.0
Chongqing,2025.08.19.20,0.0,23738.817542854304,0.0,0.0,-22413.2769238543,-0.0,-1325.540619
Chongqing,2025.09.20.00,0.0,17307.5589050873,0.0,0.0,-17307.5589050873,-0.0,-0.0
Chongqing,2025.09.20.04,0.0,14030.842418539401,0.0,0.0,-13958.9973985394,-0.0,-71.84502
Chongqing,2025.09.20.08,34.79776650000001,14440.819383774498,0.0,0.0,-14473.8210247745,-0.0,-1.7961255
Chongqing,2025.09.20.12,108.29085750000003,18078.72686344343,0.0,0.0,-18142.2236598908,-0.0,-44.794061052631555
Chongqing,2025.09.20.16,50.95328700000001,19651.32986649177,0.0,0.0,-19382.3255745444,-0.0,-319.9575789473684
Chongqing,2025.09.20.20,0.0,18238.233582699566,0.0,0.0,-17732.1697692522,-0.0,-506.06381344736815
Chongqing,2025.10.26.00,0.0,16836.584032847575,0.0,0.0,-16236.5181370581,-0.0,-600.0658957894735
Chongqing,2025.10.26.04,0.0,13095.1751012046,0.0,0.0,-13095.1751012046,-0.0,-0.0
Chongqing,2025.10.26.08,16.519492500000002,13561.6204907305,0.0,0.0,-13578.1399832305,-0.0,-0.0
Chongqing,2025.10.26.12,27.806079000000004,16991.725393679102,0.0,0.0,-17019.5314726791,-0.0,-0.0
Chongqing,2025.10.26.16,28.527187500000004,18154.3651808139,0.0,0.0,-18182.8923683139,-0.0,-0.0
Chongqing,2025.10.26.20,0.0,16658.413390886377,0.0,0.0,-16634.8528782548,-0.0,-23.560512631578913
Chongqing,2025.11.19.00,0.0,16830.525114611435,0.0,0.0,-16424.5207622167,-0.0,-406.004352394737
Chongqing,2025.11.19.04,0.0,13318.649138901399,0.0,0.0,-13246.8041189014,-0.0,-71.84502
Chongqing,2025.11.19.08,5.204586450000002,13731.9527898005,0.0,0.0,-13735.3612507505,-0.0,-1.7961255
Chongqing,2025.11.19.12,51.21259500000001,17165.388013366002,0.0,0.0,-17216.600608366,-0.0,-0.0
Chongqing,2025.11.19.16,12.314212050000002,18541.09663592018,0.0,0.0,-18393.4320584965,-0.0,-159.97878947368426
Chongqing,2025.11.19.20,0.0,16827.4678209316,0.0,0.0,-16827.4678209316,-0.0,-0.0
Chongqing,2025.12.16.00,0.0,18287.4478020668,0.0,0.0,-18287.4478020668,-0.0,-0.0
Chongqing,2025.12.16.04,0.0,14821.148355893401,0.0,0.0,-14749.3033358934,-0.0,-71.84502
Chongqing,2025.12.16.08,4.3469958,15288.927343957901,0.0,0.0,-15293.2743397579,-0.0,-0.0
Chongqing,2025.12.16.12,45.17971500000001,19194.579088746923,0.0,0.0,-19169.3681363785,-0.0,-70.39066736842103
Chongqing,2025.12.16.16,14.080674300000002,20465.599283510805,0.0,0.0,-20479.6799578108,-0.0,-0.0
Chongqing,2025.12.16.20,0.0,18736.0985365343,0.0,0.0,-18736.0985365343,-0.0,-0.0
Henan,2025.01.22.00,0.0,61965.29614903622,0.0,0.0,-61296.8099787539,-0.0,-668.4861702823118
Henan,2025.01.22.04,0.0,55296.921039801,0.0,0.0,-55079.329379801,-0.0,-217.59166
Henan,2025.01.22.08,581.4054702400001,56338.941863322696,0.0,0.0,-56914.9075420627,-0.0,-5.439791499999999
Henan,2025.01.22.12,9494.100546000003,59992.15950983869,0.0,0.0,-68697.4902883387,-0.0,-788.7697675
Henan,2025.01.22.16,2333.2937717600007,66654.88831823545,0.0,0.0,-68197.4302122323,-0.0,-790.751877763158
Henan,2025.01.22.20,0.0,66113.09419607396,0.0,0.0,-65618.8965094352,-0.0,-494.1976866387413
Henan,2025.02.08.00,0.0,56482.0187104873,0.0,0.0,-56482.0187104873,-0.0,-0.0
Henan,2025.02.08.04,0.0,50752.9137922399,0.0,0.0,-50752.9137922399,-0.0,-0.0
Henan,2025.02.08.08,670.0225582400001,51779.726713813296,0.0,0.0,-52444.3094805533,-0.0,-5.439791499999999
Henan,2025.02.08.12,1756.6321267600006,62155.242248495735,0.0,0.0,-63301.3844142031,-0.0,-610.4899610526315
Henan,2025.02.08.16,1051.0303921600002,61886.47623653206,0.0,0.0,-62840.603460271,-0.0,-96.90316842105283
Henan,2025.02.08.20,0.0,61971.741076203456,0.0,0.0,-60464.6105024403,-0.0,-1507.1305737631571
Henan,2025.03.21.00,0.0,52179.8818262053,0.0,0.0,-52179.8818262053,-0.0,-0.0
Henan,2025.03.21.04,0.0,46887.1528404304,0.0,0.0,-46887.1528404304,-0.0,-0.0
Henan,2025.03.21.08,622.2432246800001,47827.474643568006,0.0,0.0,-48449.717868248,-0.0,-0.0
Henan,2025.03.21.12,1570.4165643600004,56909.4117700161,0.0,0.0,-58479.8283343761,-0.0,-0.0
Henan,2025.03.21.16,891.1384745200003,59350.37458040828,0.0,0.0,-58054.1442622967,-0.0,-2187.3687926315783
Henan,2025.03.21.20,0.0,55859.1265453311,0.0,0.0,-55859.1265453311,-0.0,-0.0
Henan,2025.04.11.00,0.0,50846.312131954124,0.0,0.0,-49709.9022477436,-0.0,-1136.409884210526
Henan,2025.04.11.04,0.0,44885.3008000056,0.0,0.0,-44667.7091400056,-0.0,-217.59166
Henan,2025.04.11.08,1432.7188576400006,44723.5899508598,0.0,0.0,-46156.3088084998,-0.0,-0.0
Henan,2025.04.11.12,2442.7542445600006,54057.6508932355,0.0,0.0,-55711.6353702955,-0.0,-788.7697675000002
Henan,2025.04.11.16,861.1073290400003,54508.97220540127,0.0,0.0,-55306.101419836,-0.0,-63.97811460526291
Henan,2025.04.11.20,0.0,53286.34272358759,0.0,0.0,-53214.9867541139,-0.0,-71.35596947368437
Henan,2025.05.22.00,0.0,51209.9935774712,0.0,0.0,-51209.9935774712,-0.0,-0.0
Henan,2025.05.22.04,0.0,46015.64265365,0.0,0.0,-46015.64265365,-0.0,-0.0
Henan,2025.05.22.08,5849.489013200001,41699.6746496665,0.0,0.0,-47549.1636628665,-0.0,-0.0
Henan,2025.05.22.12,9497.898222400003,47894.9422479864,0.0,0.0,-57392.8404703864,-0.0,-0.0
Henan,2025.05.22.16,3203.4798992000005,55977.45734694195,0.0,0.0,-56975.0687577209,-0.0,-2205.8684884210525
Henan,2025.05.22.20,0.0,54820.8507094196,0.0,0.0,-54820.8507094196,-0.0,-0.0
Henan,2025.06.16.00,0.0,59331.1755946737,0.0,0.0,-59331.1755946737,-0.0,-0.0
Henan,2025.06.16.04,0.0,53313.0739463038,0.0,0.0,-53313.0739463038,-0.0,-0.0
Henan,2025.06.16.08,5058.6733484000015,50031.1163894866,0.0,0.0,-55089.7897378866,-0.0,-0.0
Henan,2025.06.16.12,6834.250578400002,60449.053906707,0.0,0.0,-66494.534717607,-0.0,-788.7697675000002
Henan,2025.06.16.16,1997.3634800000004,65485.74463755238,0.0,0.0,-66010.5103092629,-0.0,-1472.597808289474
Henan,2025.06.16.20,0.0,63514.6636909729,0.0,0.0,-63514.6636909729,-0.0,-0.0
Henan,2025.07.22.00,0.0,69442.85185093454,0.0,0.0,-68473.9713545398,-0.0,-968.8804963947366
Henan,2025.07.22.04,0.0,61528.4942803221,0.0,0.0,-61528.4942803221,-0.0,-0.0
Henan,2025.07.22.08,2262.0040520000007,61322.43357041949,0.0,0.0,-63578.9978309195,-0.0,-5.439791499999999
Henan,2025.07.22.12,5533.640344400002,71207.5442367583,0.0,0.0028275,-76741.1874086583,-0.0,-0.0
Henan,2025.07.22.16,2202.510229640001,73980.0657384112,0.0,0.0,-76182.5759680512,-0.0,-0.0
Henan,2025.07.22.20,0.0,73872.9729636259,0.0,0.0,-73302.1252078364,-0.0,-570.8477557894739
Henan,2025.08.19.00,0.0,63350.422178848516,0.0,0.0,-62460.6749051643,-0.0,-889.7472736842112
Henan,2025.08.19.04,0.0,56125.1407304663,0.0,0.0,-56125.1407304663,-0.0,-0.0
Henan,2025.08.19.08,936.8628323600002,57058.708853579905,0.0,0.0,-57995.5716859399,-0.0,-0.0
Henan,2025.08.19.12,4844.838144160001,65157.0364915326,0.0,0.0,-70001.8746356926,-0.0,-0.0
Henan,2025.08.19.16,3406.6889850000007,67334.80068595664,0.0,0.0,-69492.3197362198,-0.0,-1249.1699347368424
Henan,2025.08.19.20,0.0,66864.826471917,0.0,0.0,-66864.826471917,-0.0,-0.0
Henan,2025.09.20.00,0.0,50311.2349709045,0.0,0.0,-50311.2349709045,-0.0,-0.0
Henan,2025.09.20.04,0.0,45260.25750141453,0.0,0.0,-45208.0472609831,-0.0,-52.210240431431885
Henan,2025.09.20.08,1701.4546301200005,45013.1996510493,0.0,0.0,-46714.6542811693,-0.0,-0.0
Henan,2025.09.20.12,4199.655367600001,52974.6844973653,0.0,0.0,-56385.5700974653,-0.0,-788.7697675
Henan,2025.09.20.16,1568.1734443200005,54406.95702346021,0.0,0.0,-55975.1304677802,-0.0,-0.0
Henan,2025.09.20.20,0.0,54495.95370241419,0.0,0.0,-53858.7199229772,-0.0,-637.2337794369896
Henan,2025.10.26.00,0.0,46748.5202702114,0.0,0.0,-46748.5202702114,-0.0,-0.0
Henan,2025.10.26.04,0.0,42006.707149585,0.0,0.0,-42006.707149585,-0.0,-0.0
Henan,2025.10.26.08,4676.7696024000015,38729.856449258295,0.0,0.0,-43406.6260516583,-0.0,-0.0
Henan,2025.10.26.12,10733.876986000001,41658.833472671395,0.0,0.0,-52392.7104586714,-0.0,-0.0
Henan,2025.10.26.16,1910.1574744000004,50101.1780218177,0.0,0.0,-52011.3354962177,-0.0,-0.0
Henan,2025.10.26.20,0.0,51959.07343744586,0.0,0.0,-50044.7953921827,-0.0,-1914.2780452631578
Henan,2025.11.19.00,0.0,50419.05725300676,0.0,0.0,-49709.9022477436,-0.0,-709.1550052631574
Henan,2025.11.19.04,0.0,44885.3008000056,0.0,0.0,-44667.7091400056,-0.0,-217.59166
Henan,2025.11.19.08,2382.1865244800006,43774.1222840198,0.0,0.0,-46156.3088084998,-0.0,-0.0
Henan,2025.11.19.12,8699.119822400004,47012.51554789549,0.0,0.0,-55711.6353702955,-0.0,-0.0
Henan,2025.11.19.16,712.6581207200002,55460.28618753705,0.0,0.0,-55306.101419836,-0.0,-866.8428884210525
Henan,2025.11.19.20,0.0,53214.9867541139,0.0,0.0,-53214.9867541139,-0.0,-0.0
Henan,2025.12.16.00,0.0,56641.3599938179,0.0,0.0,-56641.3599938179,-0.0,-0.0
Henan,2025.12.16.04,0.0,50896.092711851,0.0,0.0,-50896.092711851,-0.0,-0.0
Henan,2025.12.16.08,2672.8433368000005,49919.4166555587,0.0,0.0,-52592.2599923587,-0.0,-0.0
Henan,2025.12.16.12,11245.985786000001,53022.7477747593,0.0,0.0,-63479.9637932593,-0.0,-788.7697675
Henan,2025.12.16.16,1434.1798984800005,61583.68372783739,0.0,0.019305,-63017.8829313174,-0.0,-0.0
Henan,2025.12.16.20,0.0,61104.41693286485,0.0,0.0,-60635.187065628,-0.0,-469.22986723684227
Hubei,2025.01.22.00,0.0,34371.44434489078,0.0,0.0,-34178.9138691013,-0.0,-192.53047578947357
Hubei,2025.01.22.04,0.0,30937.572015856604,0.0,0.0,-30834.6390558566,-0.0,-102.93296000000001
Hubei,2025.01.22.08,98.36878674000002,30890.423389231,0.0,0.0,-30988.792175971,-0.0,-0.0
Hubei,2025.01.22.12,1508.3455870000005,35337.042517269605,0.0,0.0,-36472.2561242696,-0.0,-373.13198000000006
Hubei,2025.01.22.16,445.6067137666668,37867.495046758806,0.0,0.0,-38143.2311215781,-0.0,-169.87063894736843
Hubei,2025.01.22.20,0.0,35750.8008245248,0.0,0.0,-35750.8008245248,-0.0,-0.0
Hubei,2025.02.08.00,0.0,30626.293382355067,0.0,0.0,-30234.7209834077,-0.0,-391.5723989473683
Hubei,2025.02.08.04,0.0,27276.3702219547,0.0,0.0,-27276.3702219547,-0.0,-0.0
Hubei,2025.02.08.08,87.16367058000002,27325.570643962103,0.0,0.0,-27412.7343145421,-0.0,-0.0
Hubei,2025.02.08.12,342.7618404000001,32293.785290119802,0.0,0.0,-32263.4151505198,-0.0,-373.13198
Hubei,2025.02.08.16,363.9766011000001,33377.58566103841,0.0,0.0,-33741.5622621384,-0.0,-0.0
Hubei,2025.02.08.20,0.0,31658.970000434296,0.0,0.0,-31625.2146572764,-0.0,-33.75534315789465
Hubei,2025.03.21.00,0.0,30258.16350509861,0.0,0.0,-29198.0686185723,-0.0,-1060.0948865263158
Hubei,2025.03.21.04,0.0,26341.1502902004,0.0,0.0,-26341.1502902004,-0.0,-0.0
Hubei,2025.03.21.08,179.93624670000005,26295.4759693122,0.0,0.0,-26472.8388920122,-0.0,-2.573324
Hubei,2025.03.21.12,378.40685446666674,30778.79846425723,0.0,0.0,-31157.2053187239,-0.0,-0.0
Hubei,2025.03.21.16,213.87649850000005,32370.794971377403,0.0,0.0,-32584.6714698774,-0.0,-0.0
Hubei,2025.03.21.20,0.0,30608.39737572759,0.0,0.0,-30540.8866894118,-0.0,-67.51068631578954
Hubei,2025.04.11.00,0.0,29027.017168183713,0.0,0.0,-28574.0287976574,-0.0,-452.9883705263158
Hubei,2025.04.11.04,0.0,25778.1703573655,0.0,0.0,-25778.1703573655,-0.0,-0.0
Hubei,2025.04.11.08,158.78296140000003,25748.2614646462,0.0,0.0,-25907.0444260462,-0.0,-0.0
Hubei,2025.04.11.12,501.4376780000001,29989.855895625096,0.0,0.0,-30491.2935736251,-0.0,-0.0
Hubei,2025.04.11.16,267.41968376666676,32153.83235607181,0.0,0.0,-31888.251004049,-0.0,-533.0010357894736
Hubei,2025.04.11.20,0.0,29888.1473007482,0.0,0.0,-29888.1473007482,-0.0,-0.0
Hubei,2025.05.22.00,0.0,28854.5600965412,0.0,0.0,-28854.5600965412,-0.0,-0.0
Hubei,2025.05.22.04,0.0,26031.2527513258,0.0,0.0,-26031.2527513258,-0.0,-0.0
Hubei,2025.05.22.08,1062.1730163333336,25099.21905087147,0.0,0.0,-26161.3920672048,-0.0,-0.0
Hubei,2025.05.22.12,1775.853818666667,29271.501489067465,0.0,0.0,-30790.6480066815,-0.0,-256.7073010526316
Hubei,2025.05.22.16,389.4518791333334,32970.80191811302,0.0,0.0,-32201.3203488253,-0.0,-1158.9334484210528
Hubei,2025.05.22.20,0.0,30181.5802234518,0.0,0.0,-30181.5802234518,-0.0,-0.0
Hubei,2025.06.16.00,0.0,33629.62233343679,0.0,0.0,-32301.0787039631,-0.0,-1328.5436294736842
Hubei,2025.06.16.04,0.0,29140.542814379,0.0,0.0,-29140.542814379,-0.0,-0.0
Hubei,2025.06.16.08,898.1267166666669,28388.099839575734,0.0,0.0,-29286.2265562424,-0.0,-0.0
Hubei,2025.06.16.12,1834.3012636666672,32634.12040979562,0.0,0.0,-34468.4216734623,-0.0,-0.0
Hubei,2025.06.16.16,785.5267746666669,35262.064298593636,0.0,0.0,-36047.5910732603,-0.0,-0.0
Hubei,2025.06.16.20,0.0,33786.604091204,0.0,0.0,-33786.604091204,-0.0,-0.0
Hubei,2025.07.22.00,0.0,38406.44927097527,0.0,0.0,-37270.4735760279,-0.0,-1135.975694947368
Hubei,2025.07.22.04,0.0,33726.63453691261,0.0,0.0,-33623.7015769126,-0.0,-102.93296000000001
Hubei,2025.07.22.08,288.4074242000001,33505.964093588496,0.0,0.0,-33791.7981937885,-0.0,-2.573324
Hubei,2025.07.22.12,1106.382547666667,38664.87125354303,0.0,0.0,-39771.2538012097,-0.0,-0.0
Hubei,2025.07.22.16,650.2229734000001,40943.1299705141,0.0,0.019305,-41593.3722489141,-0.0,-0.0
Hubei,2025.07.22.20,0.0,38984.526854380594,0.0,0.014390999999999998,-38984.5412453806,-0.0,-0.0
Hubei,2025.08.19.00,0.0,41598.665229020386,0.0,0.0,-41049.0474951246,-0.0,-549.6177338957893
Hubei,2025.08.19.04,0.0,37135.489580915295,0.0,0.0,-37032.5566209153,-0.0,-102.93296000000001
Hubei,2025.08.19.08,216.95959810000008,37003.30901954589,0.0,0.0,-37217.6952936459,-0.0,-2.573324
Hubei,2025.08.19.12,361.39577273333344,43441.967307594365,0.0,0.0,-43803.3630803277,-0.0,-0.0
Hubei,2025.08.19.16,238.22333920000008,45571.969813797914,0.0,0.019305001,-45810.2124579989,-0.0,-0.0
Hubei,2025.08.19.20,0.0,42936.89163602581,0.0,0.0,-42936.8916360258,-0.0,-0.0
Hubei,2025.09.20.00,0.0,34351.192418124076,0.0,0.0,-33720.9051494925,-0.0,-630.2872686315789
Hubei,2025.09.20.04,0.0,30524.3776818395,0.0,0.0,-30421.4447218395,-0.0,-102.93296000000001
Hubei,2025.09.20.08,903.6303476666669,29672.475115631034,0.0,0.0,-30573.5321392977,-0.0,-2.573324
Hubei,2025.09.20.12,1955.3042320000004,34401.34360999279,0.0,0.0,-35983.5158619928,-0.0,-373.13198
Hubei,2025.09.20.16,770.2098483333334,36861.88939484037,0.0,0.0,-37632.0992431737,-0.0,-0.0
Hubei,2025.09.20.20,0.0,35271.7283012335,0.0,0.0,-35271.7283012335,-0.0,-0.0
Hubei,2025.10.26.00,0.0,28587.898596511055,0.0,0.0,-27995.7944552479,-0.0,-592.104141263158
Hubei,2025.10.26.04,0.0,25359.4469737444,0.0,0.0,-25256.5140137444,-0.0,-102.93296000000001
Hubei,2025.10.26.08,858.2739974666669,24527.079466869334,0.0,0.0,-25382.780140336,-0.0,-2.573324
Hubei,2025.10.26.12,1733.3999736666672,28507.585512512105,0.0,0.0,-29874.2607703893,-0.0,-366.72471578947375
Hubei,2025.10.26.16,390.30476006666674,30852.64410683934,0.0,0.0,-31242.948866906,-0.0,-0.0
Hubei,2025.10.26.20,0.0,29283.3199828132,0.0,0.0,-29283.3199828132,-0.0,-0.0
Hubei,2025.11.19.00,0.0,30534.825823268005,0.0,0.0,-29816.3787664259,-0.0,-718.4470568421054
Hubei,2025.11.19.04,0.0,26898.96117637,0.0,0.0,-26898.96117637,-0.0,-0.0
Hubei,2025.11.19.08,252.69479830000006,26780.743671145,0.0,0.0,-27033.438469445,-0.0,-0.0
Hubei,2025.11.19.12,1559.651167666667,30257.351772570833,0.0,0.0,-31817.0029402375,-0.0,-0.0
Hubei,2025.11.19.16,248.1194347333334,33026.578259052774,0.0,0.0,-33274.6976937861,-0.0,-0.0
Hubei,2025.11.19.20,0.0,31187.632897566797,0.0,0.0,-31187.6328975668,-0.0,-0.0
Hubei,2025.12.16.00,0.0,34529.6847431732,0.0,0.0,-33835.4081789624,-0.0,-694.2765642107933
Hubei,2025.12.16.04,0.0,30524.7440717845,0.0,0.0,-30524.7440717845,-0.0,-0.0
Hubei,2025.12.16.08,502.6319778666668,30174.715940871734,0.0,0.0,-30677.3479187384,-0.0,-0.0
Hubei,2025.12.16.12,1930.7782130000007,34447.466762186465,0.0,0.0,-36105.7018341341,-0.0,-272.54314105236494
Hubei,2025.12.16.16,319.0768182000001,37440.8063426814,0.0,0.0,-37759.8831608814,-0.0,-0.0
Hubei,2025.12.16.20,0.0,35391.4973206956,0.0,0.0,-35391.4973206956,-0.0,-0.0
Hunan,2025.01.22.00,0.0,33337.91897219408,0.0,0.0,-33331.8054395625,-0.0,-6.113532631578844
Hunan,2025.01.22.04,0.0,25655.698247166103,0.0,0.0,-25561.3205871661,-0.0,-94.37766
Hunan,2025.01.22.08,181.17226190000002,27226.056130963796,0.0,0.0,-27404.8689513638,-0.0,-2.3594415
Hunan,2025.01.22.12,1958.2036600000004,32331.358539436795,0.0,0.0,-34262.8823609368,-0.0,-26.679838499999754
Hunan,2025.01.22.16,590.4904495000002,33281.07360974874,0.0,0.0,-33535.3197645119,-0.0,-336.2442947368421
Hunan,2025.01.22.20,0.0,34755.15584444998,0.0,0.0,-34445.6582549763,-0.0,-309.4975894736842
Hunan,2025.02.08.00,0.0,31335.711355257434,0.0,0.0,-31076.2683142048,-0.0,-259.44304105263126
Hunan,2025.02.08.04,0.0,23831.6060758396,0.0,0.0,-23831.6060758396,-0.0,-0.0
Hunan,2025.02.08.08,260.76413545,25289.638833042198,0.0,0.0,-25550.4029684922,-0.0,-0.0
Hunan,2025.02.08.12,1231.6706150000002,30830.354878895694,0.0,0.0,-31944.3399907378,-0.0,-117.68550315789477
Hunan,2025.02.08.16,560.3620400000002,30789.710018124708,0.0,0.0,-31266.0109844415,-0.0,-84.0610736832107
Hunan,2025.02.08.20,0.0,32424.24517288968,0.0,0.0,-32114.747583415,-0.0,-309.4975894746842
Hunan,2025.03.21.00,0.0,28765.502468101648,0.0,0.0,-28263.8106965227,-0.0,-501.6917715789474
Hunan,2025.03.21.04,0.0,21674.8032907717,0.0,0.0,-21674.8032907717,-0.0,-0.0
Hunan,2025.03.21.08,530.2663135000001,22707.779690602903,0.0,0.0,-23238.0460041029,-0.0,-0.0
Hunan,2025.03.21.12,1126.6985275000002,27926.6218131175,0.0,0.0,-29053.3203406175,-0.0,-0.0
Hunan,2025.03.21.16,370.3433965000001,28066.037920742,0.0,0.0,-28436.381317242,-0.0,-0.0
Hunan,2025.03.21.20,0.0,29394.00429640921,0.0,0.0,-29208.305742725,-0.0,-185.69855368421054
Hunan,2025.04.11.00,0.0,27964.0791560521,0.0,0.0,-26788.8957935521,-0.0,-1175.1833624999997
Hunan,2025.04.11.04,0.0,20638.105925688502,0.0,0.0,-20543.7282656885,-0.0,-94.37766
Hunan,2025.04.11.08,208.34998450000006,21817.044946632603,0.0,0.0,-22025.3949311326,-0.0,-0.0
Hunan,2025.04.11.12,527.6187700000002,27351.706019871104,0.0,0.0,-27537.2057723711,-0.0,-342.1190175000001
Hunan,2025.04.11.16,302.4491190000001,26650.0118931674,0.0,0.0,-26952.4610121674,-0.0,-0.0
Hunan,2025.04.11.20,0.0,27684.1034370618,0.0,0.0,-27684.1034370618,-0.0,-0.0
Hunan,2025.05.22.00,0.0,26058.187187133044,0.0,0.0,-25145.0451170541,-0.0,-913.1420700789473
Hunan,2025.05.22.04,0.0,19377.478318354602,0.0,0.0,-19283.1006583546,-0.0,-94.37766
Hunan,2025.05.22.08,567.5421570000002,20108.664894059402,0.0,0.0,-20673.8476095594,-0.0,-2.3594415
