SPINNING_RESERVE_GEN_TPS_1,SPINNING_RESERVE_GEN_TPS_2,CommitGenSpinningReservesUp
Jiangsu-Gas-2022,2025.08.19.00,0.0
Jiangsu-Gas-2022,2025.08.19.04,0.0
Jiangsu-Gas-2022,2025.08.19.08,0.0
Jiangsu-Gas-2022,2025.08.19.12,0.0
Jiangsu-Gas-2022,2025.08.19.16,0.0
Jiangsu-Gas-2022,2025.08.19.20,0.0
Jiangsu-Gas-2022,2025.09.20.00,0.0
Jiangsu-Gas-2022,2025.09.20.04,0.0
Jiangsu-Gas-2022,2025.09.20.08,0.0
Jiangsu-Gas-2022,2025.09.20.12,0.0
Jiangsu-Gas-2022,2025.09.20.16,0.0
Jiangsu-Gas-2022,2025.09.20.20,0.0
Jiangsu-Gas-2022,2025.10.26.00,0.0
Jiangsu-Gas-2022,2025.10.26.04,0.0
Jiangsu-Gas-2022,2025.10.26.08,0.0
Jiangsu-Gas-2022,2025.10.26.12,0.0
Jiangsu-Gas-2022,2025.10.26.16,0.0
Jiangsu-Gas-2022,2025.10.26.20,0.0
Jiangsu-Gas-2022,2025.11.19.00,0.0
Jiangsu-Gas-2022,2025.11.19.04,0.0
Jiangsu-Gas-2022,2025.11.19.08,0.0
Jiangsu-Gas-2022,2025.11.19.12,0.0
Jiangsu-Gas-2022,2025.11.19.16,0.0
Jiangsu-Gas-2022,2025.11.19.20,0.0
Jiangsu-Gas-2022,2025.12.16.00,0.0
Jiangsu-Gas-2022,2025.12.16.04,0.0
Jiangsu-Gas-2022,2025.12.16.08,0.0
Jiangsu-Gas-2022,2025.12.16.12,0.0
Jiangsu-Gas-2022,2025.12.16.16,0.0
Jiangsu-Gas-2022,2025.12.16.20,0.0
Jiangxi-Coal-2022,2025.01.22.00,12254.173711810026
Jiangxi-Coal-2022,2025.01.22.04,0.0
Jiangxi-Coal-2022,2025.01.22.08,10890.748375767016
Jiangxi-Coal-2022,2025.01.22.12,191.4291254729269
Jiangxi-Coal-2022,2025.01.22.16,14044.990000001
Jiangxi-Coal-2022,2025.01.22.20,11116.210859789284
Jiangxi-Coal-2022,2025.02.08.00,7980.962350191333
Jiangxi-Coal-2022,2025.02.08.04,0.0
Jiangxi-Coal-2022,2025.02.08.08,5386.8199670546
Jiangxi-Coal-2022,2025.02.08.12,5454.490903912206
Jiangxi-Coal-2022,2025.02.08.16,10413.11899837785
Jiangxi-Coal-2022,2025.02.08.20,0.0
Jiangxi-Coal-2022,2025.03.21.00,0.0
Jiangxi-Coal-2022,2025.03.21.04,4878.422801959234
Jiangxi-Coal-2022,2025.03.21.08,3304.738027133674
Jiangxi-Coal-2022,2025.03.21.12,3547.803106628447
Jiangxi-Coal-2022,2025.03.21.16,6773.078658108854
Jiangxi-Coal-2022,2025.03.21.20,8641.777534899215
Jiangxi-Coal-2022,2025.04.11.00,4584.183958210978
Jiangxi-Coal-2022,2025.04.11.04,3105.414939433243
Jiangxi-Coal-2022,2025.04.11.08,1514.6527511461343
Jiangxi-Coal-2022,2025.04.11.12,4274.903619049282
Jiangxi-Coal-2022,2025.04.11.16,8161.179636366813
Jiangxi-Coal-2022,2025.04.11.20,147.09122728528746
Jiangxi-Coal-2022,2025.05.22.00,4217.422293669963
Jiangxi-Coal-2022,2025.05.22.04,2856.963489260298
Jiangxi-Coal-2022,2025.05.22.08,0.0
Jiangxi-Coal-2022,2025.05.22.12,1708.1903707543495
Jiangxi-Coal-2022,2025.05.22.16,3261.0907078037576
Jiangxi-Coal-2022,2025.05.22.20,6225.7186239889925
Jiangxi-Coal-2022,2025.06.16.00,5798.963511609794
Jiangxi-Coal-2022,2025.06.16.04,3928.330120767925
Jiangxi-Coal-2022,2025.06.16.08,2661.126856004078
Jiangxi-Coal-2022,2025.06.16.12,2348.764942452039
Jiangxi-Coal-2022,2025.06.16.16,4484.005799226621
Jiangxi-Coal-2022,2025.06.16.20,8560.37470761446
Jiangxi-Coal-2022,2025.07.22.00,10332.186687229221
Jiangxi-Coal-2022,2025.07.22.04,5343.909285095409
Jiangxi-Coal-2022,2025.07.22.08,8015.742856018294
Jiangxi-Coal-2022,2025.07.22.12,0.0
Jiangxi-Coal-2022,2025.07.22.16,9401.60680051639
Jiangxi-Coal-2022,2025.07.22.20,13170.748713651523
Jiangxi-Coal-2022,2025.08.19.00,8279.203290007048
Jiangxi-Coal-2022,2025.08.19.04,13717.70485281212
Jiangxi-Coal-2022,2025.08.19.08,13246.588558372867
Jiangxi-Coal-2022,2025.08.19.12,11112.249854114765
Jiangxi-Coal-2022,2025.08.19.16,6269.149854114767
Jiangxi-Coal-2022,2025.08.19.20,5285.067185627744
Jiangxi-Coal-2022,2025.09.20.00,12876.609015296906
Jiangxi-Coal-2022,2025.09.20.04,8722.864171652745
Jiangxi-Coal-2022,2025.09.20.08,5909.037019506697
Jiangxi-Coal-2022,2025.09.20.12,0.0
Jiangxi-Coal-2022,2025.09.20.16,0.0
Jiangxi-Coal-2022,2025.09.20.20,10450.848983648131
Jiangxi-Coal-2022,2025.10.26.00,13966.725960705919
Jiangxi-Coal-2022,2025.10.26.04,9461.330489510461
Jiangxi-Coal-2022,2025.10.26.08,6409.28839611999
Jiangxi-Coal-2022,2025.10.26.12,0.0
Jiangxi-Coal-2022,2025.10.26.16,11623.457158913334
Jiangxi-Coal-2022,2025.10.26.20,11605.748558284837
Jiangxi-Coal-2022,2025.11.19.00,11022.150003425282
Jiangxi-Coal-2022,2025.11.19.04,10837.44191326388
Jiangxi-Coal-2022,2025.11.19.08,0.0
Jiangxi-Coal-2022,2025.11.19.12,0.0
Jiangxi-Coal-2022,2025.11.19.16,0.0
Jiangxi-Coal-2022,2025.11.19.20,12433.201720476423
Jiangxi-Coal-2022,2025.12.16.00,4266.705316165779
Jiangxi-Coal-2022,2025.12.16.04,10952.406454615808
Jiangxi-Coal-2022,2025.12.16.08,0.0
Jiangxi-Coal-2022,2025.12.16.12,0.0
Jiangxi-Coal-2022,2025.12.16.16,13158.628210814732
Jiangxi-Coal-2022,2025.12.16.20,6340.3985320335705
Jiangxi-Gas-2022,2025.01.22.00,0.0
Jiangxi-Gas-2022,2025.01.22.04,0.0
Jiangxi-Gas-2022,2025.01.22.08,0.0
Jiangxi-Gas-2022,2025.01.22.12,0.0
Jiangxi-Gas-2022,2025.01.22.16,0.0
Jiangxi-Gas-2022,2025.01.22.20,0.0
Jiangxi-Gas-2022,2025.02.08.00,0.0
Jiangxi-Gas-2022,2025.02.08.04,0.0
Jiangxi-Gas-2022,2025.02.08.08,0.0
Jiangxi-Gas-2022,2025.02.08.12,0.0
Jiangxi-Gas-2022,2025.02.08.16,0.0
Jiangxi-Gas-2022,2025.02.08.20,0.0
Jiangxi-Gas-2022,2025.03.21.00,0.0
Jiangxi-Gas-2022,2025.03.21.04,0.0
Jiangxi-Gas-2022,2025.03.21.08,0.0
Jiangxi-Gas-2022,2025.03.21.12,0.0
Jiangxi-Gas-2022,2025.03.21.16,0.0
Jiangxi-Gas-2022,2025.03.21.20,0.0
Jiangxi-Gas-2022,2025.04.11.00,0.0
Jiangxi-Gas-2022,2025.04.11.04,0.0
Jiangxi-Gas-2022,2025.04.11.08,0.0
Jiangxi-Gas-2022,2025.04.11.12,0.0
Jiangxi-Gas-2022,2025.04.11.16,0.0
Jiangxi-Gas-2022,2025.04.11.20,0.0
Jiangxi-Gas-2022,2025.05.22.00,0.0
Jiangxi-Gas-2022,2025.05.22.04,0.0
Jiangxi-Gas-2022,2025.05.22.08,0.0
Jiangxi-Gas-2022,2025.05.22.12,0.0
Jiangxi-Gas-2022,2025.05.22.16,0.0
Jiangxi-Gas-2022,2025.05.22.20,0.0
Jiangxi-Gas-2022,2025.06.16.00,0.0
Jiangxi-Gas-2022,2025.06.16.04,0.0
Jiangxi-Gas-2022,2025.06.16.08,0.0
Jiangxi-Gas-2022,2025.06.16.12,0.0
Jiangxi-Gas-2022,2025.06.16.16,0.0
Jiangxi-Gas-2022,2025.06.16.20,0.0
Jiangxi-Gas-2022,2025.07.22.00,0.0
Jiangxi-Gas-2022,2025.07.22.04,0.0
Jiangxi-Gas-2022,2025.07.22.08,0.0
Jiangxi-Gas-2022,2025.07.22.12,0.0
Jiangxi-Gas-2022,2025.07.22.16,0.0
Jiangxi-Gas-2022,2025.07.22.20,0.0
Jiangxi-Gas-2022,2025.08.19.00,0.0
Jiangxi-Gas-2022,2025.08.19.04,0.0
Jiangxi-Gas-2022,2025.08.19.08,0.0
Jiangxi-Gas-2022,2025.08.19.12,0.0
Jiangxi-Gas-2022,2025.08.19.16,0.0
Jiangxi-Gas-2022,2025.08.19.20,0.0
Jiangxi-Gas-2022,2025.09.20.00,0.0
Jiangxi-Gas-2022,2025.09.20.04,0.0
Jiangxi-Gas-2022,2025.09.20.08,0.0
Jiangxi-Gas-2022,2025.09.20.12,0.0
Jiangxi-Gas-2022,2025.09.20.16,0.0
Jiangxi-Gas-2022,2025.09.20.20,0.0
Jiangxi-Gas-2022,2025.10.26.00,0.0
Jiangxi-Gas-2022,2025.10.26.04,0.0
Jiangxi-Gas-2022,2025.10.26.08,0.0
Jiangxi-Gas-2022,2025.10.26.12,0.0
Jiangxi-Gas-2022,2025.10.26.16,0.0
Jiangxi-Gas-2022,2025.10.26.20,0.0
Jiangxi-Gas-2022,2025.11.19.00,0.0
Jiangxi-Gas-2022,2025.11.19.04,0.0
Jiangxi-Gas-2022,2025.11.19.08,0.0
Jiangxi-Gas-2022,2025.11.19.12,0.0
Jiangxi-Gas-2022,2025.11.19.16,0.0
Jiangxi-Gas-2022,2025.11.19.20,0.0
Jiangxi-Gas-2022,2025.12.16.00,0.0
Jiangxi-Gas-2022,2025.12.16.04,0.0
Jiangxi-Gas-2022,2025.12.16.08,0.0
Jiangxi-Gas-2022,2025.12.16.12,0.0
Jiangxi-Gas-2022,2025.12.16.16,0.0
Jiangxi-Gas-2022,2025.12.16.20,0.0
Jilin-Coal-2022,2025.01.22.00,0.0
Jilin-Coal-2022,2025.01.22.04,0.0
Jilin-Coal-2022,2025.01.22.08,0.0
Jilin-Coal-2022,2025.01.22.12,0.0
Jilin-Coal-2022,2025.01.22.16,0.0
Jilin-Coal-2022,2025.01.22.20,0.0
Jilin-Coal-2022,2025.02.08.00,0.0
Jilin-Coal-2022,2025.02.08.04,0.0
Jilin-Coal-2022,2025.02.08.08,0.0
Jilin-Coal-2022,2025.02.08.12,0.0
Jilin-Coal-2022,2025.02.08.16,0.0
Jilin-Coal-2022,2025.02.08.20,0.0
Jilin-Coal-2022,2025.03.21.00,3239.4999999999964
Jilin-Coal-2022,2025.03.21.04,4137.961210538095
Jilin-Coal-2022,2025.03.21.08,748.6107798210573
Jilin-Coal-2022,2025.03.21.12,2594.9783145175625
Jilin-Coal-2022,2025.03.21.16,326.8332731112002
Jilin-Coal-2022,2025.03.21.20,0.0
Jilin-Coal-2022,2025.04.11.00,5612.995957949241
Jilin-Coal-2022,2025.04.11.04,2412.3666038979864
Jilin-Coal-2022,2025.04.11.08,3323.227335248288
Jilin-Coal-2022,2025.04.11.12,2738.9829846370667
Jilin-Coal-2022,2025.04.11.16,0.0
Jilin-Coal-2022,2025.04.11.20,2373.4959579492406
Jilin-Coal-2022,2025.05.22.00,0.0
Jilin-Coal-2022,2025.05.22.04,0.0
Jilin-Coal-2022,2025.05.22.08,0.0
Jilin-Coal-2022,2025.05.22.12,0.0
Jilin-Coal-2022,2025.05.22.16,0.0
Jilin-Coal-2022,2025.05.22.20,2704.645129384442
Jilin-Coal-2022,2025.06.16.00,0.0
Jilin-Coal-2022,2025.06.16.04,0.0
Jilin-Coal-2022,2025.06.16.08,0.0
Jilin-Coal-2022,2025.06.16.12,0.0
Jilin-Coal-2022,2025.06.16.16,0.0
Jilin-Coal-2022,2025.06.16.20,2423.521671900393
Jilin-Coal-2022,2025.07.22.00,0.0
Jilin-Coal-2022,2025.07.22.04,0.0
Jilin-Coal-2022,2025.07.22.08,841.5571273045061
Jilin-Coal-2022,2025.07.22.12,0.0
Jilin-Coal-2022,2025.07.22.16,2167.987983901472
Jilin-Coal-2022,2025.07.22.20,0.0
Jilin-Coal-2022,2025.08.19.00,143.30908729874682
Jilin-Coal-2022,2025.08.19.04,7889.496225057586
Jilin-Coal-2022,2025.08.19.08,6417.787338296501
Jilin-Coal-2022,2025.08.19.12,8886.489786017835
Jilin-Coal-2022,2025.08.19.16,5646.989786017835
Jilin-Coal-2022,2025.08.19.20,3098.739840015818
Jilin-Coal-2022,2025.09.20.00,6247.800626053151
Jilin-Coal-2022,2025.09.20.04,6012.419229003888
Jilin-Coal-2022,2025.09.20.08,4727.613769777774
Jilin-Coal-2022,2025.09.20.12,4789.885017877114
Jilin-Coal-2022,2025.09.20.16,0.0
Jilin-Coal-2022,2025.09.20.20,3008.300626053151
Jilin-Coal-2022,2025.10.26.00,1468.8161533261464
Jilin-Coal-2022,2025.10.26.04,0.0
Jilin-Coal-2022,2025.10.26.08,0.0
Jilin-Coal-2022,2025.10.26.12,3729.227237336834
Jilin-Coal-2022,2025.10.26.16,0.0
Jilin-Coal-2022,2025.10.26.20,4510.2487441655885
Jilin-Coal-2022,2025.11.19.00,0.0
Jilin-Coal-2022,2025.11.19.04,0.0
Jilin-Coal-2022,2025.11.19.08,0.0
Jilin-Coal-2022,2025.11.19.12,0.0
Jilin-Coal-2022,2025.11.19.16,0.0
Jilin-Coal-2022,2025.11.19.20,0.0
Jilin-Coal-2022,2025.12.16.00,0.0
Jilin-Coal-2022,2025.12.16.04,0.0
Jilin-Coal-2022,2025.12.16.08,0.0
Jilin-Coal-2022,2025.12.16.12,0.0
Jilin-Coal-2022,2025.12.16.16,0.0
Jilin-Coal-2022,2025.12.16.20,0.0
Jilin-Gas-2022,2025.01.22.00,0.0
Jilin-Gas-2022,2025.01.22.04,0.0
Jilin-Gas-2022,2025.01.22.08,0.0
Jilin-Gas-2022,2025.01.22.12,0.0
Jilin-Gas-2022,2025.01.22.16,15.680000000000001
Jilin-Gas-2022,2025.01.22.20,15.680000000000001
Jilin-Gas-2022,2025.02.08.00,0.0
Jilin-Gas-2022,2025.02.08.04,0.0
Jilin-Gas-2022,2025.02.08.08,0.0
Jilin-Gas-2022,2025.02.08.12,0.0
Jilin-Gas-2022,2025.02.08.16,0.0
Jilin-Gas-2022,2025.02.08.20,0.0
Jilin-Gas-2022,2025.03.21.00,0.0
Jilin-Gas-2022,2025.03.21.04,0.0
Jilin-Gas-2022,2025.03.21.08,0.0
Jilin-Gas-2022,2025.03.21.12,0.0
Jilin-Gas-2022,2025.03.21.16,0.0
Jilin-Gas-2022,2025.03.21.20,0.0
Jilin-Gas-2022,2025.04.11.00,0.0
Jilin-Gas-2022,2025.04.11.04,0.0
Jilin-Gas-2022,2025.04.11.08,0.0
Jilin-Gas-2022,2025.04.11.12,0.0
Jilin-Gas-2022,2025.04.11.16,0.0
Jilin-Gas-2022,2025.04.11.20,0.0
Jilin-Gas-2022,2025.05.22.00,0.0
Jilin-Gas-2022,2025.05.22.04,0.0
Jilin-Gas-2022,2025.05.22.08,0.0
Jilin-Gas-2022,2025.05.22.12,0.0
Jilin-Gas-2022,2025.05.22.16,0.0
Jilin-Gas-2022,2025.05.22.20,0.0
Jilin-Gas-2022,2025.06.16.00,0.0
Jilin-Gas-2022,2025.06.16.04,0.0
Jilin-Gas-2022,2025.06.16.08,0.0
Jilin-Gas-2022,2025.06.16.12,0.0
Jilin-Gas-2022,2025.06.16.16,0.0
Jilin-Gas-2022,2025.06.16.20,0.0
Jilin-Gas-2022,2025.07.22.00,0.0
Jilin-Gas-2022,2025.07.22.04,0.0
Jilin-Gas-2022,2025.07.22.08,0.0
Jilin-Gas-2022,2025.07.22.12,0.0
Jilin-Gas-2022,2025.07.22.16,0.0
Jilin-Gas-2022,2025.07.22.20,0.0
Jilin-Gas-2022,2025.08.19.00,0.0
Jilin-Gas-2022,2025.08.19.04,0.0
Jilin-Gas-2022,2025.08.19.08,0.0
Jilin-Gas-2022,2025.08.19.12,0.0
Jilin-Gas-2022,2025.08.19.16,0.0
Jilin-Gas-2022,2025.08.19.20,0.0
Jilin-Gas-2022,2025.09.20.00,0.0
Jilin-Gas-2022,2025.09.20.04,0.0
Jilin-Gas-2022,2025.09.20.08,0.0
Jilin-Gas-2022,2025.09.20.12,0.0
Jilin-Gas-2022,2025.09.20.16,0.0
Jilin-Gas-2022,2025.09.20.20,0.0
Jilin-Gas-2022,2025.10.26.00,0.0
Jilin-Gas-2022,2025.10.26.04,0.0
Jilin-Gas-2022,2025.10.26.08,0.0
Jilin-Gas-2022,2025.10.26.12,0.0
Jilin-Gas-2022,2025.10.26.16,0.0
Jilin-Gas-2022,2025.10.26.20,0.0
Jilin-Gas-2022,2025.11.19.00,0.0
Jilin-Gas-2022,2025.11.19.04,0.0
Jilin-Gas-2022,2025.11.19.08,0.0
Jilin-Gas-2022,2025.11.19.12,0.0
Jilin-Gas-2022,2025.11.19.16,15.680000000000001
Jilin-Gas-2022,2025.11.19.20,15.680000000000001
Jilin-Gas-2022,2025.12.16.00,0.0
Jilin-Gas-2022,2025.12.16.04,0.0
Jilin-Gas-2022,2025.12.16.08,0.0
Jilin-Gas-2022,2025.12.16.12,0.0
Jilin-Gas-2022,2025.12.16.16,15.680000000000001
Jilin-Gas-2022,2025.12.16.20,15.680000000000001
Liaoning-Coal-2022,2025.01.22.00,852.3799796297099
Liaoning-Coal-2022,2025.01.22.04,0.0
Liaoning-Coal-2022,2025.01.22.08,422.7788940539176
Liaoning-Coal-2022,2025.01.22.12,2804.8670869675107
Liaoning-Coal-2022,2025.01.22.16,0.0
Liaoning-Coal-2022,2025.01.22.20,0.0
Liaoning-Coal-2022,2025.02.08.00,0.0
Liaoning-Coal-2022,2025.02.08.04,8271.14031309114
Liaoning-Coal-2022,2025.02.08.08,4364.615416600936
Liaoning-Coal-2022,2025.02.08.12,775.9615077979233
Liaoning-Coal-2022,2025.02.08.16,481.1187992870031
Liaoning-Coal-2022,2025.02.08.20,385.9485880647375
Liaoning-Coal-2022,2025.03.21.00,139.39738791605487
Liaoning-Coal-2022,2025.03.21.04,2327.021800707079
Liaoning-Coal-2022,2025.03.21.08,8165.258897033225
Liaoning-Coal-2022,2025.03.21.12,6636.525558868747
Liaoning-Coal-2022,2025.03.21.16,5104.711340516726
Liaoning-Coal-2022,2025.03.21.20,335.72940741698403
Liaoning-Coal-2022,2025.04.11.00,0.0
Liaoning-Coal-2022,2025.04.11.04,0.0
Liaoning-Coal-2022,2025.04.11.08,3357.688484766466
Liaoning-Coal-2022,2025.04.11.12,0.0
Liaoning-Coal-2022,2025.04.11.16,0.0
Liaoning-Coal-2022,2025.04.11.20,0.0
Liaoning-Coal-2022,2025.05.22.00,0.0
Liaoning-Coal-2022,2025.05.22.04,1109.5098020777068
Liaoning-Coal-2022,2025.05.22.08,831.5732101979893
Liaoning-Coal-2022,2025.05.22.12,3567.3657974993484
Liaoning-Coal-2022,2025.05.22.16,0.0
Liaoning-Coal-2022,2025.05.22.20,0.0
Liaoning-Coal-2022,2025.06.16.00,6824.7892497143
Liaoning-Coal-2022,2025.06.16.04,0.0
Liaoning-Coal-2022,2025.06.16.08,3205.7735183817704
Liaoning-Coal-2022,2025.06.16.12,4529.53931822007
Liaoning-Coal-2022,2025.06.16.16,6662.882248301066
Liaoning-Coal-2022,2025.06.16.20,0.0
Liaoning-Coal-2022,2025.07.22.00,0.0
Liaoning-Coal-2022,2025.07.22.04,472.9583864307024
Liaoning-Coal-2022,2025.07.22.08,1422.48958878769
Liaoning-Coal-2022,2025.07.22.12,6866.68725595553
Liaoning-Coal-2022,2025.07.22.16,0.0
Liaoning-Coal-2022,2025.07.22.20,0.0
Liaoning-Coal-2022,2025.08.19.00,0.0
Liaoning-Coal-2022,2025.08.19.04,0.0
Liaoning-Coal-2022,2025.08.19.08,0.0
Liaoning-Coal-2022,2025.08.19.12,0.0
Liaoning-Coal-2022,2025.08.19.16,0.0
Liaoning-Coal-2022,2025.08.19.20,0.0
Liaoning-Coal-2022,2025.09.20.00,0.0
Liaoning-Coal-2022,2025.09.20.04,0.0
Liaoning-Coal-2022,2025.09.20.08,5608.719813496775
Liaoning-Coal-2022,2025.09.20.12,3025.1174387278393
Liaoning-Coal-2022,2025.09.20.16,7607.016336144661
Liaoning-Coal-2022,2025.09.20.20,4807.156291286352
Liaoning-Coal-2022,2025.10.26.00,8017.65516725809
Liaoning-Coal-2022,2025.10.26.04,0.0
Liaoning-Coal-2022,2025.10.26.08,6188.938570351307
Liaoning-Coal-2022,2025.10.26.12,0.0
Liaoning-Coal-2022,2025.10.26.16,2329.8566351503905
Liaoning-Coal-2022,2025.10.26.20,1441.2370308554018
Liaoning-Coal-2022,2025.11.19.00,0.0
Liaoning-Coal-2022,2025.11.19.04,2936.068488147681
Liaoning-Coal-2022,2025.11.19.08,2959.717548238743
Liaoning-Coal-2022,2025.11.19.12,109.2825283082858
Liaoning-Coal-2022,2025.11.19.16,602.0539141725076
Liaoning-Coal-2022,2025.11.19.20,149.6187871890761
Liaoning-Coal-2022,2025.12.16.00,2142.90343343498
Liaoning-Coal-2022,2025.12.16.04,0.0
Liaoning-Coal-2022,2025.12.16.08,1725.5976167811496
Liaoning-Coal-2022,2025.12.16.12,871.6927787331151
Liaoning-Coal-2022,2025.12.16.16,0.0
Liaoning-Coal-2022,2025.12.16.20,0.0
Liaoning-Gas-2022,2025.01.22.00,0.0
Liaoning-Gas-2022,2025.01.22.04,0.0
Liaoning-Gas-2022,2025.01.22.08,0.0
Liaoning-Gas-2022,2025.01.22.12,23.52
Liaoning-Gas-2022,2025.01.22.16,23.52
Liaoning-Gas-2022,2025.01.22.20,23.52
Liaoning-Gas-2022,2025.02.08.00,0.0
Liaoning-Gas-2022,2025.02.08.04,0.0
Liaoning-Gas-2022,2025.02.08.08,0.0
Liaoning-Gas-2022,2025.02.08.12,0.0
Liaoning-Gas-2022,2025.02.08.16,0.0
Liaoning-Gas-2022,2025.02.08.20,0.0
Liaoning-Gas-2022,2025.03.21.00,0.0
Liaoning-Gas-2022,2025.03.21.04,0.0
Liaoning-Gas-2022,2025.03.21.08,0.0
Liaoning-Gas-2022,2025.03.21.12,0.0
Liaoning-Gas-2022,2025.03.21.16,0.0
Liaoning-Gas-2022,2025.03.21.20,0.0
Liaoning-Gas-2022,2025.04.11.00,0.0
Liaoning-Gas-2022,2025.04.11.04,0.0
Liaoning-Gas-2022,2025.04.11.08,0.0
Liaoning-Gas-2022,2025.04.11.12,0.0
Liaoning-Gas-2022,2025.04.11.16,0.0
Liaoning-Gas-2022,2025.04.11.20,0.0
Liaoning-Gas-2022,2025.05.22.00,0.0
Liaoning-Gas-2022,2025.05.22.04,0.0
Liaoning-Gas-2022,2025.05.22.08,0.0
Liaoning-Gas-2022,2025.05.22.12,0.0
Liaoning-Gas-2022,2025.05.22.16,0.0
Liaoning-Gas-2022,2025.05.22.20,0.0
Liaoning-Gas-2022,2025.06.16.00,0.0
Liaoning-Gas-2022,2025.06.16.04,0.0
Liaoning-Gas-2022,2025.06.16.08,0.0
Liaoning-Gas-2022,2025.06.16.12,0.0
Liaoning-Gas-2022,2025.06.16.16,0.0
Liaoning-Gas-2022,2025.06.16.20,0.0
Liaoning-Gas-2022,2025.07.22.00,0.0
Liaoning-Gas-2022,2025.07.22.04,0.0
Liaoning-Gas-2022,2025.07.22.08,0.0
Liaoning-Gas-2022,2025.07.22.12,0.0
Liaoning-Gas-2022,2025.07.22.16,0.0
Liaoning-Gas-2022,2025.07.22.20,0.0
Liaoning-Gas-2022,2025.08.19.00,0.0
Liaoning-Gas-2022,2025.08.19.04,0.0
Liaoning-Gas-2022,2025.08.19.08,0.0
Liaoning-Gas-2022,2025.08.19.12,0.0
Liaoning-Gas-2022,2025.08.19.16,0.0
Liaoning-Gas-2022,2025.08.19.20,0.0
Liaoning-Gas-2022,2025.09.20.00,0.0
Liaoning-Gas-2022,2025.09.20.04,0.0
Liaoning-Gas-2022,2025.09.20.08,0.0
Liaoning-Gas-2022,2025.09.20.12,0.0
Liaoning-Gas-2022,2025.09.20.16,0.0
Liaoning-Gas-2022,2025.09.20.20,0.0
Liaoning-Gas-2022,2025.10.26.00,0.0
Liaoning-Gas-2022,2025.10.26.04,0.0
Liaoning-Gas-2022,2025.10.26.08,0.0
Liaoning-Gas-2022,2025.10.26.12,0.0
Liaoning-Gas-2022,2025.10.26.16,0.0
Liaoning-Gas-2022,2025.10.26.20,0.0
Liaoning-Gas-2022,2025.11.19.00,0.0
Liaoning-Gas-2022,2025.11.19.04,0.0
Liaoning-Gas-2022,2025.11.19.08,0.0
Liaoning-Gas-2022,2025.11.19.12,0.0
Liaoning-Gas-2022,2025.11.19.16,23.52
Liaoning-Gas-2022,2025.11.19.20,23.52
Liaoning-Gas-2022,2025.12.16.00,0.0
Liaoning-Gas-2022,2025.12.16.04,0.0
Liaoning-Gas-2022,2025.12.16.08,0.0
Liaoning-Gas-2022,2025.12.16.12,0.0
Liaoning-Gas-2022,2025.12.16.16,23.52
Liaoning-Gas-2022,2025.12.16.20,23.52
Ningxia-Coal-2022,2025.01.22.00,0.0
Ningxia-Coal-2022,2025.01.22.04,872.1613964644675
Ningxia-Coal-2022,2025.01.22.08,0.0
Ningxia-Coal-2022,2025.01.22.12,7464.641477548954
Ningxia-Coal-2022,2025.01.22.16,0.0
Ningxia-Coal-2022,2025.01.22.20,0.0
Ningxia-Coal-2022,2025.02.08.00,0.0
Ningxia-Coal-2022,2025.02.08.04,0.0
Ningxia-Coal-2022,2025.02.08.08,3085.370600886885
Ningxia-Coal-2022,2025.02.08.12,0.0
Ningxia-Coal-2022,2025.02.08.16,0.0
Ningxia-Coal-2022,2025.02.08.20,316.51262159212274
Ningxia-Coal-2022,2025.03.21.00,0.0
Ningxia-Coal-2022,2025.03.21.04,277.9984644269862
Ningxia-Coal-2022,2025.03.21.08,0.0
Ningxia-Coal-2022,2025.03.21.12,5252.432652295234
Ningxia-Coal-2022,2025.03.21.16,0.0
Ningxia-Coal-2022,2025.03.21.20,0.0
Ningxia-Coal-2022,2025.04.11.00,0.0
Ningxia-Coal-2022,2025.04.11.04,191.13733826680982
Ningxia-Coal-2022,2025.04.11.08,631.8979283834196
Ningxia-Coal-2022,2025.04.11.12,0.0
Ningxia-Coal-2022,2025.04.11.16,0.0
Ningxia-Coal-2022,2025.04.11.20,0.0
Ningxia-Coal-2022,2025.05.22.00,638.6699364810302
Ningxia-Coal-2022,2025.05.22.04,3081.840787522924
Ningxia-Coal-2022,2025.05.22.08,0.0
Ningxia-Coal-2022,2025.05.22.12,7747.064798766092
Ningxia-Coal-2022,2025.05.22.16,0.0
Ningxia-Coal-2022,2025.05.22.20,0.0
Ningxia-Coal-2022,2025.06.16.00,0.0
Ningxia-Coal-2022,2025.06.16.04,0.0
Ningxia-Coal-2022,2025.06.16.08,0.0
Ningxia-Coal-2022,2025.06.16.12,13070.067549884043
Ningxia-Coal-2022,2025.06.16.16,7887.246809731878
Ningxia-Coal-2022,2025.06.16.20,2054.246809731878
Ningxia-Coal-2022,2025.07.22.00,0.0
Ningxia-Coal-2022,2025.07.22.04,0.0
Ningxia-Coal-2022,2025.07.22.08,12946.107844404569
Ningxia-Coal-2022,2025.07.22.12,2060.6105865276136
Ningxia-Coal-2022,2025.07.22.16,12671.271053271528
Ningxia-Coal-2022,2025.07.22.20,0.0
Ningxia-Coal-2022,2025.08.19.00,1876.1909399023748
Ningxia-Coal-2022,2025.08.19.04,0.0
Ningxia-Coal-2022,2025.08.19.08,11441.907044710402
Ningxia-Coal-2022,2025.08.19.12,0.0
Ningxia-Coal-2022,2025.08.19.16,12078.853462546122
Ningxia-Coal-2022,2025.08.19.20,0.0
