load_zone,timestamp,ZoneTotalCentralDispatch,TXPowerNet,StoragePowerNet,StorageNetDisCharge,WithdrawFromCentralGrid,StorageNetCharge
Ningxia,2025-06-16_08:00,27639.6,-13632.4,0,0,14007.2,0
Ningxia,2025-06-16_12:00,27405.8,-13700,0,0,13705.8,0
Ningxia,2025-06-16_16:00,30457.5,-16165.2,0,0,14292.3,0
Ningxia,2025-06-16_20:00,28971.9,-13382.1,0,0,15589.8,0
Ningxia,2025-07-22_00:00,27885.1,-13700,0,0,14185.1,0
Ningxia,2025-07-22_04:00,23147,-9469.82,0,0,13677.2,0
Ningxia,2025-07-22_08:00,24517.4,-10818.2,0,0,13495.6,203.593
Ningxia,2025-07-22_12:00,21556.1,-8271.75,-482.29,482.29,13284.3,0
Ningxia,2025-07-22_16:00,25705.5,-11254,0,0,13835.2,616.224
Ningxia,2025-07-22_20:00,22755.3,-7668.38,0,0,15086.9,0
Ningxia,2025-08-19_00:00,27924.8,-13383.6,0,0,14337.6,203.593
Ningxia,2025-08-19_04:00,24185.8,-10361.5,0,0,13824.3,0
Ningxia,2025-08-19_08:00,25480.5,-11200,0,0,13664.2,616.224
Ningxia,2025-08-19_12:00,22593.7,-9047.61,-482.29,482.29,13546.1,0
Ningxia,2025-08-19_16:00,25522.1,-11468.3,0,0,14053.7,0
Ningxia,2025-08-19_20:00,24619.3,-9370.16,0,0,15249.1,0
Ningxia,2025-09-20_00:00,28269.7,-13700,0,0,14569.7,0
Ningxia,2025-09-20_04:00,27687.8,-13700,0,0,13987.8,0
Ningxia,2025-09-20_08:00,27713.6,-13700,0,0,14013.6,0
Ningxia,2025-09-20_12:00,27843.1,-13700,0,0,14143.1,0
Ningxia,2025-09-20_16:00,27156.9,-12802,0,0,14354.9,0
Ningxia,2025-09-20_20:00,29137.5,-13700,0,0,15437.5,0
Ningxia,2025-10-26_00:00,27427.5,-13700,0,0,13727.5,0
Ningxia,2025-10-26_04:00,26936,-13700,0,0,13236,0
Ningxia,2025-10-26_08:00,24654.1,-11481.3,0,0,13172.8,0
Ningxia,2025-10-26_12:00,25154.4,-11966,0,0,13188.4,0
Ningxia,2025-10-26_16:00,25295.9,-11648.9,0,0,13647,0
Ningxia,2025-10-26_20:00,28193.3,-13593.1,0,0,14600.3,0
Ningxia,2025-11-19_00:00,27727.5,-13700,0,0,14027.5,0
Ningxia,2025-11-19_04:00,27225.3,-13700,0,0,13525.3,0
Ningxia,2025-11-19_08:00,27140,-13700,0,0,13440,0
Ningxia,2025-11-19_12:00,26727.7,-13700,0,0,13027.7,0
Ningxia,2025-11-19_16:00,27508,-13700,0,0,13808,0
Ningxia,2025-11-19_20:00,28535.1,-13615.8,0,0,14919.3,0
Ningxia,2025-12-16_00:00,30232.5,-16200,0,0,14032.5,0
Ningxia,2025-12-16_04:00,27846.4,-13700,0,0,13530.2,616.224
Ningxia,2025-12-16_08:00,27390.8,-13700,0,0,13513.4,177.371
Ningxia,2025-12-16_12:00,29203.3,-16200,0,0,13003.3,0
Ningxia,2025-12-16_16:00,29415.5,-15717.7,-482.29,482.29,13697.8,0
Ningxia,2025-12-16_20:00,31195.4,-16200,0,0,14969.1,26.2228
Qinghai,2025-01-22_00:00,8308.68,2276,0,0,10584.7,0
Qinghai,2025-01-22_04:00,8142.95,2276,0,0,10418.9,0
Qinghai,2025-01-22_08:00,12771.1,-2131.22,0,0,10639.9,0
Qinghai,2025-01-22_12:00,13235.2,-2827.61,0,0,10407.6,0
Qinghai,2025-01-22_16:00,13319.5,-2536.71,0,0,10782.8,0
Qinghai,2025-01-22_20:00,6665.47,4064.52,0,0,10730,0
Qinghai,2025-02-08_00:00,8686.7,2276,0,0,10962.7,0
Qinghai,2025-02-08_04:00,6703.4,4087.65,0,0,10791.1,0
Qinghai,2025-02-08_08:00,9663.97,1352.86,0,0,11016.8,0
Qinghai,2025-02-08_12:00,13202,-2412.36,0,0,10789.6,0
Qinghai,2025-02-08_16:00,12851.1,-1905.69,211.855,0,11157.3,0
Qinghai,2025-02-08_20:00,8776.17,2276,61.0363,0,11113.2,0
Qinghai,2025-03-21_00:00,12634.2,-3415.31,0,0,9218.92,0
Qinghai,2025-03-21_04:00,7515.04,1559.53,0,0,9074.57,0
Qinghai,2025-03-21_08:00,12205.4,-2955.32,0,0,9250.08,0
Qinghai,2025-03-21_12:00,14974.6,-5907.64,0,0,9067.01,0
Qinghai,2025-03-21_16:00,13492.4,-4290.74,186.712,0,9388.42,0
Qinghai,2025-03-21_20:00,7069.48,2276,0,0,9345.48,0
Qinghai,2025-04-11_00:00,9804.49,543.307,60.4718,0,10408.3,0
Qinghai,2025-04-11_04:00,7340.87,2780.05,124.381,0,10245.3,0
Qinghai,2025-04-11_08:00,10822.4,-374.315,0,0,10448.1,0
Qinghai,2025-04-11_12:00,15083.4,-5072.97,260.424,0,10270.8,0
Qinghai,2025-04-11_16:00,16251.7,-5652.09,0,0,10599.6,0
Qinghai,2025-04-11_20:00,16104.9,-5553.77,0,0,10551.2,0
Qinghai,2025-05-22_00:00,14572.3,-4524.73,0,0,10047.6,0
Qinghai,2025-05-22_04:00,14437.7,-4570.73,46.0022,0,9912.98,0
Qinghai,2025-05-22_08:00,13600.8,-3496.28,0,0,10104.6,0
Qinghai,2025-05-22_12:00,19189.3,-9388.07,87.9823,0,9889.19,0
Qinghai,2025-05-22_16:00,18015.8,-7721.65,0,0,10294.1,0
Qinghai,2025-05-22_20:00,14629.7,-4452.83,0,0,10176.9,0
Qinghai,2025-06-16_00:00,15633.3,-5017.26,0,0,10616.1,0
Qinghai,2025-06-16_04:00,14946.7,-4524.73,0,0,10421.9,0
Qinghai,2025-06-16_08:00,17419.3,-6925.28,124.542,0,10618.6,0
Qinghai,2025-06-16_12:00,17235.8,-6800.73,0,0,10435.1,0
Qinghai,2025-06-16_16:00,15894,-5111.84,0,0,10782.2,0
Qinghai,2025-06-16_20:00,15253.8,-4524.73,0,0,10729,0
Qinghai,2025-07-22_00:00,12459.9,-3207.9,293.769,0,9545.81,0
Qinghai,2025-07-22_04:00,12327.9,-2919.03,0,0,9408.84,0
Qinghai,2025-07-22_08:00,18491.7,-8674.4,49.0308,0,9591.92,274.449
Qinghai,2025-07-22_12:00,18483.9,-9871.08,570.341,214.798,9397.98,0
Qinghai,2025-07-22_16:00,19359.5,-9300.73,0,0,9784.27,274.449
Qinghai,2025-07-22_20:00,13609.8,-4078.89,17.9728,108.112,9657,0
Qinghai,2025-08-19_00:00,12706.4,-2557.14,0,0,10058.6,90.6749
Qinghai,2025-08-19_04:00,12706.7,-2793.76,0,0,9912.98,0
Qinghai,2025-08-19_08:00,16652.2,-6267.52,0,0,10110.2,274.449
Qinghai,2025-08-19_12:00,19133.4,-9867.43,566.698,91.1336,9923.84,0
Qinghai,2025-08-19_16:00,19603.5,-9430.49,129.754,0,10302.8,0
Qinghai,2025-08-19_20:00,12403.3,-2272.82,-77.0805,123.665,10177.1,0
Qinghai,2025-09-20_00:00,12570.4,-1996.78,124.219,214.798,10912.6,0
Qinghai,2025-09-20_04:00,12716.8,-1952.35,0,0,10764.4,0
Qinghai,2025-09-20_08:00,20240,-9268.44,0,0,10971.6,0
Qinghai,2025-09-20_12:00,20187.5,-9300.73,0,0,10724.9,161.832
Qinghai,2025-09-20_16:00,20662.7,-9362.87,62.1334,0,11158.7,203.292
Qinghai,2025-09-20_20:00,14913.6,-3939.17,79.5179,0,11054,0
Qinghai,2025-10-26_00:00,12371.2,-2216.66,63.7698,0,10218.3,0
Qinghai,2025-10-26_04:00,12534.4,-2453.38,0,0,10081,0
Qinghai,2025-10-26_08:00,18743.5,-8534.04,64.6745,0,10274.1,0
Qinghai,2025-10-26_12:00,18898,-8922.55,76.2468,0,10051.7,0
Qinghai,2025-10-26_16:00,17256.2,-6910.88,110.149,0,10455.4,0
Qinghai,2025-10-26_20:00,12795.8,-2570.17,124.538,0,10350.2,0
Qinghai,2025-11-19_00:00,13003.4,-1778.04,64.9335,0,11290.3,0
Qinghai,2025-11-19_04:00,12446.3,-1332.74,0,0,11113.5,0
Qinghai,2025-11-19_08:00,13343,-2092.14,89.7071,0,11340.6,0
Qinghai,2025-11-19_12:00,16755.9,-5675.42,0,0,11080.5,0
Qinghai,2025-11-19_16:00,18617.6,-7152.26,0,0,11465.3,0
Qinghai,2025-11-19_20:00,12936.6,-1491.25,0,0,11445.3,0
Qinghai,2025-12-16_00:00,13088.8,-2046,0,0,10901.2,141.616
Qinghai,2025-12-16_04:00,8962.15,1834.96,0,0,10753.2,43.8866
Qinghai,2025-12-16_08:00,10271.3,888.945,0,0,10980.6,179.622
Qinghai,2025-12-16_12:00,18780,-8076.37,0,0,10703.6,0
Qinghai,2025-12-16_16:00,19765.7,-8628.13,-214.798,214.798,11137.6,0
Qinghai,2025-12-16_20:00,16983.8,-5907.64,0,0,11076.1,0
Shaanxi,2025-01-22_00:00,47538.4,-22534.9,0,0,25003.5,0
Shaanxi,2025-01-22_04:00,46166.9,-25178.8,0,0,20988.1,0
Shaanxi,2025-01-22_08:00,47251.2,-24612.6,0,0,22638.6,0
Shaanxi,2025-01-22_12:00,49389,-21795.9,0,0,27593.1,0
Shaanxi,2025-01-22_16:00,48711,-20114.7,0,0,28596.3,0
Shaanxi,2025-01-22_20:00,47176.6,-18057.2,0,0,29119.5,0
Shaanxi,2025-02-08_00:00,47041.3,-24963.3,0,0,22078,0
Shaanxi,2025-02-08_04:00,46740.1,-28207.7,0,0,18532.4,0
Shaanxi,2025-02-08_08:00,47176.5,-27224.9,0,0,19951.6,0
Shaanxi,2025-02-08_12:00,48518.8,-23623.5,0,0,24895.3,0
Shaanxi,2025-02-08_16:00,47956.5,-22061.7,0,0,25894.8,0
Shaanxi,2025-02-08_20:00,49090.2,-24079.8,0,0,25010.4,0
Shaanxi,2025-03-21_00:00,49939.1,-28770.5,0,0,21168.6,0
Shaanxi,2025-03-21_04:00,47675.3,-29906.2,0,0,17769.1,0
Shaanxi,2025-03-21_08:00,47503.2,-28530.3,0,0,18972.9,0
Shaanxi,2025-03-21_12:00,51754.7,-28160.8,0,0,23593.9,0
Shaanxi,2025-03-21_16:00,52188.1,-28160.8,0,0,24027.3,0
Shaanxi,2025-03-21_20:00,47393.2,-22768,0,0,24625.1,0
Shaanxi,2025-04-11_00:00,48291.4,-28160.8,0,0,20130.6,0
Shaanxi,2025-04-11_04:00,46985.7,-30087.9,0,0,16897.8,0
Shaanxi,2025-04-11_08:00,47903.7,-29886.7,0,0,18017.1,0
Shaanxi,2025-04-11_12:00,50250.1,-27722.5,0,0,22527.6,0
Shaanxi,2025-04-11_16:00,49646.7,-26348.2,0,0,23298.5,0
Shaanxi,2025-04-11_20:00,49769.3,-26965,0,0,22804.3,0
Shaanxi,2025-05-22_00:00,48795.8,-29593.3,0,0,19202.5,0
Shaanxi,2025-05-22_04:00,47135.6,-31297.9,0,0,15837.6,0
Shaanxi,2025-05-22_08:00,49144.1,-32906.8,0,0,16237.3,0
Shaanxi,2025-05-22_12:00,53444.6,-32483,0,0,20961.6,0
Shaanxi,2025-05-22_16:00,51298.7,-29724.9,0,0,21573.8,0
Shaanxi,2025-05-22_20:00,49160.5,-27786.9,0,0,21373.6,0
Shaanxi,2025-06-16_00:00,46259.3,-25811.7,0,0,20447.6,0
Shaanxi,2025-06-16_04:00,44617.2,-27453.3,0,0,17163.9,0
Shaanxi,2025-06-16_08:00,48367.4,-30350.9,0,0,18016.5,0
Shaanxi,2025-06-16_12:00,49565.7,-26976.1,0,0,22589.6,0
Shaanxi,2025-06-16_16:00,49417.9,-26017.2,0,0,23400.7,0
Shaanxi,2025-06-16_20:00,50616.7,-27453.3,0,0,23163.4,0
Shaanxi,2025-07-22_00:00,39780.2,-17844.6,0,0,21935.5,0
Shaanxi,2025-07-22_04:00,30497.5,-12084.7,0,0,18412.9,0
Shaanxi,2025-07-22_08:00,27802.1,-8526.86,0,0,19275.2,0
Shaanxi,2025-07-22_12:00,40760.2,-17119.3,0,0,23640.9,0
Shaanxi,2025-07-22_16:00,40006.2,-14701,0,0,25305.2,0
Shaanxi,2025-07-22_20:00,45322.4,-20473.4,0,0,24849,0
Shaanxi,2025-08-19_00:00,42367.7,-19539.6,0,0,22828.1,0
Shaanxi,2025-08-19_04:00,35439.5,-16438.7,0,0,19000.8,0
Shaanxi,2025-08-19_08:00,33689.9,-13792.5,0,0,19897.4,0
Shaanxi,2025-08-19_12:00,43405.7,-18806.6,232.561,0,24831.7,0
Shaanxi,2025-08-19_16:00,42726,-16859.8,0,0,25866.2,0
Shaanxi,2025-08-19_20:00,48248.2,-22704.1,0,0,25544.1,0
Shaanxi,2025-09-20_00:00,48217.9,-27453.3,0,0,20764.6,0
Shaanxi,2025-09-20_04:00,44883.3,-27453.3,0,0,17430,0
Shaanxi,2025-09-20_08:00,45658.2,-27012.1,0,0,18646.1,0
Shaanxi,2025-09-20_12:00,48318.1,-24953.3,0,0,23364.8,0
Shaanxi,2025-09-20_16:00,48900.7,-24953.3,0,0,23947.5,0
Shaanxi,2025-09-20_20:00,51354.5,-27453.3,0,0,23901.3,0
Shaanxi,2025-10-26_00:00,40739.8,-19417.8,0,0,21322,0
Shaanxi,2025-10-26_04:00,37602.7,-19704.9,0,0,17897.8,0
Shaanxi,2025-10-26_08:00,31680.9,-12805.4,0,0,18875.6,0
Shaanxi,2025-10-26_12:00,43034.9,-19539.6,0,0,23495.3,0
Shaanxi,2025-10-26_16:00,44051.3,-19539.6,0,0,24511.7,0
Shaanxi,2025-10-26_20:00,46888.9,-22039.6,0,0,24849.3,0
Shaanxi,2025-11-19_00:00,45983,-22039.6,0,0,23943.4,0
Shaanxi,2025-11-19_04:00,41598.4,-22039.6,0,0,19558.8,0
Shaanxi,2025-11-19_08:00,46548.1,-26079.4,0,0,20468.7,0
Shaanxi,2025-11-19_12:00,51157.7,-26533.8,0,0,24623.9,0
Shaanxi,2025-11-19_16:00,50889.8,-24195.7,0,0,26694.2,0
Shaanxi,2025-11-19_20:00,48266.8,-21871.2,0,0,26395.5,0
Shaanxi,2025-12-16_00:00,52634.2,-26884.8,0,0,25749.4,0
Shaanxi,2025-12-16_04:00,51100.8,-29524.8,0,0,21576,0
Shaanxi,2025-12-16_08:00,54699.1,-31941.5,0,0,22757.6,0
Shaanxi,2025-12-16_12:00,56415.7,-28811.7,0,0,27604.1,0
Shaanxi,2025-12-16_16:00,55947.2,-26905.2,0,0,29042,0
Shaanxi,2025-12-16_20:00,54784.2,-25629.1,0,0,29155,0
Xinjiang,2025-01-22_00:00,48758.5,-26600,0,0,22158.5,0
Xinjiang,2025-01-22_04:00,47496.6,-26600,0,0,20896.6,0
Xinjiang,2025-01-22_08:00,48004.2,-26600,0,0,21404.2,0
Xinjiang,2025-01-22_12:00,49210,-26600,0,0,22610,0
Xinjiang,2025-01-22_16:00,49055.4,-26600,0,0,22455.4,0
Xinjiang,2025-01-22_20:00,49619.8,-26600,0,0,23019.8,0
Xinjiang,2025-02-08_00:00,48482.2,-26600,0,0,21882.2,0
Xinjiang,2025-02-08_04:00,42882.6,-22151.5,0,0,20731.1,0
Xinjiang,2025-02-08_08:00,47821.9,-26600,0,0,21221.9,0
Xinjiang,2025-02-08_12:00,49024.2,-26600,0,0,22424.2,0
Xinjiang,2025-02-08_16:00,44236.9,-21867.4,0,0,22369.4,0
Xinjiang,2025-02-08_20:00,49411,-26600,0,0,22811,0
Xinjiang,2025-03-21_00:00,47662.8,-26600,0,0,21062.8,0
Xinjiang,2025-03-21_04:00,39390.7,-19521.1,0,0,19869.7,0
Xinjiang,2025-03-21_08:00,46937.6,-26600,0,0,20337.6,0
Xinjiang,2025-03-21_12:00,48043.6,-26600,0,0,21443.6,0
Xinjiang,2025-03-21_16:00,47856,-26600,0,0,21256,0
Xinjiang,2025-03-21_20:00,48462.3,-26600,0,0,21862.3,0
Xinjiang,2025-04-11_00:00,47546.9,-26600,0,0,20946.9,0
Xinjiang,2025-04-11_04:00,39443.4,-19676.5,0,0,19766.9,0
Xinjiang,2025-04-11_08:00,43037.7,-22799.8,0,0,20237.9,0
Xinjiang,2025-04-11_12:00,47911.2,-26600,0,0,21311.2,0
Xinjiang,2025-04-11_16:00,46445.3,-25281.4,0,0,21163.9,0
Xinjiang,2025-04-11_20:00,48402.4,-26600,0,0,21802.4,0
Xinjiang,2025-05-22_00:00,41195.3,-20991.5,0,0,20203.8,0
Xinjiang,2025-05-22_04:00,34749.3,-15620,0,0,19129.3,0
Xinjiang,2025-05-22_08:00,36531.5,-16955.1,0,0,19576.4,0
Xinjiang,2025-05-22_12:00,41107.5,-20462.1,0,0,20645.4,0
Xinjiang,2025-05-22_16:00,44322.7,-23676.1,0,0,20646.6,0
Xinjiang,2025-05-22_20:00,47362,-26309.5,0,0,21052.5,0
Xinjiang,2025-06-16_00:00,47503.6,-26059,0,0,21444.6,0
Xinjiang,2025-06-16_04:00,42159.3,-21842.5,0,0,20316.7,0
Xinjiang,2025-06-16_08:00,41705.6,-20926.5,0,0,20779.2,0
Xinjiang,2025-06-16_12:00,45860.8,-23935,0,0,21925.8,0
Xinjiang,2025-06-16_16:00,47230.8,-25420.8,0,0,21810,0
Xinjiang,2025-06-16_20:00,49031.1,-26600,0,0,22431.1,0
Xinjiang,2025-07-22_00:00,43949.4,-21600,0,0,22290,59.3186
Xinjiang,2025-07-22_04:00,41389.1,-20228.9,0,0,21104.6,55.6399
Xinjiang,2025-07-22_08:00,40960.4,-19359.6,0,0,21600.8,0
Xinjiang,2025-07-22_12:00,39862.2,-17550.8,195.553,272.323,22779.2,0
Xinjiang,2025-07-22_16:00,40879,-17759.5,0,0,22771.6,347.949
Xinjiang,2025-07-22_20:00,45980.4,-22756.2,0,0,23224.2,0
Xinjiang,2025-08-19_00:00,44591,-21600,0,0,22839.1,151.951
Xinjiang,2025-08-19_04:00,37538,-15602.6,0,0,21624.4,310.957
Xinjiang,2025-08-19_08:00,39714.9,-17574.2,0,0,22140.7,0
Xinjiang,2025-08-19_12:00,42411.9,-19134.6,-189.355,272.323,23360.2,0
Xinjiang,2025-08-19_16:00,42665.9,-19324,0,0,23341.9,0
Xinjiang,2025-08-19_20:00,49659.8,-25856.9,0,0,23802.9,0
Xinjiang,2025-09-20_00:00,38010.2,-16906,0,0,21104.2,0
Xinjiang,2025-09-20_04:00,29477.8,-9483.39,0,0,19994.4,0
Xinjiang,2025-09-20_08:00,32187.2,-11724.9,0,0,20462.4,0
Xinjiang,2025-09-20_12:00,40901.1,-19324,0,0,21577.1,0
Xinjiang,2025-09-20_16:00,40819.7,-19324,0,0,21495.7,0
Xinjiang,2025-09-20_20:00,41738.7,-19738.9,0,0,21999.8,0
Xinjiang,2025-10-26_00:00,32534.6,-10889.5,0,0,21645,0
Xinjiang,2025-10-26_04:00,26132.8,-5743.26,0,0,20389.5,0
Xinjiang,2025-10-26_08:00,28579.6,-7708.33,0,0,20871.3,0
Xinjiang,2025-10-26_12:00,35065.4,-13069.7,0,0,21995.7,0
Xinjiang,2025-10-26_16:00,42433.6,-20579.4,0,0,21854.2,0
Xinjiang,2025-10-26_20:00,36453.4,-14001.8,0,0,22451.6,0
Xinjiang,2025-11-19_00:00,45526.6,-22834,0,0,22692.7,0
Xinjiang,2025-11-19_04:00,43198.8,-21713,0,0,21485.8,0
Xinjiang,2025-11-19_08:00,46107.6,-24100,0,0,22007.6,0
Xinjiang,2025-11-19_12:00,44820.6,-21600,0,0,23220.6,0
Xinjiang,2025-11-19_16:00,44661.1,-21600,0,0,23061.1,0
Xinjiang,2025-11-19_20:00,47855.2,-24100,0,0,23755.2,0
Xinjiang,2025-12-16_00:00,53922.1,-26600,0,0,26974.2,347.949
Xinjiang,2025-12-16_04:00,52141.5,-26600,0,0,25471,70.4465
Xinjiang,2025-12-16_08:00,52689.7,-26600,0,0,26089.7,0
Xinjiang,2025-12-16_12:00,52316.7,-24742.6,0,0,27574.1,0
Xinjiang,2025-12-16_16:00,51191.6,-23827.7,-272.323,272.323,27363.9,0
Xinjiang,2025-12-16_20:00,54688.2,-26600,0,0,28043.7,44.5119
Guangdong,2025-01-22_00:00,47563.9,19948.3,0,0,67512.2,0
Guangdong,2025-01-22_04:00,36918.3,22177.8,0,0,59096.1,0
Guangdong,2025-01-22_08:00,39768.9,24415.9,0,0,64184.8,0
Guangdong,2025-01-22_12:00,45598.1,28118.8,0,0,73716.9,0
Guangdong,2025-01-22_16:00,49471.1,30957.2,0,0,80428.3,0
Guangdong,2025-01-22_20:00,51168.7,24127,0,0,75295.7,0
Guangdong,2025-02-08_00:00,32699.4,19939.7,0,0,52639.1,0
Guangdong,2025-02-08_04:00,28470.3,17360.9,0,0,45831.2,0
Guangdong,2025-02-08_08:00,36382.6,12509.6,0,0,48892.2,0
Guangdong,2025-02-08_12:00,46687.9,9321.39,0,0,56009.3,0
Guangdong,2025-02-08_16:00,42419.2,24233.4,0,0,66652.6,0
Guangdong,2025-02-08_20:00,36893.6,22327.1,0,0,59220.7,0
Guangdong,2025-03-21_00:00,47396.4,28894.6,0,0,76291,0
Guangdong,2025-03-21_04:00,41394.4,25157.6,0,0,66552,0
Guangdong,2025-03-21_08:00,44443.3,27696.5,0,0,72139.8,0
Guangdong,2025-03-21_12:00,51691.4,32275.5,0,0,83966.9,0
Guangdong,2025-03-21_16:00,58025.2,35116.7,0,0,93141.9,0
Guangdong,2025-03-21_20:00,53777,32354.2,0,0,86131.2,0
Guangdong,2025-04-11_00:00,50434.8,30727.4,0,0,81162.2,0
Guangdong,2025-04-11_04:00,44421.9,26753.4,0,0,71175.2,0
Guangdong,2025-04-11_08:00,46572.5,29453.3,0,0,76025.8,0
Guangdong,2025-04-11_12:00,54140.6,34322.8,0,0,88463.3,0
Guangdong,2025-04-11_16:00,59927.8,37344.2,0,0,97272,0
Guangdong,2025-04-11_20:00,56963.4,34406.5,0,0,91369.9,0
Guangdong,2025-05-22_00:00,52997.3,32317.1,0,0,85314.3,0
Guangdong,2025-05-22_04:00,46143.1,28137.5,0,0,74280.5,0
Guangdong,2025-05-22_08:00,58698.5,20288.8,0,0,78987.3,0
Guangdong,2025-05-22_12:00,66812.7,24698.3,0,0,91511,0
Guangdong,2025-05-22_16:00,64622.3,39276.1,0,0,103898,0
Guangdong,2025-05-22_20:00,59342.8,36186.5,0,0,95529.3,0
Guangdong,2025-06-16_00:00,60323.2,36641,-9.32527e-10,0,96964.2,0
Guangdong,2025-06-16_04:00,52278.9,31902.1,586.532,0,84767.6,0
Guangdong,2025-06-16_08:00,56367.5,35121.6,0,0,91489.1,0
Guangdong,2025-06-16_12:00,66784.7,40928.3,0,0,107713,0
Guangdong,2025-06-16_16:00,72380.9,44531.2,0,0,116912,0
Guangdong,2025-06-16_20:00,69673.8,41028.1,0,0,110702,0
Guangdong,2025-07-22_00:00,65409.7,39218.1,0,0,104347,280.512
Guangdong,2025-07-22_04:00,55371.6,34146,1463.9,0,90691.1,290.355
Guangdong,2025-07-22_08:00,61111.2,37591.9,0,0,97758.1,944.967
Guangdong,2025-07-22_12:00,70774.5,43730.4,-298.101,891.748,115098,0
Guangdong,2025-07-22_16:00,79964.1,44263.1,0,0,124227,0
Guangdong,2025-07-22_20:00,74850.8,42762.9,0,0,117614,0
Guangdong,2025-08-19_00:00,65330.2,38881.5,0,0,103474,737.687
Guangdong,2025-08-19_04:00,55805.9,33852.9,1036.74,0,89917.3,778.147
Guangdong,2025-08-19_08:00,60448.6,37269.2,0,0,97717.8,0
Guangdong,2025-08-19_12:00,70255.8,43430.9,417.884,804.749,114909,0
Guangdong,2025-08-19_16:00,82113.7,41966.2,-86.9997,86.9997,124080,0
Guangdong,2025-08-19_20:00,75108.8,40619.6,0,0,115728,0
Guangdong,2025-09-20_00:00,60183.2,36699,0,0,96882.1,0
Guangdong,2025-09-20_04:00,52399.6,31952.6,0,0,84352.2,0
Guangdong,2025-09-20_08:00,55406,35177.2,0,0,90583.2,0
Guangdong,2025-09-20_12:00,65895.9,38426,0,0,104322,0
Guangdong,2025-09-20_16:00,71077.1,44531.2,0,0,115608,0
Guangdong,2025-09-20_20:00,68471.7,41093,0,0,109565,0
Guangdong,2025-10-26_00:00,54797.1,32990.3,1387.16,0,89174.6,0
Guangdong,2025-10-26_04:00,47653,28723.7,0,0,76376.6,0
Guangdong,2025-10-26_08:00,56758.1,24109.9,0,0,80868,0
Guangdong,2025-10-26_12:00,62615.5,30894.1,0,0,93509.6,0
Guangdong,2025-10-26_16:00,64596,40094.4,1042.67,0,105733,0
Guangdong,2025-10-26_20:00,61658.5,36940.4,0,0,98598.9,0
Guangdong,2025-11-19_00:00,50795.8,30437.5,0,0,81233.3,0
Guangdong,2025-11-19_04:00,48197.2,21763.1,0,0,69960.4,0
Guangdong,2025-11-19_08:00,56245,19086.9,0,0,75331.8,0
Guangdong,2025-11-19_12:00,59726.7,27635.1,0,0,87361.8,0
Guangdong,2025-11-19_16:00,65428.4,32764.8,0,0,98193.2,0
Guangdong,2025-11-19_20:00,59636.9,34081.9,0,0,93718.8,0
Guangdong,2025-12-16_00:00,60412.3,19086.9,0,0,79300.9,198.203
Guangdong,2025-12-16_04:00,48596.7,21207.4,0,0,69025.9,778.147
Guangdong,2025-12-16_08:00,55293.2,19086.9,0,0,73840.6,539.485
Guangdong,2025-12-16_12:00,59824.8,25186.8,0,0,85011.6,0
Guangdong,2025-12-16_16:00,57429.2,36207.7,0,891.748,94528.6,0
Guangdong,2025-12-16_20:00,68632.1,19433.9,0,0,88066.1,0
Guangxi,2025-01-22_00:00,15180.2,8812.18,0,0,23992.3,0
Guangxi,2025-01-22_04:00,12309.6,7506.23,0,0,19815.8,0
Guangxi,2025-01-22_08:00,13937.7,8514.56,0,0,22452.2,0
Guangxi,2025-01-22_12:00,16620.3,10329.2,0,0,26949.5,0
Guangxi,2025-01-22_16:00,18037.7,10784.1,0,0,28821.8,0
Guangxi,2025-01-22_20:00,22155.3,5961.51,0,0,28116.8,0
Guangxi,2025-02-08_00:00,13051.1,7679.18,0,0,20730.3,0
Guangxi,2025-02-08_04:00,10726.9,6541.15,0,0,17268.1,0
Guangxi,2025-02-08_08:00,12077.1,7419.83,0,0,19496.9,0
Guangxi,2025-02-08_12:00,14797.8,9001.16,0,0,23799,0
Guangxi,2025-02-08_16:00,15149.9,9397.57,0,0,24547.5,0
Guangxi,2025-02-08_20:00,15220.5,9281.27,0,0,24501.8,0
Guangxi,2025-03-21_00:00,13612.1,8300.5,0,0,21912.6,0
Guangxi,2025-03-21_04:00,12910.6,5874.39,0,0,18785,0
Guangxi,2025-03-21_08:00,13337.7,7739.51,0,0,21077.2,0
Guangxi,2025-03-21_12:00,15664.3,9729.44,0,0,25393.8,0
Guangxi,2025-03-21_16:00,18043.7,10157.9,0,0,28201.6,0
Guangxi,2025-03-21_20:00,16452,10032.2,0,0,26484.2,0
Guangxi,2025-04-11_00:00,14859.7,8342.19,0,0,23201.9,0
Guangxi,2025-04-11_04:00,11653.1,7105.9,0,0,18759,0
Guangxi,2025-04-11_08:00,13104.4,8060.45,0,0,21164.9,0
Guangxi,2025-04-11_12:00,15832.5,9778.3,0,0,25610.8,0
Guangxi,2025-04-11_16:00,16632.6,10208.9,0,0,26841.6,0
Guangxi,2025-04-11_20:00,16613.2,10082.6,0,0,26695.8,0
Guangxi,2025-05-22_00:00,15296.7,8755.32,0,0,24052,0
Guangxi,2025-05-22_04:00,12230.2,7457.81,0,0,19688,0
Guangxi,2025-05-22_08:00,13668.8,8459.62,0,0,22128.5,0
Guangxi,2025-05-22_12:00,16377.7,10262.6,0,0,26640.3,0
Guangxi,2025-05-22_16:00,17446.6,10681.2,0,0,28127.7,0
Guangxi,2025-05-22_20:00,18241,10047.8,0,0,28288.9,0
