ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,ChargingPower
Fujian-Ev,2025.12.16.16,180.05865205263154
Fujian-Ev,2025.12.16.20,0.0
Jiangsu-Ev,2025.01.22.00,639.7918779264064
Jiangsu-Ev,2025.01.22.04,0.0
Jiangsu-Ev,2025.01.22.08,0.0
Jiangsu-Ev,2025.01.22.12,714.7886494736839
Jiangsu-Ev,2025.01.22.16,1665.478874705172
Jiangsu-Ev,2025.01.22.20,0.0
Jiangsu-Ev,2025.02.08.00,0.0
Jiangsu-Ev,2025.02.08.04,164.33820384120827
Jiangsu-Ev,2025.02.08.08,6.3691485000000005
Jiangsu-Ev,2025.02.08.12,0.0
Jiangsu-Ev,2025.02.08.16,1548.7048823956343
Jiangsu-Ev,2025.02.08.20,0.0
Jiangsu-Ev,2025.03.21.00,0.0
Jiangsu-Ev,2025.03.21.04,0.0
Jiangsu-Ev,2025.03.21.08,6.3691485000000005
Jiangsu-Ev,2025.03.21.12,0.0
Jiangsu-Ev,2025.03.21.16,0.0
Jiangsu-Ev,2025.03.21.20,1311.8125167631588
Jiangsu-Ev,2025.04.11.00,2174.277738947368
Jiangsu-Ev,2025.04.11.04,0.0
Jiangsu-Ev,2025.04.11.08,0.0
Jiangsu-Ev,2025.04.11.12,0.0
Jiangsu-Ev,2025.04.11.16,0.0
Jiangsu-Ev,2025.04.11.20,0.0
Jiangsu-Ev,2025.05.22.00,0.0
Jiangsu-Ev,2025.05.22.04,0.0
Jiangsu-Ev,2025.05.22.08,6.3691485000000005
Jiangsu-Ev,2025.05.22.12,385.75895368421027
Jiangsu-Ev,2025.05.22.16,0.0
Jiangsu-Ev,2025.05.22.20,1230.3286736052628
Jiangsu-Ev,2025.06.16.00,880.6701567631583
Jiangsu-Ev,2025.06.16.04,0.0
Jiangsu-Ev,2025.06.16.08,6.3691485000000005
Jiangsu-Ev,2025.06.16.12,544.6008757894738
Jiangsu-Ev,2025.06.16.16,0.0
Jiangsu-Ev,2025.06.16.20,334.18690105263136
Jiangsu-Ev,2025.07.22.00,2707.1689761843777
Jiangsu-Ev,2025.07.22.04,0.0
Jiangsu-Ev,2025.07.22.08,6.3691485000000005
Jiangsu-Ev,2025.07.22.12,0.0
Jiangsu-Ev,2025.07.22.16,980.6789966853976
Jiangsu-Ev,2025.07.22.20,54.03966389338166
Jiangsu-Ev,2025.08.19.00,3477.5550810000004
Jiangsu-Ev,2025.08.19.04,254.76594
Jiangsu-Ev,2025.08.19.08,0.0
Jiangsu-Ev,2025.08.19.12,0.0
Jiangsu-Ev,2025.08.19.16,0.0
Jiangsu-Ev,2025.08.19.20,4246.927283210524
Jiangsu-Ev,2025.09.20.00,831.4912536506909
Jiangsu-Ev,2025.09.20.04,0.0
Jiangsu-Ev,2025.09.20.08,0.0
Jiangsu-Ev,2025.09.20.12,923.5265324999999
Jiangsu-Ev,2025.09.20.16,0.0
Jiangsu-Ev,2025.09.20.20,1060.8162875335202
Jiangsu-Ev,2025.10.26.00,2381.2106001315783
Jiangsu-Ev,2025.10.26.04,0.0
Jiangsu-Ev,2025.10.26.08,0.0
Jiangsu-Ev,2025.10.26.12,923.5265324999999
Jiangsu-Ev,2025.10.26.16,0.0
Jiangsu-Ev,2025.10.26.20,835.467252631579
Jiangsu-Ev,2025.11.19.00,1223.2890884210533
Jiangsu-Ev,2025.11.19.04,0.0
Jiangsu-Ev,2025.11.19.08,0.0
Jiangsu-Ev,2025.11.19.12,0.0
Jiangsu-Ev,2025.11.19.16,1301.6786084210526
Jiangsu-Ev,2025.11.19.20,0.0
Jiangsu-Ev,2025.12.16.00,3060.506659794697
Jiangsu-Ev,2025.12.16.04,254.76594
Jiangsu-Ev,2025.12.16.08,0.0
Jiangsu-Ev,2025.12.16.12,923.5265325000001
Jiangsu-Ev,2025.12.16.16,0.0
Jiangsu-Ev,2025.12.16.20,1051.3686097418213
Shanghai-Ev,2025.01.22.00,3543.112209000001
Shanghai-Ev,2025.01.22.04,259.56866
Shanghai-Ev,2025.01.22.08,6.4892165
Shanghai-Ev,2025.01.22.12,0.0
Shanghai-Ev,2025.01.22.16,0.0
Shanghai-Ev,2025.01.22.20,1055.3551978964979
Shanghai-Ev,2025.02.08.00,955.2715980583525
Shanghai-Ev,2025.02.08.04,259.56866
Shanghai-Ev,2025.02.08.08,6.4892165
Shanghai-Ev,2025.02.08.12,0.0
Shanghai-Ev,2025.02.08.16,1676.4431838829755
Shanghai-Ev,2025.02.08.20,535.805602678277
Shanghai-Ev,2025.03.21.00,1128.4041831936065
Shanghai-Ev,2025.03.21.04,225.7928390432362
Shanghai-Ev,2025.03.21.08,0.0
Shanghai-Ev,2025.03.21.12,940.9363925000001
Shanghai-Ev,2025.03.21.16,0.0
Shanghai-Ev,2025.03.21.20,0.0
Shanghai-Ev,2025.04.11.00,931.351279335292
Shanghai-Ev,2025.04.11.04,259.56866
Shanghai-Ev,2025.04.11.08,6.4892165
Shanghai-Ev,2025.04.11.12,0.0
Shanghai-Ev,2025.04.11.16,1100.9302917002574
Shanghai-Ev,2025.04.11.20,889.8215298863688
Shanghai-Ev,2025.05.22.00,484.3439726178731
Shanghai-Ev,2025.05.22.04,0.0
Shanghai-Ev,2025.05.22.08,6.4892165
Shanghai-Ev,2025.05.22.12,940.9363925000001
Shanghai-Ev,2025.05.22.16,828.330067400173
Shanghai-Ev,2025.05.22.20,0.0
Shanghai-Ev,2025.06.16.00,814.702450253073
Shanghai-Ev,2025.06.16.04,0.0
Shanghai-Ev,2025.06.16.08,6.4892165
Shanghai-Ev,2025.06.16.12,940.9363924999999
Shanghai-Ev,2025.06.16.16,0.0
Shanghai-Ev,2025.06.16.20,470.4707162855707
Shanghai-Ev,2025.07.22.00,976.6243523652875
Shanghai-Ev,2025.07.22.04,213.5945350987604
Shanghai-Ev,2025.07.22.08,6.4892165
Shanghai-Ev,2025.07.22.12,940.9363925000001
Shanghai-Ev,2025.07.22.16,1430.8487709902984
Shanghai-Ev,2025.07.22.20,0.0
Shanghai-Ev,2025.08.19.00,3186.751968543754
Shanghai-Ev,2025.08.19.04,259.56866
Shanghai-Ev,2025.08.19.08,6.4892165
Shanghai-Ev,2025.08.19.12,0.0
Shanghai-Ev,2025.08.19.16,0.0
Shanghai-Ev,2025.08.19.20,0.0
Shanghai-Ev,2025.09.20.00,948.2073048989423
Shanghai-Ev,2025.09.20.04,211.91115280118265
Shanghai-Ev,2025.09.20.08,6.4892165
Shanghai-Ev,2025.09.20.12,940.9363924999999
Shanghai-Ev,2025.09.20.16,0.0
Shanghai-Ev,2025.09.20.20,55.17780487882192
Shanghai-Ev,2025.10.26.00,1566.7991508481718
Shanghai-Ev,2025.10.26.04,259.56866
Shanghai-Ev,2025.10.26.08,6.4892165
Shanghai-Ev,2025.10.26.12,940.9363924999999
Shanghai-Ev,2025.10.26.16,0.0
Shanghai-Ev,2025.10.26.20,1410.7319176421406
Shanghai-Ev,2025.11.19.00,1948.9794557331227
Shanghai-Ev,2025.11.19.04,259.56866
Shanghai-Ev,2025.11.19.08,6.4892165
Shanghai-Ev,2025.11.19.12,0.0
Shanghai-Ev,2025.11.19.16,198.8461172405605
Shanghai-Ev,2025.11.19.20,0.0
Shanghai-Ev,2025.12.16.00,2346.517572682171
Shanghai-Ev,2025.12.16.04,259.56866
Shanghai-Ev,2025.12.16.08,6.4892165
Shanghai-Ev,2025.12.16.12,940.9363924999999
Shanghai-Ev,2025.12.16.16,0.0
Shanghai-Ev,2025.12.16.20,0.0
Zhejiang-Ev,2025.01.22.00,0.0
Zhejiang-Ev,2025.01.22.04,348.26532000000003
Zhejiang-Ev,2025.01.22.08,0.0
Zhejiang-Ev,2025.01.22.12,1262.4617850000002
Zhejiang-Ev,2025.01.22.16,3053.4902171052627
Zhejiang-Ev,2025.01.22.20,0.0
Zhejiang-Ev,2025.02.08.00,1862.5849705263154
Zhejiang-Ev,2025.02.08.04,348.2653200000001
Zhejiang-Ev,2025.02.08.08,0.0
Zhejiang-Ev,2025.02.08.12,0.0
Zhejiang-Ev,2025.02.08.16,1240.7833263157895
Zhejiang-Ev,2025.02.08.20,0.0
Zhejiang-Ev,2025.03.21.00,1130.0293146315782
Zhejiang-Ev,2025.03.21.04,348.26532000000003
Zhejiang-Ev,2025.03.21.08,8.706633
Zhejiang-Ev,2025.03.21.12,1262.4617850000002
Zhejiang-Ev,2025.03.21.16,0.0
Zhejiang-Ev,2025.03.21.20,0.0
Zhejiang-Ev,2025.04.11.00,726.2072729649362
Zhejiang-Ev,2025.04.11.04,348.26532000000003
Zhejiang-Ev,2025.04.11.08,8.706633
Zhejiang-Ev,2025.04.11.12,1262.4617850000002
Zhejiang-Ev,2025.04.11.16,0.0
Zhejiang-Ev,2025.04.11.20,1558.5965237719047
Zhejiang-Ev,2025.05.22.00,669.2122571032037
Zhejiang-Ev,2025.05.22.04,0.0
Zhejiang-Ev,2025.05.22.08,0.0
Zhejiang-Ev,2025.05.22.12,1262.4617850020588
Zhejiang-Ev,2025.05.22.16,0.0
Zhejiang-Ev,2025.05.22.20,0.0
Zhejiang-Ev,2025.06.16.00,1016.0675960526312
Zhejiang-Ev,2025.06.16.04,0.0
Zhejiang-Ev,2025.06.16.08,0.0
Zhejiang-Ev,2025.06.16.12,1262.461785
Zhejiang-Ev,2025.06.16.16,0.0
Zhejiang-Ev,2025.06.16.20,0.0
Zhejiang-Ev,2025.07.22.00,1839.3189807509243
Zhejiang-Ev,2025.07.22.04,80.54647003854916
Zhejiang-Ev,2025.07.22.08,0.0
Zhejiang-Ev,2025.07.22.12,1262.461785
Zhejiang-Ev,2025.07.22.16,0.0
Zhejiang-Ev,2025.07.22.20,0.0
Zhejiang-Ev,2025.08.19.00,4753.821618
Zhejiang-Ev,2025.08.19.04,348.26532000000003
Zhejiang-Ev,2025.08.19.08,8.706633
Zhejiang-Ev,2025.08.19.12,1262.461785
Zhejiang-Ev,2025.08.19.16,0.0
Zhejiang-Ev,2025.08.19.20,3863.103373896954
Zhejiang-Ev,2025.09.20.00,652.292484473685
Zhejiang-Ev,2025.09.20.04,348.26532000000003
Zhejiang-Ev,2025.09.20.08,0.0
Zhejiang-Ev,2025.09.20.12,1262.461785
Zhejiang-Ev,2025.09.20.16,0.0
Zhejiang-Ev,2025.09.20.20,0.0
Zhejiang-Ev,2025.10.26.00,0.0
Zhejiang-Ev,2025.10.26.04,279.37875170165125
Zhejiang-Ev,2025.10.26.08,8.706633
Zhejiang-Ev,2025.10.26.12,1262.461785
Zhejiang-Ev,2025.10.26.16,0.0
Zhejiang-Ev,2025.10.26.20,884.4901081930866
Zhejiang-Ev,2025.11.19.00,1736.2817633174636
Zhejiang-Ev,2025.11.19.04,348.26532000000003
Zhejiang-Ev,2025.11.19.08,8.706633
Zhejiang-Ev,2025.11.19.12,1262.461785
Zhejiang-Ev,2025.11.19.16,350.5565392105257
Zhejiang-Ev,2025.11.19.20,1206.1019468404306
Zhejiang-Ev,2025.12.16.00,1806.8202198947379
Zhejiang-Ev,2025.12.16.04,348.26532000000003
Zhejiang-Ev,2025.12.16.08,8.706633
Zhejiang-Ev,2025.12.16.12,1262.461785
Zhejiang-Ev,2025.12.16.16,0.0
Zhejiang-Ev,2025.12.16.20,0.0
Beijing-Ev,2025.01.22.00,1458.518176424333
Beijing-Ev,2025.01.22.04,185.13273999999998
Beijing-Ev,2025.01.22.08,4.6283185
Beijing-Ev,2025.01.22.12,668.7817861282988
Beijing-Ev,2025.01.22.16,0.0
Beijing-Ev,2025.01.22.20,0.0
Beijing-Ev,2025.02.08.00,1720.171707641713
Beijing-Ev,2025.02.08.04,185.13273999999998
Beijing-Ev,2025.02.08.08,4.6283185
Beijing-Ev,2025.02.08.12,671.1061825000002
Beijing-Ev,2025.02.08.16,0.0
Beijing-Ev,2025.02.08.20,0.0
Beijing-Ev,2025.03.21.00,1387.2400951842108
Beijing-Ev,2025.03.21.04,185.13273999999998
Beijing-Ev,2025.03.21.08,4.6283185
Beijing-Ev,2025.03.21.12,0.0
Beijing-Ev,2025.03.21.16,0.0
Beijing-Ev,2025.03.21.20,242.8461852631579
Beijing-Ev,2025.04.11.00,1484.7744761915937
Beijing-Ev,2025.04.11.04,185.13273999999998
Beijing-Ev,2025.04.11.08,4.6283185
Beijing-Ev,2025.04.11.12,671.1061825
Beijing-Ev,2025.04.11.16,0.0
Beijing-Ev,2025.04.11.20,475.1327413366962
Beijing-Ev,2025.05.22.00,220.58713073578338
Beijing-Ev,2025.05.22.04,0.0
Beijing-Ev,2025.05.22.08,4.6283185
Beijing-Ev,2025.05.22.12,257.4635253316519
Beijing-Ev,2025.05.22.16,1978.706078236983
Beijing-Ev,2025.05.22.20,0.0
Beijing-Ev,2025.06.16.00,656.9162422388035
Beijing-Ev,2025.06.16.04,0.0
Beijing-Ev,2025.06.16.08,0.0
Beijing-Ev,2025.06.16.12,144.61304063184434
Beijing-Ev,2025.06.16.16,826.485722752961
Beijing-Ev,2025.06.16.20,0.0
Beijing-Ev,2025.07.22.00,2100.331607119523
Beijing-Ev,2025.07.22.04,185.13273999999998
Beijing-Ev,2025.07.22.08,4.6283185
Beijing-Ev,2025.07.22.12,0.0
Beijing-Ev,2025.07.22.16,0.0
Beijing-Ev,2025.07.22.20,0.0
Beijing-Ev,2025.08.19.00,697.0968861971669
Beijing-Ev,2025.08.19.04,0.0
Beijing-Ev,2025.08.19.08,4.6283185
Beijing-Ev,2025.08.19.12,671.1061825
Beijing-Ev,2025.08.19.16,1196.5459906975698
Beijing-Ev,2025.08.19.20,0.0
Beijing-Ev,2025.09.20.00,1482.5609705263153
Beijing-Ev,2025.09.20.04,0.0
Beijing-Ev,2025.09.20.08,0.0
Beijing-Ev,2025.09.20.12,0.0
Beijing-Ev,2025.09.20.16,0.0
Beijing-Ev,2025.09.20.20,0.0
Beijing-Ev,2025.10.26.00,15.951426554810496
Beijing-Ev,2025.10.26.04,37.610648481560474
Beijing-Ev,2025.10.26.08,0.0
Beijing-Ev,2025.10.26.12,671.1061825
Beijing-Ev,2025.10.26.16,392.1243845688914
Beijing-Ev,2025.10.26.20,0.0
Beijing-Ev,2025.11.19.00,1112.2004010697087
Beijing-Ev,2025.11.19.04,185.13273999999998
Beijing-Ev,2025.11.19.08,0.4628145378501358
Beijing-Ev,2025.11.19.12,618.6188509192762
Beijing-Ev,2025.11.19.16,0.0
Beijing-Ev,2025.11.19.20,0.0
Beijing-Ev,2025.12.16.00,1652.3459024362064
Beijing-Ev,2025.12.16.04,185.13273999999998
Beijing-Ev,2025.12.16.08,4.6283185
Beijing-Ev,2025.12.16.12,410.6024716029351
Beijing-Ev,2025.12.16.16,0.0
Beijing-Ev,2025.12.16.20,0.0
Hebei-Ev,2025.01.22.00,1172.534703605264
Hebei-Ev,2025.01.22.04,113.64158
Hebei-Ev,2025.01.22.08,0.0
Hebei-Ev,2025.01.22.12,411.9507275000001
Hebei-Ev,2025.01.22.16,0.0
Hebei-Ev,2025.01.22.20,2096.687151
Hebei-Ev,2025.02.08.00,1551.2075670000004
Hebei-Ev,2025.02.08.04,113.64158
Hebei-Ev,2025.02.08.08,2.8410395000000004
Hebei-Ev,2025.02.08.12,411.95072749999997
Hebei-Ev,2025.02.08.16,0.0
Hebei-Ev,2025.02.08.20,2096.6871510000005
Hebei-Ev,2025.03.21.00,0.0
Hebei-Ev,2025.03.21.04,0.0
Hebei-Ev,2025.03.21.08,0.0
Hebei-Ev,2025.03.21.12,411.95072749999997
Hebei-Ev,2025.03.21.16,0.0
Hebei-Ev,2025.03.21.20,488.4402524999998
Hebei-Ev,2025.04.11.00,1185.3366346315784
Hebei-Ev,2025.04.11.04,0.0
Hebei-Ev,2025.04.11.08,2.8410395000000004
Hebei-Ev,2025.04.11.12,411.95072749999997
Hebei-Ev,2025.04.11.16,0.0
Hebei-Ev,2025.04.11.20,2096.6871510000005
Hebei-Ev,2025.05.22.00,443.27172247368395
Hebei-Ev,2025.05.22.04,0.0
Hebei-Ev,2025.05.22.08,2.8410395000000004
Hebei-Ev,2025.05.22.12,411.95072749999997
Hebei-Ev,2025.05.22.16,0.0
Hebei-Ev,2025.05.22.20,0.0
Hebei-Ev,2025.06.16.00,0.0
Hebei-Ev,2025.06.16.04,0.0
Hebei-Ev,2025.06.16.08,2.8410395000000004
Hebei-Ev,2025.06.16.12,411.95072749999997
Hebei-Ev,2025.06.16.16,0.0
Hebei-Ev,2025.06.16.20,2096.6871510000005
Hebei-Ev,2025.07.22.00,0.0
Hebei-Ev,2025.07.22.04,113.64158
Hebei-Ev,2025.07.22.08,0.0
Hebei-Ev,2025.07.22.12,172.0726757894736
Hebei-Ev,2025.07.22.16,0.0
Hebei-Ev,2025.07.22.20,724.6376052631582
Hebei-Ev,2025.08.19.00,0.0
Hebei-Ev,2025.08.19.04,0.0
Hebei-Ev,2025.08.19.08,2.8410395000000004
Hebei-Ev,2025.08.19.12,411.95072749999997
Hebei-Ev,2025.08.19.16,940.6261677368423
Hebei-Ev,2025.08.19.20,0.0
Hebei-Ev,2025.09.20.00,19.5785497268605
Hebei-Ev,2025.09.20.04,113.64158
Hebei-Ev,2025.09.20.08,2.8410395000000004
Hebei-Ev,2025.09.20.12,0.0
Hebei-Ev,2025.09.20.16,0.0
Hebei-Ev,2025.09.20.20,554.5299707731392
Hebei-Ev,2025.10.26.00,1523.0413104210525
Hebei-Ev,2025.10.26.04,0.0
Hebei-Ev,2025.10.26.08,2.8410395000000004
Hebei-Ev,2025.10.26.12,411.95072749999997
Hebei-Ev,2025.10.26.16,0.0
Hebei-Ev,2025.10.26.20,2096.6871510000005
Hebei-Ev,2025.11.19.00,1372.3863391141906
Hebei-Ev,2025.11.19.04,113.64158
Hebei-Ev,2025.11.19.08,2.8410395000000004
Hebei-Ev,2025.11.19.12,411.95072749999997
Hebei-Ev,2025.11.19.16,0.0
Hebei-Ev,2025.11.19.20,1827.2818075700206
Hebei-Ev,2025.12.16.00,1551.2075670000004
Hebei-Ev,2025.12.16.04,113.64158
Hebei-Ev,2025.12.16.08,2.8410395000000004
Hebei-Ev,2025.12.16.12,0.0
Hebei-Ev,2025.12.16.16,0.0
Hebei-Ev,2025.12.16.20,2096.687151
Shandong-Ev,2025.01.22.00,1970.0086694736838
Shandong-Ev,2025.01.22.04,0.0
Shandong-Ev,2025.01.22.08,0.0
Shandong-Ev,2025.01.22.12,854.3423200000002
Shandong-Ev,2025.01.22.16,0.0
Shandong-Ev,2025.01.22.20,0.0
Shandong-Ev,2025.02.08.00,203.92636399810408
Shandong-Ev,2025.02.08.04,0.0
Shandong-Ev,2025.02.08.08,5.892016000000001
Shandong-Ev,2025.02.08.12,527.7570642124228
Shandong-Ev,2025.02.08.16,0.0
Shandong-Ev,2025.02.08.20,77.28798315789486
Shandong-Ev,2025.03.21.00,1266.9742745263163
Shandong-Ev,2025.03.21.04,0.0
Shandong-Ev,2025.03.21.08,5.892016000000001
Shandong-Ev,2025.03.21.12,514.2990484210527
Shandong-Ev,2025.03.21.16,839.6719157894734
Shandong-Ev,2025.03.21.20,618.303865263158
Shandong-Ev,2025.04.11.00,1700.93198736842
Shandong-Ev,2025.04.11.04,0.0
Shandong-Ev,2025.04.11.08,0.0
Shandong-Ev,2025.04.11.12,854.34232
Shandong-Ev,2025.04.11.16,0.0
Shandong-Ev,2025.04.11.20,309.151932631579
Shandong-Ev,2025.05.22.00,1493.7306882105258
Shandong-Ev,2025.05.22.04,0.0
Shandong-Ev,2025.05.22.08,5.892016000000001
Shandong-Ev,2025.05.22.12,854.34232
Shandong-Ev,2025.05.22.16,0.0
Shandong-Ev,2025.05.22.20,0.0
Shandong-Ev,2025.06.16.00,0.0
Shandong-Ev,2025.06.16.04,0.0
Shandong-Ev,2025.06.16.08,5.892016000000001
Shandong-Ev,2025.06.16.12,854.34232
Shandong-Ev,2025.06.16.16,0.0
Shandong-Ev,2025.06.16.20,1704.5816976842102
Shandong-Ev,2025.07.22.00,747.1310874439641
Shandong-Ev,2025.07.22.04,125.42548227805946
Shandong-Ev,2025.07.22.08,5.892016000000001
Shandong-Ev,2025.07.22.12,0.0
Shandong-Ev,2025.07.22.16,0.0
Shandong-Ev,2025.07.22.20,1776.0596753306077
Shandong-Ev,2025.08.19.00,0.0
Shandong-Ev,2025.08.19.04,0.0
Shandong-Ev,2025.08.19.08,5.892016000000001
Shandong-Ev,2025.08.19.12,854.34232
Shandong-Ev,2025.08.19.16,0.0
Shandong-Ev,2025.08.19.20,163.59289768421053
Shandong-Ev,2025.09.20.00,1915.2224482929305
Shandong-Ev,2025.09.20.04,0.0
Shandong-Ev,2025.09.20.08,5.892016000000001
Shandong-Ev,2025.09.20.12,0.0
Shandong-Ev,2025.09.20.16,0.0
Shandong-Ev,2025.09.20.20,114.13575886496437
Shandong-Ev,2025.10.26.00,169.67574821052662
Shandong-Ev,2025.10.26.04,0.0
Shandong-Ev,2025.10.26.08,5.892016000000001
Shandong-Ev,2025.10.26.12,854.34232
Shandong-Ev,2025.10.26.16,0.0
Shandong-Ev,2025.10.26.20,253.452105263158
Shandong-Ev,2025.11.19.00,0.0
Shandong-Ev,2025.11.19.04,0.0
Shandong-Ev,2025.11.19.08,5.892016000000001
Shandong-Ev,2025.11.19.12,472.3154526315791
Shandong-Ev,2025.11.19.16,0.0
Shandong-Ev,2025.11.19.20,883.3968766315793
Shandong-Ev,2025.12.16.00,0.0
Shandong-Ev,2025.12.16.04,0.0
Shandong-Ev,2025.12.16.08,0.0
Shandong-Ev,2025.12.16.12,854.34232
Shandong-Ev,2025.12.16.16,0.0
Shandong-Ev,2025.12.16.20,969.1019000000002
Shanxi-Ev,2025.01.22.00,0.0
Shanxi-Ev,2025.01.22.04,68.98398
Shanxi-Ev,2025.01.22.08,0.0
Shanxi-Ev,2025.01.22.12,125.40002842105291
Shanxi-Ev,2025.01.22.16,0.0
Shanxi-Ev,2025.01.22.20,0.0
Shanxi-Ev,2025.02.08.00,235.71853894736836
Shanxi-Ev,2025.02.08.04,0.0
Shanxi-Ev,2025.02.08.08,0.0
Shanxi-Ev,2025.02.08.12,0.0
Shanxi-Ev,2025.02.08.16,0.0
Shanxi-Ev,2025.02.08.20,0.0
Shanxi-Ev,2025.03.21.00,495.45579157894747
Shanxi-Ev,2025.03.21.04,0.0
Shanxi-Ev,2025.03.21.08,0.0
Shanxi-Ev,2025.03.21.12,0.0
Shanxi-Ev,2025.03.21.16,0.0
Shanxi-Ev,2025.03.21.20,0.0
Shanxi-Ev,2025.04.11.00,458.10297298277396
Shanxi-Ev,2025.04.11.04,0.0
Shanxi-Ev,2025.04.11.08,0.0
Shanxi-Ev,2025.04.11.12,49.641462806699565
Shanxi-Ev,2025.04.11.16,0.0
Shanxi-Ev,2025.04.11.20,0.0
Shanxi-Ev,2025.05.22.00,188.92476142105292
Shanxi-Ev,2025.05.22.04,0.0
Shanxi-Ev,2025.05.22.08,1.7245994999999998
Shanxi-Ev,2025.05.22.12,250.0669275
Shanxi-Ev,2025.05.22.16,0.0
Shanxi-Ev,2025.05.22.20,0.0
Shanxi-Ev,2025.06.16.00,59.71862155263148
Shanxi-Ev,2025.06.16.04,0.0
Shanxi-Ev,2025.06.16.08,1.7245994999999998
Shanxi-Ev,2025.06.16.12,172.04101894736846
Shanxi-Ev,2025.06.16.16,192.61983691014188
Shanxi-Ev,2025.06.16.20,95.04615256354236
Shanxi-Ev,2025.07.22.00,691.7948115789475
Shanxi-Ev,2025.07.22.04,0.0
Shanxi-Ev,2025.07.22.08,0.0
Shanxi-Ev,2025.07.22.12,0.0
Shanxi-Ev,2025.07.22.16,0.0
Shanxi-Ev,2025.07.22.20,0.0
Shanxi-Ev,2025.08.19.00,869.0942362894737
Shanxi-Ev,2025.08.19.04,0.0
Shanxi-Ev,2025.08.19.08,1.7245994999999998
Shanxi-Ev,2025.08.19.12,0.0
Shanxi-Ev,2025.08.19.16,0.0
Shanxi-Ev,2025.08.19.20,0.0
Shanxi-Ev,2025.09.20.00,0.0
Shanxi-Ev,2025.09.20.04,0.0
Shanxi-Ev,2025.09.20.08,0.0
Shanxi-Ev,2025.09.20.12,0.0
Shanxi-Ev,2025.09.20.16,30.721610526315757
Shanxi-Ev,2025.09.20.20,721.6785600000001
Shanxi-Ev,2025.10.26.00,818.3119894736844
Shanxi-Ev,2025.10.26.04,0.0
Shanxi-Ev,2025.10.26.08,0.0
Shanxi-Ev,2025.10.26.12,0.0
Shanxi-Ev,2025.10.26.16,0.0
Shanxi-Ev,2025.10.26.20,0.0
Shanxi-Ev,2025.11.19.00,424.7960873684212
Shanxi-Ev,2025.11.19.04,0.0
Shanxi-Ev,2025.11.19.08,0.0
Shanxi-Ev,2025.11.19.12,0.0
Shanxi-Ev,2025.11.19.16,0.0
Shanxi-Ev,2025.11.19.20,0.0
Shanxi-Ev,2025.12.16.00,0.0
Shanxi-Ev,2025.12.16.04,0.0
Shanxi-Ev,2025.12.16.08,0.0
Shanxi-Ev,2025.12.16.12,0.0
Shanxi-Ev,2025.12.16.16,564.4397715789552
Shanxi-Ev,2025.12.16.20,0.0
Tianjin-Ev,2025.01.22.00,1085.4532387847132
Tianjin-Ev,2025.01.22.04,0.0
Tianjin-Ev,2025.01.22.08,0.0
Tianjin-Ev,2025.01.22.12,0.0
Tianjin-Ev,2025.01.22.16,0.0
Tianjin-Ev,2025.01.22.20,0.0
Tianjin-Ev,2025.02.08.00,0.0
Tianjin-Ev,2025.02.08.04,97.41394
Tianjin-Ev,2025.02.08.08,0.0
Tianjin-Ev,2025.02.08.12,0.0
Tianjin-Ev,2025.02.08.16,1037.0777147368422
Tianjin-Ev,2025.02.08.20,0.0
Tianjin-Ev,2025.03.21.00,631.1346402322451
Tianjin-Ev,2025.03.21.04,0.0
Tianjin-Ev,2025.03.21.08,0.0
Tianjin-Ev,2025.03.21.12,0.0
Tianjin-Ev,2025.03.21.16,0.0
Tianjin-Ev,2025.03.21.20,222.7162913467023
Tianjin-Ev,2025.04.11.00,436.98237052631583
Tianjin-Ev,2025.04.11.04,97.41394
Tianjin-Ev,2025.04.11.08,0.0
Tianjin-Ev,2025.04.11.12,353.12553249999996
Tianjin-Ev,2025.04.11.16,0.0
Tianjin-Ev,2025.04.11.20,52.700152763157966
Tianjin-Ev,2025.05.22.00,501.10088319867737
Tianjin-Ev,2025.05.22.04,97.41394
Tianjin-Ev,2025.05.22.08,2.4353485
Tianjin-Ev,2025.05.22.12,38.74784724869096
Tianjin-Ev,2025.05.22.16,0.0
Tianjin-Ev,2025.05.22.20,223.61823473684197
Tianjin-Ev,2025.06.16.00,484.85036501184527
Tianjin-Ev,2025.06.16.04,97.41394000000003
Tianjin-Ev,2025.06.16.08,0.0
Tianjin-Ev,2025.06.16.12,0.0
Tianjin-Ev,2025.06.16.16,0.0
Tianjin-Ev,2025.06.16.20,256.5998665671018
Tianjin-Ev,2025.07.22.00,681.8557278668306
Tianjin-Ev,2025.07.22.04,97.41394
Tianjin-Ev,2025.07.22.08,0.0
Tianjin-Ev,2025.07.22.12,0.0
Tianjin-Ev,2025.07.22.16,0.0
Tianjin-Ev,2025.07.22.20,0.0
Tianjin-Ev,2025.08.19.00,232.6891684210525
Tianjin-Ev,2025.08.19.04,0.0
Tianjin-Ev,2025.08.19.08,0.0
Tianjin-Ev,2025.08.19.12,0.0
Tianjin-Ev,2025.08.19.16,182.6018389483141
Tianjin-Ev,2025.08.19.20,-9.458744898438454e-10
Tianjin-Ev,2025.09.20.00,876.9907062592201
Tianjin-Ev,2025.09.20.04,46.66697584604299
Tianjin-Ev,2025.09.20.08,0.0
Tianjin-Ev,2025.09.20.12,0.0
Tianjin-Ev,2025.09.20.16,0.0
Tianjin-Ev,2025.09.20.20,287.5091589473684
