load_zone,timestamp,component,injects_or_withdraws,value
Hubei,2025.08.19.04,EvChargePower,withdraws,-102.93296000000001
Hubei,2025.08.19.08,ZoneTotalDistributedDispatch,injects,216.95959810000008
Hubei,2025.08.19.08,InjectIntoDistributedGrid,injects,37003.30901954589
Hubei,2025.08.19.08,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.08.19.08,EvDischargePower,injects,0.0
Hubei,2025.08.19.08,zone_demand_mw,withdraws,-37217.6952936459
Hubei,2025.08.19.08,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.08.19.08,EvChargePower,withdraws,-2.573324
Hubei,2025.08.19.12,ZoneTotalDistributedDispatch,injects,361.39577273333344
Hubei,2025.08.19.12,InjectIntoDistributedGrid,injects,43441.967307594365
Hubei,2025.08.19.12,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.08.19.12,EvDischargePower,injects,0.0
Hubei,2025.08.19.12,zone_demand_mw,withdraws,-43803.3630803277
Hubei,2025.08.19.12,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.08.19.12,EvChargePower,withdraws,-0.0
Hubei,2025.08.19.16,ZoneTotalDistributedDispatch,injects,238.22333920000008
Hubei,2025.08.19.16,InjectIntoDistributedGrid,injects,45571.969813797914
Hubei,2025.08.19.16,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.08.19.16,EvDischargePower,injects,0.019305001
Hubei,2025.08.19.16,zone_demand_mw,withdraws,-45810.2124579989
Hubei,2025.08.19.16,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.08.19.16,EvChargePower,withdraws,-0.0
Hubei,2025.08.19.20,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.08.19.20,InjectIntoDistributedGrid,injects,42936.89163602581
Hubei,2025.08.19.20,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.08.19.20,EvDischargePower,injects,0.0
Hubei,2025.08.19.20,zone_demand_mw,withdraws,-42936.8916360258
Hubei,2025.08.19.20,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.08.19.20,EvChargePower,withdraws,-0.0
Hubei,2025.09.20.00,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.09.20.00,InjectIntoDistributedGrid,injects,34351.192418124076
Hubei,2025.09.20.00,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.00,EvDischargePower,injects,0.0
Hubei,2025.09.20.00,zone_demand_mw,withdraws,-33720.9051494925
Hubei,2025.09.20.00,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.00,EvChargePower,withdraws,-630.2872686315789
Hubei,2025.09.20.04,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.09.20.04,InjectIntoDistributedGrid,injects,30524.3776818395
Hubei,2025.09.20.04,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.04,EvDischargePower,injects,0.0
Hubei,2025.09.20.04,zone_demand_mw,withdraws,-30421.4447218395
Hubei,2025.09.20.04,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.04,EvChargePower,withdraws,-102.93296000000001
Hubei,2025.09.20.08,ZoneTotalDistributedDispatch,injects,903.6303476666669
Hubei,2025.09.20.08,InjectIntoDistributedGrid,injects,29672.475115631034
Hubei,2025.09.20.08,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.08,EvDischargePower,injects,0.0
Hubei,2025.09.20.08,zone_demand_mw,withdraws,-30573.5321392977
Hubei,2025.09.20.08,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.08,EvChargePower,withdraws,-2.573324
Hubei,2025.09.20.12,ZoneTotalDistributedDispatch,injects,1955.3042320000004
Hubei,2025.09.20.12,InjectIntoDistributedGrid,injects,34401.34360999279
Hubei,2025.09.20.12,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.12,EvDischargePower,injects,0.0
Hubei,2025.09.20.12,zone_demand_mw,withdraws,-35983.5158619928
Hubei,2025.09.20.12,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.12,EvChargePower,withdraws,-373.13198
Hubei,2025.09.20.16,ZoneTotalDistributedDispatch,injects,770.2098483333334
Hubei,2025.09.20.16,InjectIntoDistributedGrid,injects,36861.88939484037
Hubei,2025.09.20.16,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.16,EvDischargePower,injects,0.0
Hubei,2025.09.20.16,zone_demand_mw,withdraws,-37632.0992431737
Hubei,2025.09.20.16,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.16,EvChargePower,withdraws,-0.0
Hubei,2025.09.20.20,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.09.20.20,InjectIntoDistributedGrid,injects,35271.7283012335
Hubei,2025.09.20.20,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.09.20.20,EvDischargePower,injects,0.0
Hubei,2025.09.20.20,zone_demand_mw,withdraws,-35271.7283012335
Hubei,2025.09.20.20,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.09.20.20,EvChargePower,withdraws,-0.0
Hubei,2025.10.26.00,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.10.26.00,InjectIntoDistributedGrid,injects,28587.898596511055
Hubei,2025.10.26.00,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.00,EvDischargePower,injects,0.0
Hubei,2025.10.26.00,zone_demand_mw,withdraws,-27995.7944552479
Hubei,2025.10.26.00,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.00,EvChargePower,withdraws,-592.104141263158
Hubei,2025.10.26.04,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.10.26.04,InjectIntoDistributedGrid,injects,25359.4469737444
Hubei,2025.10.26.04,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.04,EvDischargePower,injects,0.0
Hubei,2025.10.26.04,zone_demand_mw,withdraws,-25256.5140137444
Hubei,2025.10.26.04,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.04,EvChargePower,withdraws,-102.93296000000001
Hubei,2025.10.26.08,ZoneTotalDistributedDispatch,injects,858.2739974666669
Hubei,2025.10.26.08,InjectIntoDistributedGrid,injects,24527.079466869334
Hubei,2025.10.26.08,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.08,EvDischargePower,injects,0.0
Hubei,2025.10.26.08,zone_demand_mw,withdraws,-25382.780140336
Hubei,2025.10.26.08,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.08,EvChargePower,withdraws,-2.573324
Hubei,2025.10.26.12,ZoneTotalDistributedDispatch,injects,1733.3999736666672
Hubei,2025.10.26.12,InjectIntoDistributedGrid,injects,28507.585512512105
Hubei,2025.10.26.12,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.12,EvDischargePower,injects,0.0
Hubei,2025.10.26.12,zone_demand_mw,withdraws,-29874.2607703893
Hubei,2025.10.26.12,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.12,EvChargePower,withdraws,-366.72471578947375
Hubei,2025.10.26.16,ZoneTotalDistributedDispatch,injects,390.30476006666674
Hubei,2025.10.26.16,InjectIntoDistributedGrid,injects,30852.64410683934
Hubei,2025.10.26.16,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.16,EvDischargePower,injects,0.0
Hubei,2025.10.26.16,zone_demand_mw,withdraws,-31242.948866906
Hubei,2025.10.26.16,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.16,EvChargePower,withdraws,-0.0
Hubei,2025.10.26.20,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.10.26.20,InjectIntoDistributedGrid,injects,29283.3199828132
Hubei,2025.10.26.20,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.10.26.20,EvDischargePower,injects,0.0
Hubei,2025.10.26.20,zone_demand_mw,withdraws,-29283.3199828132
Hubei,2025.10.26.20,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.10.26.20,EvChargePower,withdraws,-0.0
Hubei,2025.11.19.00,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.11.19.00,InjectIntoDistributedGrid,injects,30534.825823268005
Hubei,2025.11.19.00,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.00,EvDischargePower,injects,0.0
Hubei,2025.11.19.00,zone_demand_mw,withdraws,-29816.3787664259
Hubei,2025.11.19.00,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.00,EvChargePower,withdraws,-718.4470568421054
Hubei,2025.11.19.04,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.11.19.04,InjectIntoDistributedGrid,injects,26898.96117637
Hubei,2025.11.19.04,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.04,EvDischargePower,injects,0.0
Hubei,2025.11.19.04,zone_demand_mw,withdraws,-26898.96117637
Hubei,2025.11.19.04,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.04,EvChargePower,withdraws,-0.0
Hubei,2025.11.19.08,ZoneTotalDistributedDispatch,injects,252.69479830000006
Hubei,2025.11.19.08,InjectIntoDistributedGrid,injects,26780.743671145
Hubei,2025.11.19.08,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.08,EvDischargePower,injects,0.0
Hubei,2025.11.19.08,zone_demand_mw,withdraws,-27033.438469445
Hubei,2025.11.19.08,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.08,EvChargePower,withdraws,-0.0
Hubei,2025.11.19.12,ZoneTotalDistributedDispatch,injects,1559.651167666667
Hubei,2025.11.19.12,InjectIntoDistributedGrid,injects,30257.351772570833
Hubei,2025.11.19.12,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.12,EvDischargePower,injects,0.0
Hubei,2025.11.19.12,zone_demand_mw,withdraws,-31817.0029402375
Hubei,2025.11.19.12,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.12,EvChargePower,withdraws,-0.0
Hubei,2025.11.19.16,ZoneTotalDistributedDispatch,injects,248.1194347333334
Hubei,2025.11.19.16,InjectIntoDistributedGrid,injects,33026.578259052774
Hubei,2025.11.19.16,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.16,EvDischargePower,injects,0.0
Hubei,2025.11.19.16,zone_demand_mw,withdraws,-33274.6976937861
Hubei,2025.11.19.16,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.16,EvChargePower,withdraws,-0.0
Hubei,2025.11.19.20,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.11.19.20,InjectIntoDistributedGrid,injects,31187.632897566797
Hubei,2025.11.19.20,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.11.19.20,EvDischargePower,injects,0.0
Hubei,2025.11.19.20,zone_demand_mw,withdraws,-31187.6328975668
Hubei,2025.11.19.20,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.11.19.20,EvChargePower,withdraws,-0.0
Hubei,2025.12.16.00,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.12.16.00,InjectIntoDistributedGrid,injects,34529.6847431732
Hubei,2025.12.16.00,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.00,EvDischargePower,injects,0.0
Hubei,2025.12.16.00,zone_demand_mw,withdraws,-33835.4081789624
Hubei,2025.12.16.00,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.00,EvChargePower,withdraws,-694.2765642107933
Hubei,2025.12.16.04,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.12.16.04,InjectIntoDistributedGrid,injects,30524.7440717845
Hubei,2025.12.16.04,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.04,EvDischargePower,injects,0.0
Hubei,2025.12.16.04,zone_demand_mw,withdraws,-30524.7440717845
Hubei,2025.12.16.04,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.04,EvChargePower,withdraws,-0.0
Hubei,2025.12.16.08,ZoneTotalDistributedDispatch,injects,502.6319778666668
Hubei,2025.12.16.08,InjectIntoDistributedGrid,injects,30174.715940871734
Hubei,2025.12.16.08,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.08,EvDischargePower,injects,0.0
Hubei,2025.12.16.08,zone_demand_mw,withdraws,-30677.3479187384
Hubei,2025.12.16.08,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.08,EvChargePower,withdraws,-0.0
Hubei,2025.12.16.12,ZoneTotalDistributedDispatch,injects,1930.7782130000007
Hubei,2025.12.16.12,InjectIntoDistributedGrid,injects,34447.466762186465
Hubei,2025.12.16.12,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.12,EvDischargePower,injects,0.0
Hubei,2025.12.16.12,zone_demand_mw,withdraws,-36105.7018341341
Hubei,2025.12.16.12,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.12,EvChargePower,withdraws,-272.54314105236494
Hubei,2025.12.16.16,ZoneTotalDistributedDispatch,injects,319.0768182000001
Hubei,2025.12.16.16,InjectIntoDistributedGrid,injects,37440.8063426814
Hubei,2025.12.16.16,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.16,EvDischargePower,injects,0.0
Hubei,2025.12.16.16,zone_demand_mw,withdraws,-37759.8831608814
Hubei,2025.12.16.16,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.16,EvChargePower,withdraws,-0.0
Hubei,2025.12.16.20,ZoneTotalDistributedDispatch,injects,0.0
Hubei,2025.12.16.20,InjectIntoDistributedGrid,injects,35391.4973206956
Hubei,2025.12.16.20,StorageNetDisChargeforDis,injects,0.0
Hubei,2025.12.16.20,EvDischargePower,injects,0.0
Hubei,2025.12.16.20,zone_demand_mw,withdraws,-35391.4973206956
Hubei,2025.12.16.20,StorageNetChargeforDis,withdraws,-0.0
Hubei,2025.12.16.20,EvChargePower,withdraws,-0.0
Hunan,2025.01.22.00,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.01.22.00,InjectIntoDistributedGrid,injects,33337.91897219408
Hunan,2025.01.22.00,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.00,EvDischargePower,injects,0.0
Hunan,2025.01.22.00,zone_demand_mw,withdraws,-33331.8054395625
Hunan,2025.01.22.00,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.00,EvChargePower,withdraws,-6.113532631578844
Hunan,2025.01.22.04,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.01.22.04,InjectIntoDistributedGrid,injects,25655.698247166103
Hunan,2025.01.22.04,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.04,EvDischargePower,injects,0.0
Hunan,2025.01.22.04,zone_demand_mw,withdraws,-25561.3205871661
Hunan,2025.01.22.04,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.04,EvChargePower,withdraws,-94.37766
Hunan,2025.01.22.08,ZoneTotalDistributedDispatch,injects,181.17226190000002
Hunan,2025.01.22.08,InjectIntoDistributedGrid,injects,27226.056130963796
Hunan,2025.01.22.08,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.08,EvDischargePower,injects,0.0
Hunan,2025.01.22.08,zone_demand_mw,withdraws,-27404.8689513638
Hunan,2025.01.22.08,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.08,EvChargePower,withdraws,-2.3594415
Hunan,2025.01.22.12,ZoneTotalDistributedDispatch,injects,1958.2036600000004
Hunan,2025.01.22.12,InjectIntoDistributedGrid,injects,32331.358539436795
Hunan,2025.01.22.12,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.12,EvDischargePower,injects,0.0
Hunan,2025.01.22.12,zone_demand_mw,withdraws,-34262.8823609368
Hunan,2025.01.22.12,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.12,EvChargePower,withdraws,-26.679838499999754
Hunan,2025.01.22.16,ZoneTotalDistributedDispatch,injects,590.4904495000002
Hunan,2025.01.22.16,InjectIntoDistributedGrid,injects,33281.07360974874
Hunan,2025.01.22.16,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.16,EvDischargePower,injects,0.0
Hunan,2025.01.22.16,zone_demand_mw,withdraws,-33535.3197645119
Hunan,2025.01.22.16,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.16,EvChargePower,withdraws,-336.2442947368421
Hunan,2025.01.22.20,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.01.22.20,InjectIntoDistributedGrid,injects,34755.15584444998
Hunan,2025.01.22.20,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.01.22.20,EvDischargePower,injects,0.0
Hunan,2025.01.22.20,zone_demand_mw,withdraws,-34445.6582549763
Hunan,2025.01.22.20,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.01.22.20,EvChargePower,withdraws,-309.4975894736842
Hunan,2025.02.08.00,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.02.08.00,InjectIntoDistributedGrid,injects,31335.711355257434
Hunan,2025.02.08.00,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.00,EvDischargePower,injects,0.0
Hunan,2025.02.08.00,zone_demand_mw,withdraws,-31076.2683142048
Hunan,2025.02.08.00,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.00,EvChargePower,withdraws,-259.44304105263126
Hunan,2025.02.08.04,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.02.08.04,InjectIntoDistributedGrid,injects,23831.6060758396
Hunan,2025.02.08.04,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.04,EvDischargePower,injects,0.0
Hunan,2025.02.08.04,zone_demand_mw,withdraws,-23831.6060758396
Hunan,2025.02.08.04,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.04,EvChargePower,withdraws,-0.0
Hunan,2025.02.08.08,ZoneTotalDistributedDispatch,injects,260.76413545
Hunan,2025.02.08.08,InjectIntoDistributedGrid,injects,25289.638833042198
Hunan,2025.02.08.08,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.08,EvDischargePower,injects,0.0
Hunan,2025.02.08.08,zone_demand_mw,withdraws,-25550.4029684922
Hunan,2025.02.08.08,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.08,EvChargePower,withdraws,-0.0
Hunan,2025.02.08.12,ZoneTotalDistributedDispatch,injects,1231.6706150000002
Hunan,2025.02.08.12,InjectIntoDistributedGrid,injects,30830.354878895694
Hunan,2025.02.08.12,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.12,EvDischargePower,injects,0.0
Hunan,2025.02.08.12,zone_demand_mw,withdraws,-31944.3399907378
Hunan,2025.02.08.12,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.12,EvChargePower,withdraws,-117.68550315789477
Hunan,2025.02.08.16,ZoneTotalDistributedDispatch,injects,560.3620400000002
Hunan,2025.02.08.16,InjectIntoDistributedGrid,injects,30789.710018124708
Hunan,2025.02.08.16,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.16,EvDischargePower,injects,0.0
Hunan,2025.02.08.16,zone_demand_mw,withdraws,-31266.0109844415
Hunan,2025.02.08.16,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.16,EvChargePower,withdraws,-84.0610736832107
Hunan,2025.02.08.20,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.02.08.20,InjectIntoDistributedGrid,injects,32424.24517288968
Hunan,2025.02.08.20,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.02.08.20,EvDischargePower,injects,0.0
Hunan,2025.02.08.20,zone_demand_mw,withdraws,-32114.747583415
Hunan,2025.02.08.20,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.02.08.20,EvChargePower,withdraws,-309.4975894746842
Hunan,2025.03.21.00,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.03.21.00,InjectIntoDistributedGrid,injects,28765.502468101648
Hunan,2025.03.21.00,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.00,EvDischargePower,injects,0.0
Hunan,2025.03.21.00,zone_demand_mw,withdraws,-28263.8106965227
Hunan,2025.03.21.00,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.00,EvChargePower,withdraws,-501.6917715789474
Hunan,2025.03.21.04,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.03.21.04,InjectIntoDistributedGrid,injects,21674.8032907717
Hunan,2025.03.21.04,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.04,EvDischargePower,injects,0.0
Hunan,2025.03.21.04,zone_demand_mw,withdraws,-21674.8032907717
Hunan,2025.03.21.04,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.04,EvChargePower,withdraws,-0.0
Hunan,2025.03.21.08,ZoneTotalDistributedDispatch,injects,530.2663135000001
Hunan,2025.03.21.08,InjectIntoDistributedGrid,injects,22707.779690602903
Hunan,2025.03.21.08,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.08,EvDischargePower,injects,0.0
Hunan,2025.03.21.08,zone_demand_mw,withdraws,-23238.0460041029
Hunan,2025.03.21.08,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.08,EvChargePower,withdraws,-0.0
Hunan,2025.03.21.12,ZoneTotalDistributedDispatch,injects,1126.6985275000002
Hunan,2025.03.21.12,InjectIntoDistributedGrid,injects,27926.6218131175
Hunan,2025.03.21.12,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.12,EvDischargePower,injects,0.0
Hunan,2025.03.21.12,zone_demand_mw,withdraws,-29053.3203406175
Hunan,2025.03.21.12,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.12,EvChargePower,withdraws,-0.0
Hunan,2025.03.21.16,ZoneTotalDistributedDispatch,injects,370.3433965000001
Hunan,2025.03.21.16,InjectIntoDistributedGrid,injects,28066.037920742
Hunan,2025.03.21.16,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.16,EvDischargePower,injects,0.0
Hunan,2025.03.21.16,zone_demand_mw,withdraws,-28436.381317242
Hunan,2025.03.21.16,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.16,EvChargePower,withdraws,-0.0
Hunan,2025.03.21.20,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.03.21.20,InjectIntoDistributedGrid,injects,29394.00429640921
Hunan,2025.03.21.20,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.03.21.20,EvDischargePower,injects,0.0
Hunan,2025.03.21.20,zone_demand_mw,withdraws,-29208.305742725
Hunan,2025.03.21.20,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.03.21.20,EvChargePower,withdraws,-185.69855368421054
Hunan,2025.04.11.00,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.04.11.00,InjectIntoDistributedGrid,injects,27964.0791560521
Hunan,2025.04.11.00,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.00,EvDischargePower,injects,0.0
Hunan,2025.04.11.00,zone_demand_mw,withdraws,-26788.8957935521
Hunan,2025.04.11.00,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.00,EvChargePower,withdraws,-1175.1833624999997
Hunan,2025.04.11.04,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.04.11.04,InjectIntoDistributedGrid,injects,20638.105925688502
Hunan,2025.04.11.04,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.04,EvDischargePower,injects,0.0
Hunan,2025.04.11.04,zone_demand_mw,withdraws,-20543.7282656885
Hunan,2025.04.11.04,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.04,EvChargePower,withdraws,-94.37766
Hunan,2025.04.11.08,ZoneTotalDistributedDispatch,injects,208.34998450000006
Hunan,2025.04.11.08,InjectIntoDistributedGrid,injects,21817.044946632603
Hunan,2025.04.11.08,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.08,EvDischargePower,injects,0.0
Hunan,2025.04.11.08,zone_demand_mw,withdraws,-22025.3949311326
Hunan,2025.04.11.08,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.08,EvChargePower,withdraws,-0.0
Hunan,2025.04.11.12,ZoneTotalDistributedDispatch,injects,527.6187700000002
Hunan,2025.04.11.12,InjectIntoDistributedGrid,injects,27351.706019871104
Hunan,2025.04.11.12,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.12,EvDischargePower,injects,0.0
Hunan,2025.04.11.12,zone_demand_mw,withdraws,-27537.2057723711
Hunan,2025.04.11.12,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.12,EvChargePower,withdraws,-342.1190175000001
Hunan,2025.04.11.16,ZoneTotalDistributedDispatch,injects,302.4491190000001
Hunan,2025.04.11.16,InjectIntoDistributedGrid,injects,26650.0118931674
Hunan,2025.04.11.16,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.16,EvDischargePower,injects,0.0
Hunan,2025.04.11.16,zone_demand_mw,withdraws,-26952.4610121674
Hunan,2025.04.11.16,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.16,EvChargePower,withdraws,-0.0
Hunan,2025.04.11.20,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.04.11.20,InjectIntoDistributedGrid,injects,27684.1034370618
Hunan,2025.04.11.20,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.04.11.20,EvDischargePower,injects,0.0
Hunan,2025.04.11.20,zone_demand_mw,withdraws,-27684.1034370618
Hunan,2025.04.11.20,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.04.11.20,EvChargePower,withdraws,-0.0
Hunan,2025.05.22.00,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.05.22.00,InjectIntoDistributedGrid,injects,26058.187187133044
Hunan,2025.05.22.00,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.05.22.00,EvDischargePower,injects,0.0
Hunan,2025.05.22.00,zone_demand_mw,withdraws,-25145.0451170541
Hunan,2025.05.22.00,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.05.22.00,EvChargePower,withdraws,-913.1420700789473
Hunan,2025.05.22.04,ZoneTotalDistributedDispatch,injects,0.0
Hunan,2025.05.22.04,InjectIntoDistributedGrid,injects,19377.478318354602
Hunan,2025.05.22.04,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.05.22.04,EvDischargePower,injects,0.0
Hunan,2025.05.22.04,zone_demand_mw,withdraws,-19283.1006583546
Hunan,2025.05.22.04,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.05.22.04,EvChargePower,withdraws,-94.37766
Hunan,2025.05.22.08,ZoneTotalDistributedDispatch,injects,567.5421570000002
Hunan,2025.05.22.08,InjectIntoDistributedGrid,injects,20108.664894059402
Hunan,2025.05.22.08,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.05.22.08,EvDischargePower,injects,0.0
Hunan,2025.05.22.08,zone_demand_mw,withdraws,-20673.8476095594
Hunan,2025.05.22.08,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.05.22.08,EvChargePower,withdraws,-2.3594415
Hunan,2025.05.22.12,ZoneTotalDistributedDispatch,injects,854.0548100000002
Hunan,2025.05.22.12,InjectIntoDistributedGrid,injects,24993.381638296498
Hunan,2025.05.22.12,StorageNetDisChargeforDis,injects,0.0
Hunan,2025.05.22.12,EvDischargePower,injects,0.0
Hunan,2025.05.22.12,zone_demand_mw,withdraws,-25847.4364482965
Hunan,2025.05.22.12,StorageNetChargeforDis,withdraws,-0.0
Hunan,2025.05.22.12,EvChargePower,withdraws,-0.0
Hunan,2025.05.22.16,ZoneTotalDistributedDispatch,injects,476.9248645000001
