ELECRRIC_VEHICLE,timepoint_id,ev_max_power_mw,ev_driving_power
Anhui-Ev,2025.03.21.00,1456.151151,6.564784
Anhui-Ev,2025.03.21.04,106.67773999999999,6.154484999999999
Anhui-Ev,2025.03.21.08,2.6669435000000004,609.2940150000001
Anhui-Ev,2025.03.21.12,386.70680749999997,157.965115
Anhui-Ev,2025.03.21.16,2640.274065,315.93023
Anhui-Ev,2025.03.21.20,1968.204303,33.234219
Anhui-Ev,2025.04.11.00,1456.151151,3.282392
Anhui-Ev,2025.04.11.04,106.67773999999999,8.616278999999999
Anhui-Ev,2025.04.11.08,2.6669435000000004,135.39867
Anhui-Ev,2025.04.11.12,386.70680749999997,189.558138
Anhui-Ev,2025.04.11.16,2640.274065,0.0
Anhui-Ev,2025.04.11.20,1968.204303,33.234219
Anhui-Ev,2025.05.22.00,1456.151151,9.847176000000001
Anhui-Ev,2025.05.22.04,106.67773999999999,1.230897
Anhui-Ev,2025.05.22.08,2.6669435000000004,0.0
Anhui-Ev,2025.05.22.12,386.70680749999997,31.593023000000002
Anhui-Ev,2025.05.22.16,2640.274065,361.06311999999997
Anhui-Ev,2025.05.22.20,1968.204303,232.63953300000003
Anhui-Ev,2025.06.16.00,1456.151151,13.129568
Anhui-Ev,2025.06.16.04,106.67773999999999,7.385382
Anhui-Ev,2025.06.16.08,2.6669435000000004,203.098005
Anhui-Ev,2025.06.16.12,386.70680749999997,189.558138
Anhui-Ev,2025.06.16.16,2640.274065,451.32890000000003
Anhui-Ev,2025.06.16.20,1968.204303,66.468438
Anhui-Ev,2025.07.22.00,1456.151151,16.411960000000004
Anhui-Ev,2025.07.22.04,106.67773999999999,3.692691
Anhui-Ev,2025.07.22.08,2.6669435000000004,203.098005
Anhui-Ev,2025.07.22.12,386.70680749999997,284.337207
Anhui-Ev,2025.07.22.16,2640.274065,451.32890000000003
Anhui-Ev,2025.07.22.20,1968.204303,299.107971
Anhui-Ev,2025.08.19.00,1456.151151,11.488372000000002
Anhui-Ev,2025.08.19.04,106.67773999999999,3.692691
Anhui-Ev,2025.08.19.08,2.6669435000000004,203.098005
Anhui-Ev,2025.08.19.12,386.70680749999997,126.37209200000001
Anhui-Ev,2025.08.19.16,2640.274065,180.53155999999998
Anhui-Ev,2025.08.19.20,1968.204303,299.107971
Anhui-Ev,2025.09.20.00,1456.151151,11.488372000000002
Anhui-Ev,2025.09.20.04,106.67773999999999,3.692691
Anhui-Ev,2025.09.20.08,2.6669435000000004,609.2940150000001
Anhui-Ev,2025.09.20.12,386.70680749999997,126.37209200000001
Anhui-Ev,2025.09.20.16,2640.274065,0.0
Anhui-Ev,2025.09.20.20,1968.204303,66.468438
Anhui-Ev,2025.10.26.00,1456.151151,0.0
Anhui-Ev,2025.10.26.04,106.67773999999999,7.385382
Anhui-Ev,2025.10.26.08,2.6669435000000004,135.39867
Anhui-Ev,2025.10.26.12,386.70680749999997,157.965115
Anhui-Ev,2025.10.26.16,2640.274065,45.132889999999996
Anhui-Ev,2025.10.26.20,1968.204303,99.702657
Anhui-Ev,2025.11.19.00,1456.151151,14.770764000000002
Anhui-Ev,2025.11.19.04,106.67773999999999,1.230897
Anhui-Ev,2025.11.19.08,2.6669435000000004,67.699335
Anhui-Ev,2025.11.19.12,386.70680749999997,31.593023000000002
Anhui-Ev,2025.11.19.16,2640.274065,0.0
Anhui-Ev,2025.11.19.20,1968.204303,0.0
Anhui-Ev,2025.12.16.00,1456.151151,14.770764000000002
Anhui-Ev,2025.12.16.04,106.67773999999999,4.923588
Anhui-Ev,2025.12.16.08,2.6669435000000004,406.19601
Anhui-Ev,2025.12.16.12,386.70680749999997,0.0
Anhui-Ev,2025.12.16.16,2640.274065,45.132889999999996
Anhui-Ev,2025.12.16.20,1968.204303,66.468438
Fujian-Ev,2025.01.22.00,1284.954489,0.0
Fujian-Ev,2025.01.22.04,94.13586,2.172366
Fujian-Ev,2025.01.22.08,2.3533965,537.660585
Fujian-Ev,2025.01.22.12,341.2424924999999,55.757394
Fujian-Ev,2025.01.22.16,2329.862535,39.82671
Fujian-Ev,2025.01.22.20,1736.806617,29.326941
Fujian-Ev,2025.02.08.00,1284.954489,10.137708
Fujian-Ev,2025.02.08.04,94.13586,9.775647000000001
Fujian-Ev,2025.02.08.08,2.3533965,477.92052
Fujian-Ev,2025.02.08.12,341.2424924999999,278.78697
Fujian-Ev,2025.02.08.16,2329.862535,159.30684
Fujian-Ev,2025.02.08.20,1736.806617,0.0
Fujian-Ev,2025.03.21.00,1284.954489,10.137708
Fujian-Ev,2025.03.21.04,94.13586,6.517098
Fujian-Ev,2025.03.21.08,2.3533965,59.740065
Fujian-Ev,2025.03.21.12,341.2424924999999,278.78697
Fujian-Ev,2025.03.21.16,2329.862535,0.0
Fujian-Ev,2025.03.21.20,1736.806617,87.980823
Fujian-Ev,2025.04.11.00,1284.954489,13.034196000000001
Fujian-Ev,2025.04.11.04,94.13586,4.344732
Fujian-Ev,2025.04.11.08,2.3533965,238.96026
Fujian-Ev,2025.04.11.12,341.2424924999999,55.757394
Fujian-Ev,2025.04.11.16,2329.862535,199.13354999999999
Fujian-Ev,2025.04.11.20,1736.806617,29.326941
Fujian-Ev,2025.05.22.00,1284.954489,14.482440000000002
Fujian-Ev,2025.05.22.04,94.13586,3.258549
Fujian-Ev,2025.05.22.08,2.3533965,238.96026
Fujian-Ev,2025.05.22.12,341.2424924999999,278.78697
Fujian-Ev,2025.05.22.16,2329.862535,79.65342
Fujian-Ev,2025.05.22.20,1736.806617,29.326941
Fujian-Ev,2025.06.16.00,1284.954489,7.241220000000001
Fujian-Ev,2025.06.16.04,94.13586,7.603281
Fujian-Ev,2025.06.16.08,2.3533965,0.0
Fujian-Ev,2025.06.16.12,341.2424924999999,55.757394
Fujian-Ev,2025.06.16.16,2329.862535,199.13354999999999
Fujian-Ev,2025.06.16.20,1736.806617,175.961646
Fujian-Ev,2025.07.22.00,1284.954489,10.137708
Fujian-Ev,2025.07.22.04,94.13586,3.258549
Fujian-Ev,2025.07.22.08,2.3533965,418.180455
Fujian-Ev,2025.07.22.12,341.2424924999999,111.514788
Fujian-Ev,2025.07.22.16,2329.862535,79.65342
Fujian-Ev,2025.07.22.20,1736.806617,146.63470500000003
Fujian-Ev,2025.08.19.00,1284.954489,0.0
Fujian-Ev,2025.08.19.04,94.13586,3.258549
Fujian-Ev,2025.08.19.08,2.3533965,298.700325
Fujian-Ev,2025.08.19.12,341.2424924999999,139.393485
Fujian-Ev,2025.08.19.16,2329.862535,119.48013
Fujian-Ev,2025.08.19.20,1736.806617,234.615528
Fujian-Ev,2025.09.20.00,1284.954489,8.689464
Fujian-Ev,2025.09.20.04,94.13586,0.0
Fujian-Ev,2025.09.20.08,2.3533965,597.40065
Fujian-Ev,2025.09.20.12,341.2424924999999,139.393485
Fujian-Ev,2025.09.20.16,2329.862535,358.44039000000004
Fujian-Ev,2025.09.20.20,1736.806617,293.26941000000005
Fujian-Ev,2025.10.26.00,1284.954489,8.689464
Fujian-Ev,2025.10.26.04,94.13586,2.172366
Fujian-Ev,2025.10.26.08,2.3533965,537.660585
Fujian-Ev,2025.10.26.12,341.2424924999999,27.878697
Fujian-Ev,2025.10.26.16,2329.862535,199.13354999999999
Fujian-Ev,2025.10.26.20,1736.806617,205.28858700000004
Fujian-Ev,2025.11.19.00,1284.954489,11.585952
Fujian-Ev,2025.11.19.04,94.13586,6.517098
Fujian-Ev,2025.11.19.08,2.3533965,238.96026
Fujian-Ev,2025.11.19.12,341.2424924999999,27.878697
Fujian-Ev,2025.11.19.16,2329.862535,398.26709999999997
Fujian-Ev,2025.11.19.20,1736.806617,58.653882
Fujian-Ev,2025.12.16.00,1284.954489,2.896488
Fujian-Ev,2025.12.16.04,94.13586,2.172366
Fujian-Ev,2025.12.16.08,2.3533965,0.0
Fujian-Ev,2025.12.16.12,341.2424924999999,278.78697
Fujian-Ev,2025.12.16.16,2329.862535,159.30684
Fujian-Ev,2025.12.16.20,1736.806617,146.63470500000003
Jiangsu-Ev,2025.01.22.00,3477.5550810000004,31.355808
Jiangsu-Ev,2025.01.22.04,254.76594,5.879214
Jiangsu-Ev,2025.01.22.08,6.3691485000000005,1455.105465
Jiangsu-Ev,2025.01.22.12,923.5265324999999,679.049217
Jiangsu-Ev,2025.01.22.16,6305.457015,538.92795
Jiangsu-Ev,2025.01.22.20,4700.431593,158.738778
Jiangsu-Ev,2025.02.08.00,3477.5550810000004,27.436332000000004
Jiangsu-Ev,2025.02.08.04,254.76594,26.456463
Jiangsu-Ev,2025.02.08.08,6.3691485000000005,161.67838500000002
Jiangsu-Ev,2025.02.08.12,923.5265324999999,0.0
Jiangsu-Ev,2025.02.08.16,6305.457015,862.28472
Jiangsu-Ev,2025.02.08.20,4700.431593,555.585723
Jiangsu-Ev,2025.03.21.00,3477.5550810000004,27.436332000000004
Jiangsu-Ev,2025.03.21.04,254.76594,2.939607
Jiangsu-Ev,2025.03.21.08,6.3691485000000005,0.0
Jiangsu-Ev,2025.03.21.12,923.5265324999999,603.599304
Jiangsu-Ev,2025.03.21.16,6305.457015,538.92795
Jiangsu-Ev,2025.03.21.20,4700.431593,79.369389
Jiangsu-Ev,2025.04.11.00,3477.5550810000004,31.355808
Jiangsu-Ev,2025.04.11.04,254.76594,29.396069999999998
Jiangsu-Ev,2025.04.11.08,6.3691485000000005,1293.4270800000002
Jiangsu-Ev,2025.04.11.12,923.5265324999999,603.599304
Jiangsu-Ev,2025.04.11.16,6305.457015,107.78559
Jiangsu-Ev,2025.04.11.20,4700.431593,0.0
Jiangsu-Ev,2025.05.22.00,3477.5550810000004,31.355808
Jiangsu-Ev,2025.05.22.04,254.76594,17.637642
Jiangsu-Ev,2025.05.22.08,6.3691485000000005,808.391925
Jiangsu-Ev,2025.05.22.12,923.5265324999999,150.899826
Jiangsu-Ev,2025.05.22.16,6305.457015,215.57118
Jiangsu-Ev,2025.05.22.20,4700.431593,317.477556
Jiangsu-Ev,2025.06.16.00,3477.5550810000004,19.59738
Jiangsu-Ev,2025.06.16.04,254.76594,14.698034999999999
Jiangsu-Ev,2025.06.16.08,6.3691485000000005,808.391925
Jiangsu-Ev,2025.06.16.12,923.5265324999999,301.799652
Jiangsu-Ev,2025.06.16.16,6305.457015,215.57118
Jiangsu-Ev,2025.06.16.20,4700.431593,317.477556
Jiangsu-Ev,2025.07.22.00,3477.5550810000004,27.436332000000004
Jiangsu-Ev,2025.07.22.04,254.76594,20.577249
Jiangsu-Ev,2025.07.22.08,6.3691485000000005,1455.105465
Jiangsu-Ev,2025.07.22.12,923.5265324999999,452.699478
Jiangsu-Ev,2025.07.22.16,6305.457015,970.07031
Jiangsu-Ev,2025.07.22.20,4700.431593,634.955112
Jiangsu-Ev,2025.08.19.00,3477.5550810000004,15.677904
Jiangsu-Ev,2025.08.19.04,254.76594,17.637642
Jiangsu-Ev,2025.08.19.08,6.3691485000000005,161.67838500000002
Jiangsu-Ev,2025.08.19.12,923.5265324999999,603.599304
Jiangsu-Ev,2025.08.19.16,6305.457015,0.0
Jiangsu-Ev,2025.08.19.20,4700.431593,476.21633399999996
Jiangsu-Ev,2025.09.20.00,3477.5550810000004,27.436332000000004
Jiangsu-Ev,2025.09.20.04,254.76594,29.396069999999998
Jiangsu-Ev,2025.09.20.08,6.3691485000000005,485.03515500000003
Jiangsu-Ev,2025.09.20.12,923.5265324999999,528.149391
Jiangsu-Ev,2025.09.20.16,6305.457015,970.07031
Jiangsu-Ev,2025.09.20.20,4700.431593,634.955112
Jiangsu-Ev,2025.10.26.00,3477.5550810000004,27.436332000000004
Jiangsu-Ev,2025.10.26.04,254.76594,29.396069999999998
Jiangsu-Ev,2025.10.26.08,6.3691485000000005,1616.78385
Jiangsu-Ev,2025.10.26.12,923.5265324999999,603.599304
Jiangsu-Ev,2025.10.26.16,6305.457015,862.28472
Jiangsu-Ev,2025.10.26.20,4700.431593,793.6938899999999
Jiangsu-Ev,2025.11.19.00,3477.5550810000004,15.677904
Jiangsu-Ev,2025.11.19.04,254.76594,14.698034999999999
Jiangsu-Ev,2025.11.19.08,6.3691485000000005,1131.748695
Jiangsu-Ev,2025.11.19.12,923.5265324999999,0.0
Jiangsu-Ev,2025.11.19.16,6305.457015,1077.8559
Jiangsu-Ev,2025.11.19.20,4700.431593,158.738778
Jiangsu-Ev,2025.12.16.00,3477.5550810000004,7.838952
Jiangsu-Ev,2025.12.16.04,254.76594,29.396069999999998
Jiangsu-Ev,2025.12.16.08,6.3691485000000005,0.0
Jiangsu-Ev,2025.12.16.12,923.5265324999999,528.149391
Jiangsu-Ev,2025.12.16.16,6305.457015,0.0
Jiangsu-Ev,2025.12.16.20,4700.431593,0.0
Shanghai-Ev,2025.01.22.00,3543.112209,35.940276
Shanghai-Ev,2025.01.22.04,259.56866,17.970138
Shanghai-Ev,2025.01.22.08,6.4892165,823.6313250000001
Shanghai-Ev,2025.01.22.12,940.9363924999999,307.489028
Shanghai-Ev,2025.01.22.16,6424.324335,1098.1751
Shanghai-Ev,2025.01.22.20,4789.0417769999995,566.059347
Shanghai-Ev,2025.02.08.00,3543.112209,39.93364
Shanghai-Ev,2025.02.08.04,259.56866,20.965161
Shanghai-Ev,2025.02.08.08,6.4892165,988.3575900000001
Shanghai-Ev,2025.02.08.12,940.9363924999999,538.105799
Shanghai-Ev,2025.02.08.16,6424.324335,878.54008
Shanghai-Ev,2025.02.08.20,4789.0417769999995,485.193726
Shanghai-Ev,2025.03.21.00,3543.112209,27.953547999999998
Shanghai-Ev,2025.03.21.04,259.56866,17.970138
Shanghai-Ev,2025.03.21.08,6.4892165,1482.5363850000003
Shanghai-Ev,2025.03.21.12,940.9363924999999,461.233542
Shanghai-Ev,2025.03.21.16,6424.324335,109.81751
Shanghai-Ev,2025.03.21.20,4789.0417769999995,80.865621
Shanghai-Ev,2025.04.11.00,3543.112209,15.973456
Shanghai-Ev,2025.04.11.04,259.56866,20.965161
Shanghai-Ev,2025.04.11.08,6.4892165,1482.5363850000003
Shanghai-Ev,2025.04.11.12,940.9363924999999,538.105799
Shanghai-Ev,2025.04.11.16,6424.324335,219.63502
Shanghai-Ev,2025.04.11.20,4789.0417769999995,80.865621
Shanghai-Ev,2025.05.22.00,3543.112209,11.980092
Shanghai-Ev,2025.05.22.04,259.56866,11.980092
Shanghai-Ev,2025.05.22.08,6.4892165,988.3575900000001
Shanghai-Ev,2025.05.22.12,940.9363924999999,153.744514
Shanghai-Ev,2025.05.22.16,6424.324335,878.54008
Shanghai-Ev,2025.05.22.20,4789.0417769999995,0.0
Shanghai-Ev,2025.06.16.00,3543.112209,3.993364
Shanghai-Ev,2025.06.16.04,259.56866,23.960184
Shanghai-Ev,2025.06.16.08,6.4892165,164.726265
Shanghai-Ev,2025.06.16.12,940.9363924999999,230.616771
Shanghai-Ev,2025.06.16.16,6424.324335,219.63502
Shanghai-Ev,2025.06.16.20,4789.0417769999995,727.7905890000001
Shanghai-Ev,2025.07.22.00,3543.112209,39.93364
Shanghai-Ev,2025.07.22.04,259.56866,26.955207
Shanghai-Ev,2025.07.22.08,6.4892165,494.17879500000004
Shanghai-Ev,2025.07.22.12,940.9363924999999,384.36128499999995
Shanghai-Ev,2025.07.22.16,6424.324335,109.81751
Shanghai-Ev,2025.07.22.20,4789.0417769999995,566.059347
Shanghai-Ev,2025.08.19.00,3543.112209,15.973456
Shanghai-Ev,2025.08.19.04,259.56866,23.960184
Shanghai-Ev,2025.08.19.08,6.4892165,988.3575900000001
Shanghai-Ev,2025.08.19.12,940.9363924999999,76.872257
Shanghai-Ev,2025.08.19.16,6424.324335,768.7225699999999
Shanghai-Ev,2025.08.19.20,4789.0417769999995,404.328105
Shanghai-Ev,2025.09.20.00,3543.112209,7.986728
Shanghai-Ev,2025.09.20.04,259.56866,23.960184
Shanghai-Ev,2025.09.20.08,6.4892165,988.3575900000001
Shanghai-Ev,2025.09.20.12,940.9363924999999,0.0
Shanghai-Ev,2025.09.20.16,6424.324335,549.08755
Shanghai-Ev,2025.09.20.20,4789.0417769999995,485.193726
Shanghai-Ev,2025.10.26.00,3543.112209,15.973456
Shanghai-Ev,2025.10.26.04,259.56866,0.0
Shanghai-Ev,2025.10.26.08,6.4892165,1153.083855
Shanghai-Ev,2025.10.26.12,940.9363924999999,614.978056
Shanghai-Ev,2025.10.26.16,6424.324335,329.45252999999997
Shanghai-Ev,2025.10.26.20,4789.0417769999995,0.0
Shanghai-Ev,2025.11.19.00,3543.112209,27.953547999999998
Shanghai-Ev,2025.11.19.04,259.56866,29.950230000000005
Shanghai-Ev,2025.11.19.08,6.4892165,823.6313250000001
Shanghai-Ev,2025.11.19.12,940.9363924999999,76.872257
Shanghai-Ev,2025.11.19.16,6424.324335,768.7225699999999
Shanghai-Ev,2025.11.19.20,4789.0417769999995,566.059347
Shanghai-Ev,2025.12.16.00,3543.112209,31.946912
Shanghai-Ev,2025.12.16.04,259.56866,23.960184
Shanghai-Ev,2025.12.16.08,6.4892165,494.17879500000004
Shanghai-Ev,2025.12.16.12,940.9363924999999,307.489028
Shanghai-Ev,2025.12.16.16,6424.324335,988.35759
Shanghai-Ev,2025.12.16.20,4789.0417769999995,323.462484
Zhejiang-Ev,2025.01.22.00,4753.821618,0.0
Zhejiang-Ev,2025.01.22.04,348.26532000000003,16.073784
Zhejiang-Ev,2025.01.22.08,8.706633,1547.10171
Zhejiang-Ev,2025.01.22.12,1262.461785,309.420342
Zhejiang-Ev,2025.01.22.16,8619.56667,1473.4302
Zhejiang-Ev,2025.01.22.20,6425.495154,1084.9804199999999
Zhejiang-Ev,2025.02.08.00,4753.821618,37.505496
Zhejiang-Ev,2025.02.08.04,348.26532000000003,0.0
Zhejiang-Ev,2025.02.08.08,8.706633,1547.10171
Zhejiang-Ev,2025.02.08.12,1262.461785,515.70057
Zhejiang-Ev,2025.02.08.16,8619.56667,1178.74416
Zhejiang-Ev,2025.02.08.20,6425.495154,0.0
Zhejiang-Ev,2025.03.21.00,4753.821618,48.221351999999996
Zhejiang-Ev,2025.03.21.04,348.26532000000003,16.073784
Zhejiang-Ev,2025.03.21.08,8.706633,663.04359
Zhejiang-Ev,2025.03.21.12,1262.461785,721.9807979999999
Zhejiang-Ev,2025.03.21.16,8619.56667,294.68604
Zhejiang-Ev,2025.03.21.20,6425.495154,867.984336
Zhejiang-Ev,2025.04.11.00,4753.821618,26.78964
Zhejiang-Ev,2025.04.11.04,348.26532000000003,20.09223
Zhejiang-Ev,2025.04.11.08,8.706633,1989.13077
Zhejiang-Ev,2025.04.11.12,1262.461785,618.840684
Zhejiang-Ev,2025.04.11.16,8619.56667,294.68604
Zhejiang-Ev,2025.04.11.20,6425.495154,759.486294
Zhejiang-Ev,2025.05.22.00,4753.821618,37.505496
Zhejiang-Ev,2025.05.22.04,348.26532000000003,12.055337999999999
Zhejiang-Ev,2025.05.22.08,8.706633,442.02906
Zhejiang-Ev,2025.05.22.12,1262.461785,103.140114
Zhejiang-Ev,2025.05.22.16,8619.56667,589.37208
Zhejiang-Ev,2025.05.22.20,6425.495154,650.988252
Zhejiang-Ev,2025.06.16.00,4753.821618,0.0
Zhejiang-Ev,2025.06.16.04,348.26532000000003,24.110675999999998
Zhejiang-Ev,2025.06.16.08,8.706633,442.02906
Zhejiang-Ev,2025.06.16.12,1262.461785,721.9807979999999
Zhejiang-Ev,2025.06.16.16,8619.56667,0.0
Zhejiang-Ev,2025.06.16.20,6425.495154,976.482378
Zhejiang-Ev,2025.07.22.00,4753.821618,21.431712
Zhejiang-Ev,2025.07.22.04,348.26532000000003,24.110675999999998
Zhejiang-Ev,2025.07.22.08,8.706633,1547.10171
Zhejiang-Ev,2025.07.22.12,1262.461785,515.70057
Zhejiang-Ev,2025.07.22.16,8619.56667,589.37208
Zhejiang-Ev,2025.07.22.20,6425.495154,325.494126
Zhejiang-Ev,2025.08.19.00,4753.821618,5.357928
Zhejiang-Ev,2025.08.19.04,348.26532000000003,8.036892
Zhejiang-Ev,2025.08.19.08,8.706633,663.04359
Zhejiang-Ev,2025.08.19.12,1262.461785,515.70057
Zhejiang-Ev,2025.08.19.16,8619.56667,1031.40114
Zhejiang-Ev,2025.08.19.20,6425.495154,1084.9804199999999
Zhejiang-Ev,2025.09.20.00,4753.821618,32.147568
Zhejiang-Ev,2025.09.20.04,348.26532000000003,4.018446
Zhejiang-Ev,2025.09.20.08,8.706633,221.01453
Zhejiang-Ev,2025.09.20.12,1262.461785,721.9807979999999
Zhejiang-Ev,2025.09.20.16,8619.56667,736.7151
Zhejiang-Ev,2025.09.20.20,6425.495154,433.992168
Zhejiang-Ev,2025.10.26.00,4753.821618,37.505496
Zhejiang-Ev,2025.10.26.04,348.26532000000003,16.073784
Zhejiang-Ev,2025.10.26.08,8.706633,442.02906
Zhejiang-Ev,2025.10.26.12,1262.461785,825.120912
Zhejiang-Ev,2025.10.26.16,8619.56667,884.0581199999999
Zhejiang-Ev,2025.10.26.20,6425.495154,108.498042
Zhejiang-Ev,2025.11.19.00,4753.821618,32.147568
Zhejiang-Ev,2025.11.19.04,348.26532000000003,24.110675999999998
Zhejiang-Ev,2025.11.19.08,8.706633,2210.1452999999997
Zhejiang-Ev,2025.11.19.12,1262.461785,206.280228
Zhejiang-Ev,2025.11.19.16,8619.56667,1326.08718
Zhejiang-Ev,2025.11.19.20,6425.495154,867.984336
Zhejiang-Ev,2025.12.16.00,4753.821618,5.357928
Zhejiang-Ev,2025.12.16.04,348.26532000000003,16.073784
Zhejiang-Ev,2025.12.16.08,8.706633,1547.10171
Zhejiang-Ev,2025.12.16.12,1262.461785,515.70057
Zhejiang-Ev,2025.12.16.16,8619.56667,736.7151
Zhejiang-Ev,2025.12.16.20,6425.495154,433.992168
Beijing-Ev,2025.01.22.00,2527.061901,11.392783999999999
Beijing-Ev,2025.01.22.04,185.13273999999998,8.544588
Beijing-Ev,2025.01.22.08,4.6283185,352.464255
Beijing-Ev,2025.01.22.12,671.1061825,54.827773
Beijing-Ev,2025.01.22.16,4582.035315,0.0
Beijing-Ev,2025.01.22.20,3415.6990530000003,576.7596900000001
Beijing-Ev,2025.02.08.00,2527.061901,14.24098
Beijing-Ev,2025.02.08.04,185.13273999999998,21.36147
Beijing-Ev,2025.02.08.08,4.6283185,822.4165950000001
Beijing-Ev,2025.02.08.12,671.1061825,0.0
Beijing-Ev,2025.02.08.16,4582.035315,548.27773
Beijing-Ev,2025.02.08.20,3415.6990530000003,346.055814
Beijing-Ev,2025.03.21.00,2527.061901,19.937372
Beijing-Ev,2025.03.21.04,185.13273999999998,21.36147
Beijing-Ev,2025.03.21.08,4.6283185,822.4165950000001
Beijing-Ev,2025.03.21.12,671.1061825,164.48331900000002
Beijing-Ev,2025.03.21.16,4582.035315,469.95234
Beijing-Ev,2025.03.21.20,3415.6990530000003,230.703876
Beijing-Ev,2025.04.11.00,2527.061901,14.24098
Beijing-Ev,2025.04.11.04,185.13273999999998,14.953028999999999
Beijing-Ev,2025.04.11.08,4.6283185,1057.392765
Beijing-Ev,2025.04.11.12,671.1061825,109.655546
Beijing-Ev,2025.04.11.16,4582.035315,783.2539
Beijing-Ev,2025.04.11.20,3415.6990530000003,115.351938
Beijing-Ev,2025.05.22.00,2527.061901,5.6963919999999995
Beijing-Ev,2025.05.22.04,185.13273999999998,0.0
Beijing-Ev,2025.05.22.08,4.6283185,939.9046800000001
Beijing-Ev,2025.05.22.12,671.1061825,548.27773
Beijing-Ev,2025.05.22.16,4582.035315,391.62695
Beijing-Ev,2025.05.22.20,3415.6990530000003,0.0
Beijing-Ev,2025.06.16.00,2527.061901,14.24098
Beijing-Ev,2025.06.16.04,185.13273999999998,8.544588
Beijing-Ev,2025.06.16.08,4.6283185,234.97617000000002
Beijing-Ev,2025.06.16.12,671.1061825,328.96663800000005
Beijing-Ev,2025.06.16.16,4582.035315,234.97617
Beijing-Ev,2025.06.16.20,3415.6990530000003,576.7596900000001
Beijing-Ev,2025.07.22.00,2527.061901,19.937372
Beijing-Ev,2025.07.22.04,185.13273999999998,14.953028999999999
Beijing-Ev,2025.07.22.08,4.6283185,822.4165950000001
Beijing-Ev,2025.07.22.12,671.1061825,274.138865
Beijing-Ev,2025.07.22.16,4582.035315,313.30156
Beijing-Ev,2025.07.22.20,3415.6990530000003,519.083721
Beijing-Ev,2025.08.19.00,2527.061901,17.089176
Beijing-Ev,2025.08.19.04,185.13273999999998,4.272294
Beijing-Ev,2025.08.19.08,4.6283185,939.9046800000001
Beijing-Ev,2025.08.19.12,671.1061825,219.311092
Beijing-Ev,2025.08.19.16,4582.035315,548.27773
Beijing-Ev,2025.08.19.20,3415.6990530000003,173.027907
Beijing-Ev,2025.09.20.00,2527.061901,2.8481959999999997
Beijing-Ev,2025.09.20.04,185.13273999999998,19.225323
Beijing-Ev,2025.09.20.08,4.6283185,587.440425
Beijing-Ev,2025.09.20.12,671.1061825,328.96663800000005
Beijing-Ev,2025.09.20.16,4582.035315,469.95234
Beijing-Ev,2025.09.20.20,3415.6990530000003,0.0
Beijing-Ev,2025.10.26.00,2527.061901,14.24098
Beijing-Ev,2025.10.26.04,185.13273999999998,17.089176
Beijing-Ev,2025.10.26.08,4.6283185,234.97617000000002
Beijing-Ev,2025.10.26.12,671.1061825,328.96663800000005
Beijing-Ev,2025.10.26.16,4582.035315,234.97617
Beijing-Ev,2025.10.26.20,3415.6990530000003,230.703876
Beijing-Ev,2025.11.19.00,2527.061901,5.6963919999999995
Beijing-Ev,2025.11.19.04,185.13273999999998,19.225323
Beijing-Ev,2025.11.19.08,4.6283185,117.48808500000001
Beijing-Ev,2025.11.19.12,671.1061825,274.138865
Beijing-Ev,2025.11.19.16,4582.035315,391.62695
Beijing-Ev,2025.11.19.20,3415.6990530000003,461.407752
Beijing-Ev,2025.12.16.00,2527.061901,17.089176
Beijing-Ev,2025.12.16.04,185.13273999999998,14.953028999999999
Beijing-Ev,2025.12.16.08,4.6283185,117.48808500000001
Beijing-Ev,2025.12.16.12,671.1061825,274.138865
Beijing-Ev,2025.12.16.16,4582.035315,783.2539
Beijing-Ev,2025.12.16.20,3415.6990530000003,230.703876
Hebei-Ev,2025.01.22.00,1551.2075670000004,12.238324
Hebei-Ev,2025.01.22.04,113.64158,11.801241
Hebei-Ev,2025.01.22.08,2.8410395000000004,360.593475
Hebei-Ev,2025.01.22.12,411.95072749999997,134.62156399999998
Hebei-Ev,2025.01.22.16,2812.629105,96.15826
Hebei-Ev,2025.01.22.20,2096.687151,177.01861499999998
Hebei-Ev,2025.02.08.00,1551.2075670000004,6.993328
Hebei-Ev,2025.02.08.04,113.64158,0.0
Hebei-Ev,2025.02.08.08,2.8410395000000004,721.18695
Hebei-Ev,2025.02.08.12,411.95072749999997,67.31078199999999
Hebei-Ev,2025.02.08.16,2812.629105,432.71216999999996
Hebei-Ev,2025.02.08.20,2096.687151,177.01861499999998
Hebei-Ev,2025.03.21.00,1551.2075670000004,1.748332
Hebei-Ev,2025.03.21.04,113.64158,2.622498
Hebei-Ev,2025.03.21.08,2.8410395000000004,360.593475
Hebei-Ev,2025.03.21.12,411.95072749999997,201.93234599999997
Hebei-Ev,2025.03.21.16,2812.629105,288.47477999999995
Hebei-Ev,2025.03.21.20,2096.687151,0.0
Hebei-Ev,2025.04.11.00,1551.2075670000004,17.48332
Hebei-Ev,2025.04.11.04,113.64158,5.244996
Hebei-Ev,2025.04.11.08,2.8410395000000004,144.23739
Hebei-Ev,2025.04.11.12,411.95072749999997,269.24312799999996
Hebei-Ev,2025.04.11.16,2812.629105,192.31652
Hebei-Ev,2025.04.11.20,2096.687151,70.807446
Hebei-Ev,2025.05.22.00,1551.2075670000004,1.748332
Hebei-Ev,2025.05.22.04,113.64158,11.801241
