TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Hunan,Shanxi,2025.03.21.00,0.0
Hunan,Shanxi,2025.03.21.04,0.0
Hunan,Shanxi,2025.03.21.08,0.0
Hunan,Shanxi,2025.03.21.12,0.0
Hunan,Shanxi,2025.03.21.16,0.0
Hunan,Shanxi,2025.03.21.20,0.0
Hunan,Shanxi,2025.04.11.00,0.0
Hunan,Shanxi,2025.04.11.04,0.0
Hunan,Shanxi,2025.04.11.08,0.0
Hunan,Shanxi,2025.04.11.12,0.0
Hunan,Shanxi,2025.04.11.16,0.0
Hunan,Shanxi,2025.04.11.20,0.0
Hunan,Shanxi,2025.05.22.00,0.0
Hunan,Shanxi,2025.05.22.04,0.0
Hunan,Shanxi,2025.05.22.08,0.0
Hunan,Shanxi,2025.05.22.12,0.0
Hunan,Shanxi,2025.05.22.16,0.0
Hunan,Shanxi,2025.05.22.20,0.0
Hunan,Shanxi,2025.06.16.00,0.0
Hunan,Shanxi,2025.06.16.04,0.0
Hunan,Shanxi,2025.06.16.08,0.0
Hunan,Shanxi,2025.06.16.12,0.0
Hunan,Shanxi,2025.06.16.16,3642.5805819455936
Hunan,Shanxi,2025.06.16.20,0.0
Hunan,Shanxi,2025.07.22.00,2559.934042426634
Hunan,Shanxi,2025.07.22.04,99.3447291277451
Hunan,Shanxi,2025.07.22.08,2470.4966198395023
Hunan,Shanxi,2025.07.22.12,848.1828179338497
Hunan,Shanxi,2025.07.22.16,0.0
Hunan,Shanxi,2025.07.22.20,0.0
Hunan,Shanxi,2025.08.19.00,0.0
Hunan,Shanxi,2025.08.19.04,0.0
Hunan,Shanxi,2025.08.19.08,0.0
Hunan,Shanxi,2025.08.19.12,0.0
Hunan,Shanxi,2025.08.19.16,0.0
Hunan,Shanxi,2025.08.19.20,0.0
Hunan,Shanxi,2025.09.20.00,0.0
Hunan,Shanxi,2025.09.20.04,0.0
Hunan,Shanxi,2025.09.20.08,0.0
Hunan,Shanxi,2025.09.20.12,2825.984854150037
Hunan,Shanxi,2025.09.20.16,2350.9095832471294
Hunan,Shanxi,2025.09.20.20,0.0
Hunan,Shanxi,2025.10.26.00,0.0
Hunan,Shanxi,2025.10.26.04,0.0
Hunan,Shanxi,2025.10.26.08,0.0
Hunan,Shanxi,2025.10.26.12,0.0
Hunan,Shanxi,2025.10.26.16,0.0
Hunan,Shanxi,2025.10.26.20,0.0
Hunan,Shanxi,2025.11.19.00,0.0
Hunan,Shanxi,2025.11.19.04,0.0
Hunan,Shanxi,2025.11.19.08,0.0
Hunan,Shanxi,2025.11.19.12,0.0
Hunan,Shanxi,2025.11.19.16,0.0
Hunan,Shanxi,2025.11.19.20,0.0
Hunan,Shanxi,2025.12.16.00,0.0
Hunan,Shanxi,2025.12.16.04,0.0
Hunan,Shanxi,2025.12.16.08,0.0
Hunan,Shanxi,2025.12.16.12,0.0
Hunan,Shanxi,2025.12.16.16,0.0
Hunan,Shanxi,2025.12.16.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.01.22.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.02.08.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.03.21.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.04.11.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.05.22.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.06.16.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.07.22.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.08.19.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.09.20.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.10.26.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.11.19.20,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.00,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.04,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.08,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.12,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.16,0.0
West_Inner_Mongolia,East_Inner_Mongolia,2025.12.16.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.01.22.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.02.08.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.03.21.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.04.11.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.05.22.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.06.16.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.07.22.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.08.19.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.09.20.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.10.26.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.11.19.20,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.00,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.04,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.08,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.12,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.16,0.0
East_Inner_Mongolia,West_Inner_Mongolia,2025.12.16.20,0.0
Ningxia,Shandong,2025.01.22.00,4000.0
Ningxia,Shandong,2025.01.22.04,4000.0
Ningxia,Shandong,2025.01.22.08,4000.0
Ningxia,Shandong,2025.01.22.12,4000.0
Ningxia,Shandong,2025.01.22.16,4000.0
Ningxia,Shandong,2025.01.22.20,4000.0
Ningxia,Shandong,2025.02.08.00,4000.0
Ningxia,Shandong,2025.02.08.04,4000.0
Ningxia,Shandong,2025.02.08.08,4000.0
Ningxia,Shandong,2025.02.08.12,4000.0
Ningxia,Shandong,2025.02.08.16,4000.0
Ningxia,Shandong,2025.02.08.20,4000.0
Ningxia,Shandong,2025.03.21.00,4000.0
Ningxia,Shandong,2025.03.21.04,4000.0
Ningxia,Shandong,2025.03.21.08,4000.0
Ningxia,Shandong,2025.03.21.12,4000.0
Ningxia,Shandong,2025.03.21.16,4000.0
Ningxia,Shandong,2025.03.21.20,4000.0
Ningxia,Shandong,2025.04.11.00,4000.0
Ningxia,Shandong,2025.04.11.04,4000.0
Ningxia,Shandong,2025.04.11.08,4000.0
Ningxia,Shandong,2025.04.11.12,4000.0
Ningxia,Shandong,2025.04.11.16,4000.0
Ningxia,Shandong,2025.04.11.20,4000.0
Ningxia,Shandong,2025.05.22.00,4000.0
Ningxia,Shandong,2025.05.22.04,4000.0
Ningxia,Shandong,2025.05.22.08,4000.0
Ningxia,Shandong,2025.05.22.12,4000.0
Ningxia,Shandong,2025.05.22.16,4000.0
Ningxia,Shandong,2025.05.22.20,4000.0
Ningxia,Shandong,2025.06.16.00,4000.0
Ningxia,Shandong,2025.06.16.04,4000.0
Ningxia,Shandong,2025.06.16.08,4000.0
Ningxia,Shandong,2025.06.16.12,4000.0
Ningxia,Shandong,2025.06.16.16,4000.0
Ningxia,Shandong,2025.06.16.20,4000.0
Ningxia,Shandong,2025.07.22.00,4000.0
Ningxia,Shandong,2025.07.22.04,4000.0
Ningxia,Shandong,2025.07.22.08,4000.0
Ningxia,Shandong,2025.07.22.12,3517.7104
Ningxia,Shandong,2025.07.22.16,4000.0
Ningxia,Shandong,2025.07.22.20,2886.752300942928
Ningxia,Shandong,2025.08.19.00,4000.0
Ningxia,Shandong,2025.08.19.04,4000.0
Ningxia,Shandong,2025.08.19.08,4000.0
Ningxia,Shandong,2025.08.19.12,4000.0
Ningxia,Shandong,2025.08.19.16,4000.0
Ningxia,Shandong,2025.08.19.20,4000.0
Ningxia,Shandong,2025.09.20.00,4000.0
Ningxia,Shandong,2025.09.20.04,4000.0
Ningxia,Shandong,2025.09.20.08,4000.0
Ningxia,Shandong,2025.09.20.12,4000.0
Ningxia,Shandong,2025.09.20.16,4000.0
Ningxia,Shandong,2025.09.20.20,4000.0
Ningxia,Shandong,2025.10.26.00,4000.0
Ningxia,Shandong,2025.10.26.04,4000.0
Ningxia,Shandong,2025.10.26.08,4000.0
Ningxia,Shandong,2025.10.26.12,4000.0
Ningxia,Shandong,2025.10.26.16,4000.0
Ningxia,Shandong,2025.10.26.20,4000.0
Ningxia,Shandong,2025.11.19.00,4000.0
Ningxia,Shandong,2025.11.19.04,4000.0
Ningxia,Shandong,2025.11.19.08,4000.0
Ningxia,Shandong,2025.11.19.12,4000.0
Ningxia,Shandong,2025.11.19.16,4000.0
Ningxia,Shandong,2025.11.19.20,4000.0
Ningxia,Shandong,2025.12.16.00,4000.0
Ningxia,Shandong,2025.12.16.04,4000.0
Ningxia,Shandong,2025.12.16.08,4000.0
Ningxia,Shandong,2025.12.16.12,4000.0
Ningxia,Shandong,2025.12.16.16,3517.7104
Ningxia,Shandong,2025.12.16.20,4000.0
Shandong,Ningxia,2025.01.22.00,0.0
Shandong,Ningxia,2025.01.22.04,0.0
Shandong,Ningxia,2025.01.22.08,0.0
Shandong,Ningxia,2025.01.22.12,0.0
Shandong,Ningxia,2025.01.22.16,0.0
Shandong,Ningxia,2025.01.22.20,0.0
Shandong,Ningxia,2025.02.08.00,0.0
Shandong,Ningxia,2025.02.08.04,0.0
Shandong,Ningxia,2025.02.08.08,0.0
Shandong,Ningxia,2025.02.08.12,0.0
Shandong,Ningxia,2025.02.08.16,0.0
Shandong,Ningxia,2025.02.08.20,0.0
Shandong,Ningxia,2025.03.21.00,0.0
Shandong,Ningxia,2025.03.21.04,0.0
Shandong,Ningxia,2025.03.21.08,0.0
Shandong,Ningxia,2025.03.21.12,0.0
Shandong,Ningxia,2025.03.21.16,0.0
Shandong,Ningxia,2025.03.21.20,0.0
Shandong,Ningxia,2025.04.11.00,0.0
Shandong,Ningxia,2025.04.11.04,0.0
Shandong,Ningxia,2025.04.11.08,0.0
Shandong,Ningxia,2025.04.11.12,0.0
Shandong,Ningxia,2025.04.11.16,0.0
Shandong,Ningxia,2025.04.11.20,0.0
Shandong,Ningxia,2025.05.22.00,0.0
Shandong,Ningxia,2025.05.22.04,0.0
Shandong,Ningxia,2025.05.22.08,0.0
Shandong,Ningxia,2025.05.22.12,0.0
Shandong,Ningxia,2025.05.22.16,0.0
Shandong,Ningxia,2025.05.22.20,0.0
Shandong,Ningxia,2025.06.16.00,0.0
Shandong,Ningxia,2025.06.16.04,0.0
Shandong,Ningxia,2025.06.16.08,0.0
Shandong,Ningxia,2025.06.16.12,0.0
Shandong,Ningxia,2025.06.16.16,0.0
Shandong,Ningxia,2025.06.16.20,0.0
Shandong,Ningxia,2025.07.22.00,0.0
Shandong,Ningxia,2025.07.22.04,0.0
Shandong,Ningxia,2025.07.22.08,0.0
Shandong,Ningxia,2025.07.22.12,0.0
Shandong,Ningxia,2025.07.22.16,0.0
Shandong,Ningxia,2025.07.22.20,0.0
Shandong,Ningxia,2025.08.19.00,0.0
Shandong,Ningxia,2025.08.19.04,0.0
Shandong,Ningxia,2025.08.19.08,0.0
Shandong,Ningxia,2025.08.19.12,0.0
Shandong,Ningxia,2025.08.19.16,0.0
Shandong,Ningxia,2025.08.19.20,0.0
Shandong,Ningxia,2025.09.20.00,0.0
Shandong,Ningxia,2025.09.20.04,0.0
Shandong,Ningxia,2025.09.20.08,0.0
Shandong,Ningxia,2025.09.20.12,0.0
Shandong,Ningxia,2025.09.20.16,0.0
Shandong,Ningxia,2025.09.20.20,0.0
Shandong,Ningxia,2025.10.26.00,0.0
Shandong,Ningxia,2025.10.26.04,0.0
Shandong,Ningxia,2025.10.26.08,0.0
Shandong,Ningxia,2025.10.26.12,0.0
Shandong,Ningxia,2025.10.26.16,0.0
Shandong,Ningxia,2025.10.26.20,0.0
Shandong,Ningxia,2025.11.19.00,0.0
Shandong,Ningxia,2025.11.19.04,0.0
Shandong,Ningxia,2025.11.19.08,0.0
Shandong,Ningxia,2025.11.19.12,0.0
Shandong,Ningxia,2025.11.19.16,0.0
Shandong,Ningxia,2025.11.19.20,0.0
Shandong,Ningxia,2025.12.16.00,0.0
Shandong,Ningxia,2025.12.16.04,0.0
Shandong,Ningxia,2025.12.16.08,0.0
Shandong,Ningxia,2025.12.16.12,0.0
Shandong,Ningxia,2025.12.16.16,0.0
Shandong,Ningxia,2025.12.16.20,0.0
Shaanxi,Jiangsu,2025.01.22.00,8564.22827347792
Shaanxi,Jiangsu,2025.01.22.04,8564.22827347792
Shaanxi,Jiangsu,2025.01.22.08,8564.22827347792
Shaanxi,Jiangsu,2025.01.22.12,8564.22827347792
Shaanxi,Jiangsu,2025.01.22.16,8564.22827347792
Shaanxi,Jiangsu,2025.01.22.20,8564.22827347792
Shaanxi,Jiangsu,2025.02.08.00,8564.22827347792
Shaanxi,Jiangsu,2025.02.08.04,8564.228273477922
Shaanxi,Jiangsu,2025.02.08.08,8564.22827347792
Shaanxi,Jiangsu,2025.02.08.12,8564.22827347792
Shaanxi,Jiangsu,2025.02.08.16,8564.22827347792
Shaanxi,Jiangsu,2025.02.08.20,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.00,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.04,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.08,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.12,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.16,8564.22827347792
Shaanxi,Jiangsu,2025.03.21.20,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.00,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.04,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.08,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.12,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.16,8564.22827347792
Shaanxi,Jiangsu,2025.04.11.20,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.00,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.04,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.08,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.12,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.16,8564.22827347792
Shaanxi,Jiangsu,2025.05.22.20,8564.22827347792
Shaanxi,Jiangsu,2025.06.16.00,8564.228273477918
Shaanxi,Jiangsu,2025.06.16.04,8564.22827347792
Shaanxi,Jiangsu,2025.06.16.08,8564.22827347792
Shaanxi,Jiangsu,2025.06.16.12,8564.22827347792
Shaanxi,Jiangsu,2025.06.16.16,8564.22827347792
Shaanxi,Jiangsu,2025.06.16.20,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.00,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.04,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.08,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.12,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.16,8564.22827347792
Shaanxi,Jiangsu,2025.07.22.20,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.00,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.04,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.08,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.12,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.16,8564.22827347792
Shaanxi,Jiangsu,2025.08.19.20,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.00,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.04,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.08,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.12,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.16,8564.22827347792
Shaanxi,Jiangsu,2025.09.20.20,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.00,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.04,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.08,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.12,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.16,8564.22827347792
Shaanxi,Jiangsu,2025.10.26.20,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.00,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.04,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.08,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.12,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.16,8564.22827347792
Shaanxi,Jiangsu,2025.11.19.20,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.00,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.04,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.08,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.12,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.16,8564.22827347792
Shaanxi,Jiangsu,2025.12.16.20,8564.22827347792
Jiangsu,Shaanxi,2025.01.22.00,0.0
Jiangsu,Shaanxi,2025.01.22.04,0.0
Jiangsu,Shaanxi,2025.01.22.08,0.0
Jiangsu,Shaanxi,2025.01.22.12,0.0
Jiangsu,Shaanxi,2025.01.22.16,0.0
Jiangsu,Shaanxi,2025.01.22.20,0.0
Jiangsu,Shaanxi,2025.02.08.00,0.0
Jiangsu,Shaanxi,2025.02.08.04,0.0
Jiangsu,Shaanxi,2025.02.08.08,0.0
Jiangsu,Shaanxi,2025.02.08.12,0.0
Jiangsu,Shaanxi,2025.02.08.16,0.0
Jiangsu,Shaanxi,2025.02.08.20,0.0
Jiangsu,Shaanxi,2025.03.21.00,0.0
Jiangsu,Shaanxi,2025.03.21.04,0.0
Jiangsu,Shaanxi,2025.03.21.08,0.0
Jiangsu,Shaanxi,2025.03.21.12,0.0
Jiangsu,Shaanxi,2025.03.21.16,0.0
Jiangsu,Shaanxi,2025.03.21.20,0.0
Jiangsu,Shaanxi,2025.04.11.00,0.0
Jiangsu,Shaanxi,2025.04.11.04,0.0
Jiangsu,Shaanxi,2025.04.11.08,0.0
Jiangsu,Shaanxi,2025.04.11.12,0.0
Jiangsu,Shaanxi,2025.04.11.16,0.0
Jiangsu,Shaanxi,2025.04.11.20,0.0
Jiangsu,Shaanxi,2025.05.22.00,0.0
Jiangsu,Shaanxi,2025.05.22.04,0.0
Jiangsu,Shaanxi,2025.05.22.08,0.0
Jiangsu,Shaanxi,2025.05.22.12,0.0
Jiangsu,Shaanxi,2025.05.22.16,0.0
Jiangsu,Shaanxi,2025.05.22.20,0.0
Jiangsu,Shaanxi,2025.06.16.00,0.0
Jiangsu,Shaanxi,2025.06.16.04,0.0
Jiangsu,Shaanxi,2025.06.16.08,0.0
Jiangsu,Shaanxi,2025.06.16.12,0.0
Jiangsu,Shaanxi,2025.06.16.16,0.0
Jiangsu,Shaanxi,2025.06.16.20,0.0
Jiangsu,Shaanxi,2025.07.22.00,0.0
Jiangsu,Shaanxi,2025.07.22.04,0.0
Jiangsu,Shaanxi,2025.07.22.08,0.0
Jiangsu,Shaanxi,2025.07.22.12,0.0
Jiangsu,Shaanxi,2025.07.22.16,0.0
Jiangsu,Shaanxi,2025.07.22.20,0.0
Jiangsu,Shaanxi,2025.08.19.00,0.0
Jiangsu,Shaanxi,2025.08.19.04,0.0
Jiangsu,Shaanxi,2025.08.19.08,0.0
Jiangsu,Shaanxi,2025.08.19.12,0.0
Jiangsu,Shaanxi,2025.08.19.16,0.0
Jiangsu,Shaanxi,2025.08.19.20,0.0
Jiangsu,Shaanxi,2025.09.20.00,0.0
Jiangsu,Shaanxi,2025.09.20.04,0.0
Jiangsu,Shaanxi,2025.09.20.08,0.0
