GEN_TPS_1,GEN_TPS_2,DispatchGen
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.00,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.04,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.08,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.12,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.16,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.07.22.20,2485.699999999998
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.00,849.7244124358826
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.04,840.2224412435885
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.08,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.12,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.16,2517.500000000001
Jiangsu-Hydro_Nonpumped-2022,2025.08.19.20,840.2224412435885
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.00,467.18127336880485
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.04,467.18127336880485
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.08,467.18127336880485
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.12,2418.4493473380135
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.16,1319.000839612403
Jiangsu-Hydro_Nonpumped-2022,2025.09.20.20,467.18127336880485
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.00,311.45418389933275
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.04,311.4541838993323
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.08,311.45418389933275
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.12,311.45418389933275
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.16,2180.1792872953206
Jiangsu-Hydro_Nonpumped-2022,2025.10.26.20,311.45418389933275
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.00,216.4342636398952
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.04,216.4342636398952
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.08,1515.0398454792748
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.12,216.4342636398952
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.16,216.4342636398952
Jiangsu-Hydro_Nonpumped-2022,2025.11.19.20,216.4342636398952
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.00,132.85192541012862
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.04,132.85192541012862
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.08,132.85192541012862
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.12,132.85192541012862
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.16,929.9634778709003
Jiangsu-Hydro_Nonpumped-2022,2025.12.16.20,132.85192541012862
Jiangsu-Nuclear-2022,2025.01.22.00,5706.413
Jiangsu-Nuclear-2022,2025.01.22.04,5706.413
Jiangsu-Nuclear-2022,2025.01.22.08,5706.413
Jiangsu-Nuclear-2022,2025.01.22.12,5706.413
Jiangsu-Nuclear-2022,2025.01.22.16,5706.413
Jiangsu-Nuclear-2022,2025.01.22.20,5706.413
Jiangsu-Nuclear-2022,2025.02.08.00,5706.413
Jiangsu-Nuclear-2022,2025.02.08.04,5706.413
Jiangsu-Nuclear-2022,2025.02.08.08,5706.413
Jiangsu-Nuclear-2022,2025.02.08.12,5706.413
Jiangsu-Nuclear-2022,2025.02.08.16,5706.413
Jiangsu-Nuclear-2022,2025.02.08.20,5706.413
Jiangsu-Nuclear-2022,2025.03.21.00,5706.413
Jiangsu-Nuclear-2022,2025.03.21.04,5706.413
Jiangsu-Nuclear-2022,2025.03.21.08,5706.413
Jiangsu-Nuclear-2022,2025.03.21.12,5706.413
Jiangsu-Nuclear-2022,2025.03.21.16,5706.413
Jiangsu-Nuclear-2022,2025.03.21.20,5706.413
Jiangsu-Nuclear-2022,2025.04.11.00,5706.413
Jiangsu-Nuclear-2022,2025.04.11.04,5706.413
Jiangsu-Nuclear-2022,2025.04.11.08,5706.413
Jiangsu-Nuclear-2022,2025.04.11.12,5706.413
Jiangsu-Nuclear-2022,2025.04.11.16,5706.413
Jiangsu-Nuclear-2022,2025.04.11.20,5706.413
Jiangsu-Nuclear-2022,2025.05.22.00,5706.413
Jiangsu-Nuclear-2022,2025.05.22.04,5706.413
Jiangsu-Nuclear-2022,2025.05.22.08,5706.413
Jiangsu-Nuclear-2022,2025.05.22.12,5706.413
Jiangsu-Nuclear-2022,2025.05.22.16,5706.413
Jiangsu-Nuclear-2022,2025.05.22.20,5706.413
Jiangsu-Nuclear-2022,2025.06.16.00,5706.413
Jiangsu-Nuclear-2022,2025.06.16.04,5706.413
Jiangsu-Nuclear-2022,2025.06.16.08,5706.413
Jiangsu-Nuclear-2022,2025.06.16.12,5706.413
Jiangsu-Nuclear-2022,2025.06.16.16,5706.413
Jiangsu-Nuclear-2022,2025.06.16.20,5706.413
Jiangsu-Nuclear-2022,2025.07.22.00,5706.413
Jiangsu-Nuclear-2022,2025.07.22.04,5706.413
Jiangsu-Nuclear-2022,2025.07.22.08,5706.413
Jiangsu-Nuclear-2022,2025.07.22.12,5706.413
Jiangsu-Nuclear-2022,2025.07.22.16,5706.413
Jiangsu-Nuclear-2022,2025.07.22.20,5706.413
Jiangsu-Nuclear-2022,2025.08.19.00,5706.413
Jiangsu-Nuclear-2022,2025.08.19.04,5706.413
Jiangsu-Nuclear-2022,2025.08.19.08,5706.413
Jiangsu-Nuclear-2022,2025.08.19.12,5706.413
Jiangsu-Nuclear-2022,2025.08.19.16,5706.413
Jiangsu-Nuclear-2022,2025.08.19.20,5706.413
Jiangsu-Nuclear-2022,2025.09.20.00,5706.413
Jiangsu-Nuclear-2022,2025.09.20.04,5706.413
Jiangsu-Nuclear-2022,2025.09.20.08,5706.413
Jiangsu-Nuclear-2022,2025.09.20.12,5706.413
Jiangsu-Nuclear-2022,2025.09.20.16,5706.413
Jiangsu-Nuclear-2022,2025.09.20.20,5706.413
Jiangsu-Nuclear-2022,2025.10.26.00,5706.413
Jiangsu-Nuclear-2022,2025.10.26.04,5706.413
Jiangsu-Nuclear-2022,2025.10.26.08,5706.413
Jiangsu-Nuclear-2022,2025.10.26.12,5706.413
Jiangsu-Nuclear-2022,2025.10.26.16,5706.413
Jiangsu-Nuclear-2022,2025.10.26.20,5706.413
Jiangsu-Nuclear-2022,2025.11.19.00,5706.413
Jiangsu-Nuclear-2022,2025.11.19.04,5706.413
Jiangsu-Nuclear-2022,2025.11.19.08,5706.413
Jiangsu-Nuclear-2022,2025.11.19.12,5706.413
Jiangsu-Nuclear-2022,2025.11.19.16,5706.413
Jiangsu-Nuclear-2022,2025.11.19.20,5706.413
Jiangsu-Nuclear-2022,2025.12.16.00,5706.413
Jiangsu-Nuclear-2022,2025.12.16.04,5706.413
Jiangsu-Nuclear-2022,2025.12.16.08,5706.413
Jiangsu-Nuclear-2022,2025.12.16.12,5706.413
Jiangsu-Nuclear-2022,2025.12.16.16,5706.413
Jiangsu-Nuclear-2022,2025.12.16.20,5706.413
Jiangsu-PV-2022,2025.01.22.00,0.0
Jiangsu-PV-2022,2025.01.22.04,0.0
Jiangsu-PV-2022,2025.01.22.08,360.72454600000015
Jiangsu-PV-2022,2025.01.22.12,3265.595896850001
Jiangsu-PV-2022,2025.01.22.16,1060.5733351500003
Jiangsu-PV-2022,2025.01.22.20,0.0
Jiangsu-PV-2022,2025.02.08.00,0.0
Jiangsu-PV-2022,2025.02.08.04,0.0
Jiangsu-PV-2022,2025.02.08.08,854.2768965500003
Jiangsu-PV-2022,2025.02.08.12,4129.4892555000015
Jiangsu-PV-2022,2025.02.08.16,2010.7849615000005
Jiangsu-PV-2022,2025.02.08.20,0.0
Jiangsu-PV-2022,2025.03.21.00,0.0
Jiangsu-PV-2022,2025.03.21.04,0.0
Jiangsu-PV-2022,2025.03.21.08,782.9289870500003
Jiangsu-PV-2022,2025.03.21.12,2826.3743910500007
Jiangsu-PV-2022,2025.03.21.16,1822.6038841500003
Jiangsu-PV-2022,2025.03.21.20,24.398836350000007
Jiangsu-PV-2022,2025.04.11.00,0.0
Jiangsu-PV-2022,2025.04.11.04,0.0
Jiangsu-PV-2022,2025.04.11.08,1204.05936161
Jiangsu-PV-2022,2025.04.11.12,3757.863490850001
Jiangsu-PV-2022,2025.04.11.16,2339.2875128000005
Jiangsu-PV-2022,2025.04.11.20,35.94575320000001
Jiangsu-PV-2022,2025.05.22.00,0.0
Jiangsu-PV-2022,2025.05.22.04,0.0
Jiangsu-PV-2022,2025.05.22.08,5829.3820718000015
Jiangsu-PV-2022,2025.05.22.12,10833.027390500003
Jiangsu-PV-2022,2025.05.22.16,3761.5577510000007
Jiangsu-PV-2022,2025.05.22.20,16.728481630000008
Jiangsu-PV-2022,2025.06.16.00,0.0
Jiangsu-PV-2022,2025.06.16.04,0.0
Jiangsu-PV-2022,2025.06.16.08,5709.445917000002
Jiangsu-PV-2022,2025.06.16.12,10513.202143500002
Jiangsu-PV-2022,2025.06.16.16,3691.354943500001
Jiangsu-PV-2022,2025.06.16.20,59.35253065000002
Jiangsu-PV-2022,2025.07.22.00,0.0
Jiangsu-PV-2022,2025.07.22.04,0.0
Jiangsu-PV-2022,2025.07.22.08,3746.0589260500005
Jiangsu-PV-2022,2025.07.22.12,8927.932513500004
Jiangsu-PV-2022,2025.07.22.16,4688.436182500001
Jiangsu-PV-2022,2025.07.22.20,81.31715445000002
Jiangsu-PV-2022,2025.08.19.00,0.0
Jiangsu-PV-2022,2025.08.19.04,0.0
Jiangsu-PV-2022,2025.08.19.08,1372.8340514000001
Jiangsu-PV-2022,2025.08.19.12,3143.8776498500006
Jiangsu-PV-2022,2025.08.19.16,2515.397016300001
Jiangsu-PV-2022,2025.08.19.20,73.82479125
Jiangsu-PV-2022,2025.09.20.00,0.0
Jiangsu-PV-2022,2025.09.20.04,0.0
Jiangsu-PV-2022,2025.09.20.08,2432.7845795050007
Jiangsu-PV-2022,2025.09.20.12,7099.196891150002
Jiangsu-PV-2022,2025.09.20.16,2765.0517842500003
Jiangsu-PV-2022,2025.09.20.20,8.169617015000002
Jiangsu-PV-2022,2025.10.26.00,0.0
Jiangsu-PV-2022,2025.10.26.04,0.0
Jiangsu-PV-2022,2025.10.26.08,4243.7588970000015
Jiangsu-PV-2022,2025.10.26.12,9663.171812000002
Jiangsu-PV-2022,2025.10.26.16,2009.2735792500002
Jiangsu-PV-2022,2025.10.26.20,0.0
Jiangsu-PV-2022,2025.11.19.00,0.0
Jiangsu-PV-2022,2025.11.19.04,0.0
Jiangsu-PV-2022,2025.11.19.08,1059.2332185785003
Jiangsu-PV-2022,2025.11.19.12,4111.574831350001
Jiangsu-PV-2022,2025.11.19.16,1039.7459805040003
Jiangsu-PV-2022,2025.11.19.20,0.0
Jiangsu-PV-2022,2025.12.16.00,0.0
Jiangsu-PV-2022,2025.12.16.04,0.0
Jiangsu-PV-2022,2025.12.16.08,3094.700199500001
Jiangsu-PV-2022,2025.12.16.12,9385.041557500002
Jiangsu-PV-2022,2025.12.16.16,1342.0256698800001
Jiangsu-PV-2022,2025.12.16.20,0.0
Jiangsu-Wind-2022,2025.01.22.00,2119.5959691550006
Jiangsu-Wind-2022,2025.01.22.04,3627.0405654700007
Jiangsu-Wind-2022,2025.01.22.08,4950.867674363334
Jiangsu-Wind-2022,2025.01.22.12,2575.456431504834
Jiangsu-Wind-2022,2025.01.22.16,2856.363931948334
Jiangsu-Wind-2022,2025.01.22.20,3225.7539843666673
Jiangsu-Wind-2022,2025.02.08.00,3260.9190703833337
Jiangsu-Wind-2022,2025.02.08.04,6006.283575833334
Jiangsu-Wind-2022,2025.02.08.08,6384.9467664500025
Jiangsu-Wind-2022,2025.02.08.12,3334.1300422500003
Jiangsu-Wind-2022,2025.02.08.16,2479.6537027266672
Jiangsu-Wind-2022,2025.02.08.20,3238.288777021667
Jiangsu-Wind-2022,2025.03.21.00,799.6933747950001
Jiangsu-Wind-2022,2025.03.21.04,1658.3754059600003
Jiangsu-Wind-2022,2025.03.21.08,3373.217802033334
Jiangsu-Wind-2022,2025.03.21.12,4934.354800865001
Jiangsu-Wind-2022,2025.03.21.16,5389.306080946668
Jiangsu-Wind-2022,2025.03.21.20,2216.3271530283337
Jiangsu-Wind-2022,2025.04.11.00,403.26531323166677
Jiangsu-Wind-2022,2025.04.11.04,896.6749029350002
Jiangsu-Wind-2022,2025.04.11.08,682.3450520250001
Jiangsu-Wind-2022,2025.04.11.12,2555.188798975167
Jiangsu-Wind-2022,2025.04.11.16,4461.943342739168
Jiangsu-Wind-2022,2025.04.11.20,3547.169423688334
Jiangsu-Wind-2022,2025.05.22.00,1111.7828459150003
Jiangsu-Wind-2022,2025.05.22.04,1188.8060455483335
Jiangsu-Wind-2022,2025.05.22.08,1537.4029817766668
Jiangsu-Wind-2022,2025.05.22.12,924.7669350733336
Jiangsu-Wind-2022,2025.05.22.16,1983.0143038300005
Jiangsu-Wind-2022,2025.05.22.20,1176.9694556900001
Jiangsu-Wind-2022,2025.06.16.00,613.6760798700001
Jiangsu-Wind-2022,2025.06.16.04,806.7237228866668
Jiangsu-Wind-2022,2025.06.16.08,130.17197773416672
Jiangsu-Wind-2022,2025.06.16.12,5.371485987000002
Jiangsu-Wind-2022,2025.06.16.16,1179.6050654033336
Jiangsu-Wind-2022,2025.06.16.20,1564.255993871667
Jiangsu-Wind-2022,2025.07.22.00,3216.235379933334
Jiangsu-Wind-2022,2025.07.22.04,2619.6116102333344
Jiangsu-Wind-2022,2025.07.22.08,1476.8069679533335
Jiangsu-Wind-2022,2025.07.22.12,1969.4880742483335
Jiangsu-Wind-2022,2025.07.22.16,2966.923783366667
Jiangsu-Wind-2022,2025.07.22.20,2150.089097333334
Jiangsu-Wind-2022,2025.08.19.00,2035.1202415950006
Jiangsu-Wind-2022,2025.08.19.04,1802.2616015716667
Jiangsu-Wind-2022,2025.08.19.08,2612.960275998334
Jiangsu-Wind-2022,2025.08.19.12,3190.450564735001
Jiangsu-Wind-2022,2025.08.19.16,2261.8136018216674
Jiangsu-Wind-2022,2025.08.19.20,1333.1770991000003
Jiangsu-Wind-2022,2025.09.20.00,6023.794697095001
Jiangsu-Wind-2022,2025.09.20.04,6025.383278728335
Jiangsu-Wind-2022,2025.09.20.08,5817.639967066668
Jiangsu-Wind-2022,2025.09.20.12,4753.202836316668
Jiangsu-Wind-2022,2025.09.20.16,7491.42240595
Jiangsu-Wind-2022,2025.09.20.20,6937.859690883335
Jiangsu-Wind-2022,2025.10.26.00,1553.519814326667
Jiangsu-Wind-2022,2025.10.26.04,1105.4313725700001
Jiangsu-Wind-2022,2025.10.26.08,4.920712602983334
Jiangsu-Wind-2022,2025.10.26.12,253.82558073005
Jiangsu-Wind-2022,2025.10.26.16,1252.1390032900003
Jiangsu-Wind-2022,2025.10.26.20,1974.0430513650006
Jiangsu-Wind-2022,2025.11.19.00,789.9209286383334
Jiangsu-Wind-2022,2025.11.19.04,1247.253608556667
Jiangsu-Wind-2022,2025.11.19.08,1946.5607731850002
Jiangsu-Wind-2022,2025.11.19.12,1947.937390536667
Jiangsu-Wind-2022,2025.11.19.16,2461.878523486667
Jiangsu-Wind-2022,2025.11.19.20,2979.1400313500003
Jiangsu-Wind-2022,2025.12.16.00,4955.564758666667
Jiangsu-Wind-2022,2025.12.16.04,5035.408012833334
Jiangsu-Wind-2022,2025.12.16.08,4810.726794650001
Jiangsu-Wind-2022,2025.12.16.12,3727.7172486166673
Jiangsu-Wind-2022,2025.12.16.16,7008.014990083335
Jiangsu-Wind-2022,2025.12.16.20,6307.335441866669
Jiangxi-Central_PV-2022,2025.01.22.00,0.0
Jiangxi-Central_PV-2022,2025.01.22.04,0.0
Jiangxi-Central_PV-2022,2025.01.22.08,449.2200669075001
Jiangxi-Central_PV-2022,2025.01.22.12,967.2369210000003
Jiangxi-Central_PV-2022,2025.01.22.16,1012.516562516667
Jiangxi-Central_PV-2022,2025.01.22.20,0.0
Jiangxi-Central_PV-2022,2025.02.08.00,0.0
Jiangxi-Central_PV-2022,2025.02.08.04,0.0
Jiangxi-Central_PV-2022,2025.02.08.08,666.6578420833335
Jiangxi-Central_PV-2022,2025.02.08.12,1964.5377662750009
Jiangxi-Central_PV-2022,2025.02.08.16,967.5031175833335
Jiangxi-Central_PV-2022,2025.02.08.20,0.0
Jiangxi-Central_PV-2022,2025.03.21.00,0.0
Jiangxi-Central_PV-2022,2025.03.21.04,0.0
Jiangxi-Central_PV-2022,2025.03.21.08,1423.6417472083338
Jiangxi-Central_PV-2022,2025.03.21.12,2081.448978583334
Jiangxi-Central_PV-2022,2025.03.21.16,1577.6659850000005
Jiangxi-Central_PV-2022,2025.03.21.20,0.0
Jiangxi-Central_PV-2022,2025.04.11.00,0.0
Jiangxi-Central_PV-2022,2025.04.11.04,0.0
Jiangxi-Central_PV-2022,2025.04.11.08,516.9487701000002
Jiangxi-Central_PV-2022,2025.04.11.12,957.680860966667
Jiangxi-Central_PV-2022,2025.04.11.16,573.4670724416668
Jiangxi-Central_PV-2022,2025.04.11.20,0.0
Jiangxi-Central_PV-2022,2025.05.22.00,0.0
Jiangxi-Central_PV-2022,2025.05.22.04,0.0
Jiangxi-Central_PV-2022,2025.05.22.08,2214.829359166667
Jiangxi-Central_PV-2022,2025.05.22.12,2029.8267068333337
Jiangxi-Central_PV-2022,2025.05.22.16,1798.7841351083337
Jiangxi-Central_PV-2022,2025.05.22.20,0.0
Jiangxi-Central_PV-2022,2025.06.16.00,0.0
Jiangxi-Central_PV-2022,2025.06.16.04,0.0
Jiangxi-Central_PV-2022,2025.06.16.08,3955.5847391666675
Jiangxi-Central_PV-2022,2025.06.16.12,4875.464777166667
Jiangxi-Central_PV-2022,2025.06.16.16,3567.9968380000014
Jiangxi-Central_PV-2022,2025.06.16.20,0.0
Jiangxi-Central_PV-2022,2025.07.22.00,0.0
Jiangxi-Central_PV-2022,2025.07.22.04,0.0
Jiangxi-Central_PV-2022,2025.07.22.08,943.554506416667
Jiangxi-Central_PV-2022,2025.07.22.12,3268.8520421666676
Jiangxi-Central_PV-2022,2025.07.22.16,1142.5169275916671
Jiangxi-Central_PV-2022,2025.07.22.20,0.0
Jiangxi-Central_PV-2022,2025.08.19.00,0.0
Jiangxi-Central_PV-2022,2025.08.19.04,0.0
Jiangxi-Central_PV-2022,2025.08.19.08,1407.6151804166668
Jiangxi-Central_PV-2022,2025.08.19.12,2830.6027878333343
Jiangxi-Central_PV-2022,2025.08.19.16,1582.038419966667
Jiangxi-Central_PV-2022,2025.08.19.20,0.0
Jiangxi-Central_PV-2022,2025.09.20.00,0.0
Jiangxi-Central_PV-2022,2025.09.20.04,0.0
Jiangxi-Central_PV-2022,2025.09.20.08,3777.120646833335
Jiangxi-Central_PV-2022,2025.09.20.12,4526.454947583335
Jiangxi-Central_PV-2022,2025.09.20.16,2689.172372833334
Jiangxi-Central_PV-2022,2025.09.20.20,0.0
Jiangxi-Central_PV-2022,2025.10.26.00,0.0
Jiangxi-Central_PV-2022,2025.10.26.04,0.0
Jiangxi-Central_PV-2022,2025.10.26.08,2558.1974104166675
Jiangxi-Central_PV-2022,2025.10.26.12,4096.0122344166675
Jiangxi-Central_PV-2022,2025.10.26.16,1407.4040394166668
Jiangxi-Central_PV-2022,2025.10.26.20,0.0
Jiangxi-Central_PV-2022,2025.11.19.00,0.0
Jiangxi-Central_PV-2022,2025.11.19.04,0.0
Jiangxi-Central_PV-2022,2025.11.19.08,251.4894775166667
Jiangxi-Central_PV-2022,2025.11.19.12,810.9028460750002
Jiangxi-Central_PV-2022,2025.11.19.16,151.67563471666668
Jiangxi-Central_PV-2022,2025.11.19.20,0.0
Jiangxi-Central_PV-2022,2025.12.16.00,0.0
Jiangxi-Central_PV-2022,2025.12.16.04,0.0
Jiangxi-Central_PV-2022,2025.12.16.08,2260.196862583334
Jiangxi-Central_PV-2022,2025.12.16.12,3549.1315031666677
Jiangxi-Central_PV-2022,2025.12.16.16,1122.0566268333337
Jiangxi-Central_PV-2022,2025.12.16.20,0.0
Jiangxi-Coal-2022,2025.01.22.00,10352.379948177182
Jiangxi-Coal-2022,2025.01.22.04,8548.636119447081
Jiangxi-Coal-2022,2025.01.22.08,7868.281280320037
Jiangxi-Coal-2022,2025.01.22.12,6556.901066933364
Jiangxi-Coal-2022,2025.01.22.16,10735.113827348689
Jiangxi-Coal-2022,2025.01.22.20,12719.894073788722
Jiangxi-Coal-2022,2025.02.08.00,5498.222480685552
Jiangxi-Coal-2022,2025.02.08.04,5210.823216897568
Jiangxi-Coal-2022,2025.02.08.08,3529.91250176932
Jiangxi-Coal-2022,2025.02.08.12,4335.748111643321
Jiangxi-Coal-2022,2025.02.08.16,8277.33730404634
Jiangxi-Coal-2022,2025.02.08.20,8116.423661964387
Jiangxi-Coal-2022,2025.03.21.00,4925.79801860589
Jiangxi-Coal-2022,2025.03.21.04,4467.558065789297
Jiangxi-Coal-2022,2025.03.21.08,3026.410302631459
Jiangxi-Coal-2022,2025.03.21.12,3783.012878289324
Jiangxi-Coal-2022,2025.03.21.16,4728.766097861655
Jiangxi-Coal-2022,2025.03.21.20,3940.6384148847123
Jiangxi-Coal-2022,2025.04.11.00,3775.9258704780596
Jiangxi-Coal-2022,2025.04.11.04,2629.4282108333523
Jiangxi-Coal-2022,2025.04.11.08,2191.1901756944603
Jiangxi-Coal-2022,2025.04.11.12,2738.9877196180755
Jiangxi-Coal-2022,2025.04.11.16,5228.976555634508
Jiangxi-Coal-2022,2025.04.11.20,4531.111044573671
Jiangxi-Coal-2022,2025.05.22.00,3053.9954540352765
Jiangxi-Coal-2022,2025.05.22.04,2068.8356301529293
Jiangxi-Coal-2022,2025.05.22.08,1401.4692978455328
Jiangxi-Coal-2022,2025.05.22.12,1236.9654408904355
Jiangxi-Coal-2022,2025.05.22.16,2361.4794780635584
Jiangxi-Coal-2022,2025.05.22.20,4508.279003575884
Jiangxi-Coal-2022,2025.06.16.00,4199.2494394406185
Jiangxi-Coal-2022,2025.06.16.04,2844.6528460726763
Jiangxi-Coal-2022,2025.06.16.08,1927.0228957266518
Jiangxi-Coal-2022,2025.06.16.12,1700.8297859131583
Jiangxi-Coal-2022,2025.06.16.16,3247.0386821978477
Jiangxi-Coal-2022,2025.06.16.20,6198.892029650437
Jiangxi-Coal-2022,2025.07.22.00,9481.696402764068
Jiangxi-Coal-2022,2025.07.22.04,6423.084659936949
Jiangxi-Coal-2022,2025.07.22.08,5915.949733957312
Jiangxi-Coal-2022,2025.07.22.12,4929.958111631093
Jiangxi-Coal-2022,2025.07.22.16,9309.478814552855
Jiangxi-Coal-2022,2025.07.22.20,11636.848518191067
Jiangxi-Coal-2022,2025.08.19.00,14106.519016620314
Jiangxi-Coal-2022,2025.08.19.04,11364.374570582819
Jiangxi-Coal-2022,2025.08.19.08,9470.31214215235
Jiangxi-Coal-2022,2025.08.19.12,13502.14330918009
Jiangxi-Coal-2022,2025.08.19.16,16877.67913647511
Jiangxi-Coal-2022,2025.08.19.20,18861.28191406316
Jiangxi-Coal-2022,2025.09.20.00,9324.441011076135
Jiangxi-Coal-2022,2025.09.20.04,6316.5568139548
Jiangxi-Coal-2022,2025.09.20.08,4278.957841711316
Jiangxi-Coal-2022,2025.09.20.12,5137.025751429744
Jiangxi-Coal-2022,2025.09.20.16,9807.049161820421
Jiangxi-Coal-2022,2025.09.20.20,13764.651016350484
Jiangxi-Coal-2022,2025.10.26.00,10113.83604051027
Jiangxi-Coal-2022,2025.10.26.04,6851.308285506957
Jiangxi-Coal-2022,2025.10.26.08,4641.208838569229
Jiangxi-Coal-2022,2025.10.26.12,4408.897543034679
Jiangxi-Coal-2022,2025.10.26.16,8416.986218520753
Jiangxi-Coal-2022,2025.10.26.20,12609.75144171375
Jiangxi-Coal-2022,2025.11.19.00,9846.883472493548
Jiangxi-Coal-2022,2025.11.19.04,7125.516435737412
Jiangxi-Coal-2022,2025.11.19.08,5937.93036311451
Jiangxi-Coal-2022,2025.11.19.12,7422.4129538931375
Jiangxi-Coal-2022,2025.11.19.16,11331.911794737704
Jiangxi-Coal-2022,2025.11.19.20,11782.298279522163
Jiangxi-Coal-2022,2025.12.16.00,11701.784347894058
Jiangxi-Coal-2022,2025.12.16.04,7927.015203412104
Jiangxi-Coal-2022,2025.12.16.08,5369.91352489207
Jiangxi-Coal-2022,2025.12.16.12,6417.907392648564
Jiangxi-Coal-2022,2025.12.16.16,11261.007392648564
Jiangxi-Coal-2022,2025.12.16.20,14462.3690923391
Jiangxi-Gas-2022,2025.01.22.00,0.0
Jiangxi-Gas-2022,2025.01.22.04,0.0
Jiangxi-Gas-2022,2025.01.22.08,0.0
Jiangxi-Gas-2022,2025.01.22.12,0.0
Jiangxi-Gas-2022,2025.01.22.16,0.0
Jiangxi-Gas-2022,2025.01.22.20,0.0
Jiangxi-Gas-2022,2025.02.08.00,0.0
Jiangxi-Gas-2022,2025.02.08.04,0.0
Jiangxi-Gas-2022,2025.02.08.08,0.0
Jiangxi-Gas-2022,2025.02.08.12,0.0
Jiangxi-Gas-2022,2025.02.08.16,0.0
Jiangxi-Gas-2022,2025.02.08.20,0.0
Jiangxi-Gas-2022,2025.03.21.00,0.0
Jiangxi-Gas-2022,2025.03.21.04,0.0
Jiangxi-Gas-2022,2025.03.21.08,0.0
Jiangxi-Gas-2022,2025.03.21.12,0.0
Jiangxi-Gas-2022,2025.03.21.16,0.0
Jiangxi-Gas-2022,2025.03.21.20,0.0
Jiangxi-Gas-2022,2025.04.11.00,0.0
Jiangxi-Gas-2022,2025.04.11.04,0.0
Jiangxi-Gas-2022,2025.04.11.08,0.0
Jiangxi-Gas-2022,2025.04.11.12,0.0
Jiangxi-Gas-2022,2025.04.11.16,0.0
Jiangxi-Gas-2022,2025.04.11.20,0.0
Jiangxi-Gas-2022,2025.05.22.00,0.0
Jiangxi-Gas-2022,2025.05.22.04,0.0
Jiangxi-Gas-2022,2025.05.22.08,0.0
Jiangxi-Gas-2022,2025.05.22.12,0.0
Jiangxi-Gas-2022,2025.05.22.16,0.0
Jiangxi-Gas-2022,2025.05.22.20,0.0
Jiangxi-Gas-2022,2025.06.16.00,0.0
Jiangxi-Gas-2022,2025.06.16.04,0.0
Jiangxi-Gas-2022,2025.06.16.08,0.0
Jiangxi-Gas-2022,2025.06.16.12,0.0
Jiangxi-Gas-2022,2025.06.16.16,0.0
Jiangxi-Gas-2022,2025.06.16.20,0.0
Jiangxi-Gas-2022,2025.07.22.00,0.0
Jiangxi-Gas-2022,2025.07.22.04,0.0
Jiangxi-Gas-2022,2025.07.22.08,0.0
Jiangxi-Gas-2022,2025.07.22.12,0.0
Jiangxi-Gas-2022,2025.07.22.16,0.0
Jiangxi-Gas-2022,2025.07.22.20,0.0
Jiangxi-Gas-2022,2025.08.19.00,0.0
Jiangxi-Gas-2022,2025.08.19.04,0.0
Jiangxi-Gas-2022,2025.08.19.08,0.0
Jiangxi-Gas-2022,2025.08.19.12,0.0
Jiangxi-Gas-2022,2025.08.19.16,0.0
Jiangxi-Gas-2022,2025.08.19.20,0.0
Jiangxi-Gas-2022,2025.09.20.00,0.0
Jiangxi-Gas-2022,2025.09.20.04,0.0
Jiangxi-Gas-2022,2025.09.20.08,0.0
Jiangxi-Gas-2022,2025.09.20.12,0.0
Jiangxi-Gas-2022,2025.09.20.16,0.0
Jiangxi-Gas-2022,2025.09.20.20,0.0
Jiangxi-Gas-2022,2025.10.26.00,0.0
Jiangxi-Gas-2022,2025.10.26.04,0.0
Jiangxi-Gas-2022,2025.10.26.08,0.0
Jiangxi-Gas-2022,2025.10.26.12,0.0
Jiangxi-Gas-2022,2025.10.26.16,0.0
