SPINNING_RESERVE_GEN_TPS_1,SPINNING_RESERVE_GEN_TPS_2,CommitGenSpinningReservesUp
Tianjin-Gas-2022,2025.08.19.12,0.0
Tianjin-Gas-2022,2025.08.19.16,0.0
Tianjin-Gas-2022,2025.08.19.20,0.0
Tianjin-Gas-2022,2025.09.20.00,0.0
Tianjin-Gas-2022,2025.09.20.04,0.0
Tianjin-Gas-2022,2025.09.20.08,0.0
Tianjin-Gas-2022,2025.09.20.12,0.0
Tianjin-Gas-2022,2025.09.20.16,0.0
Tianjin-Gas-2022,2025.09.20.20,0.0
Tianjin-Gas-2022,2025.10.26.00,0.0
Tianjin-Gas-2022,2025.10.26.04,0.0
Tianjin-Gas-2022,2025.10.26.08,0.0
Tianjin-Gas-2022,2025.10.26.12,0.0
Tianjin-Gas-2022,2025.10.26.16,0.0
Tianjin-Gas-2022,2025.10.26.20,0.0
Tianjin-Gas-2022,2025.11.19.00,0.0
Tianjin-Gas-2022,2025.11.19.04,0.0
Tianjin-Gas-2022,2025.11.19.08,0.0
Tianjin-Gas-2022,2025.11.19.12,0.0
Tianjin-Gas-2022,2025.11.19.16,0.0
Tianjin-Gas-2022,2025.11.19.20,0.0
Tianjin-Gas-2022,2025.12.16.00,0.0
Tianjin-Gas-2022,2025.12.16.04,0.0
Tianjin-Gas-2022,2025.12.16.08,0.0
Tianjin-Gas-2022,2025.12.16.12,0.0
Tianjin-Gas-2022,2025.12.16.16,0.0
Tianjin-Gas-2022,2025.12.16.20,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.00,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.04,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.08,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.12,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.16,0.0
West_Inner_Mongolia-Coal-2022,2025.01.22.20,0.0
West_Inner_Mongolia-Coal-2022,2025.02.08.00,0.0
West_Inner_Mongolia-Coal-2022,2025.02.08.04,680.047313000352
West_Inner_Mongolia-Coal-2022,2025.02.08.08,0.0
West_Inner_Mongolia-Coal-2022,2025.02.08.12,0.0
West_Inner_Mongolia-Coal-2022,2025.02.08.16,0.0
West_Inner_Mongolia-Coal-2022,2025.02.08.20,0.0
West_Inner_Mongolia-Coal-2022,2025.03.21.00,5433.039127026001
West_Inner_Mongolia-Coal-2022,2025.03.21.04,0.0
West_Inner_Mongolia-Coal-2022,2025.03.21.08,0.0
West_Inner_Mongolia-Coal-2022,2025.03.21.12,0.0
West_Inner_Mongolia-Coal-2022,2025.03.21.16,0.0
West_Inner_Mongolia-Coal-2022,2025.03.21.20,0.0
West_Inner_Mongolia-Coal-2022,2025.04.11.00,0.0
West_Inner_Mongolia-Coal-2022,2025.04.11.04,0.0
West_Inner_Mongolia-Coal-2022,2025.04.11.08,1234.6805586082503
West_Inner_Mongolia-Coal-2022,2025.04.11.12,0.0
West_Inner_Mongolia-Coal-2022,2025.04.11.16,0.0
West_Inner_Mongolia-Coal-2022,2025.04.11.20,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.00,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.04,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.08,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.12,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.16,0.0
West_Inner_Mongolia-Coal-2022,2025.05.22.20,0.0
West_Inner_Mongolia-Coal-2022,2025.06.16.00,5418.29465679315
West_Inner_Mongolia-Coal-2022,2025.06.16.04,0.0
West_Inner_Mongolia-Coal-2022,2025.06.16.08,0.0
West_Inner_Mongolia-Coal-2022,2025.06.16.12,0.0
West_Inner_Mongolia-Coal-2022,2025.06.16.16,0.0
West_Inner_Mongolia-Coal-2022,2025.06.16.20,0.0
West_Inner_Mongolia-Coal-2022,2025.07.22.00,0.0
West_Inner_Mongolia-Coal-2022,2025.07.22.04,0.0
West_Inner_Mongolia-Coal-2022,2025.07.22.08,0.0
West_Inner_Mongolia-Coal-2022,2025.07.22.12,5184.835819995846
West_Inner_Mongolia-Coal-2022,2025.07.22.16,0.0
West_Inner_Mongolia-Coal-2022,2025.07.22.20,0.0
West_Inner_Mongolia-Coal-2022,2025.08.19.00,0.0
West_Inner_Mongolia-Coal-2022,2025.08.19.04,0.0
West_Inner_Mongolia-Coal-2022,2025.08.19.08,0.0
West_Inner_Mongolia-Coal-2022,2025.08.19.12,10833.875939727848
West_Inner_Mongolia-Coal-2022,2025.08.19.16,0.0
West_Inner_Mongolia-Coal-2022,2025.08.19.20,0.0
West_Inner_Mongolia-Coal-2022,2025.09.20.00,0.0
West_Inner_Mongolia-Coal-2022,2025.09.20.04,0.0
West_Inner_Mongolia-Coal-2022,2025.09.20.08,772.1709879066912
West_Inner_Mongolia-Coal-2022,2025.09.20.12,0.0
West_Inner_Mongolia-Coal-2022,2025.09.20.16,2150.4144284107024
West_Inner_Mongolia-Coal-2022,2025.09.20.20,0.0
West_Inner_Mongolia-Coal-2022,2025.10.26.00,0.0
West_Inner_Mongolia-Coal-2022,2025.10.26.04,0.0
West_Inner_Mongolia-Coal-2022,2025.10.26.08,81.36526752704594
West_Inner_Mongolia-Coal-2022,2025.10.26.12,0.0
West_Inner_Mongolia-Coal-2022,2025.10.26.16,0.0
West_Inner_Mongolia-Coal-2022,2025.10.26.20,0.0
West_Inner_Mongolia-Coal-2022,2025.11.19.00,0.0
West_Inner_Mongolia-Coal-2022,2025.11.19.04,0.0
West_Inner_Mongolia-Coal-2022,2025.11.19.08,4338.947986867247
West_Inner_Mongolia-Coal-2022,2025.11.19.12,3671.262730555187
West_Inner_Mongolia-Coal-2022,2025.11.19.16,0.0
West_Inner_Mongolia-Coal-2022,2025.11.19.20,0.0
West_Inner_Mongolia-Coal-2022,2025.12.16.00,255.94579218966828
West_Inner_Mongolia-Coal-2022,2025.12.16.04,0.0
West_Inner_Mongolia-Coal-2022,2025.12.16.08,1705.6993513104098
West_Inner_Mongolia-Coal-2022,2025.12.16.12,11421.881657175618
West_Inner_Mongolia-Coal-2022,2025.12.16.16,0.0
West_Inner_Mongolia-Coal-2022,2025.12.16.20,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.00,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.04,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.08,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.12,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.16,0.0
West_Inner_Mongolia-Gas-2022,2025.01.22.20,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.00,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.04,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.08,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.12,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.16,0.0
West_Inner_Mongolia-Gas-2022,2025.02.08.20,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.00,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.04,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.08,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.12,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.16,0.0
West_Inner_Mongolia-Gas-2022,2025.03.21.20,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.00,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.04,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.08,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.12,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.16,0.0
West_Inner_Mongolia-Gas-2022,2025.04.11.20,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.00,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.04,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.08,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.12,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.16,0.0
West_Inner_Mongolia-Gas-2022,2025.05.22.20,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.00,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.04,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.08,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.12,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.16,0.0
West_Inner_Mongolia-Gas-2022,2025.06.16.20,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.00,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.04,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.08,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.12,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.16,0.0
West_Inner_Mongolia-Gas-2022,2025.07.22.20,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.00,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.04,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.08,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.12,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.16,0.0
West_Inner_Mongolia-Gas-2022,2025.08.19.20,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.00,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.04,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.08,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.12,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.16,0.0
West_Inner_Mongolia-Gas-2022,2025.09.20.20,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.00,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.04,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.08,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.12,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.16,0.0
West_Inner_Mongolia-Gas-2022,2025.10.26.20,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.00,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.04,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.08,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.12,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.16,0.0
West_Inner_Mongolia-Gas-2022,2025.11.19.20,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.00,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.04,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.08,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.12,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.16,0.0
West_Inner_Mongolia-Gas-2022,2025.12.16.20,0.0
Xinjiang-Coal-2022,2025.01.22.00,10924.259931827031
Xinjiang-Coal-2022,2025.01.22.04,9254.325579696142
Xinjiang-Coal-2022,2025.01.22.08,8572.530891613425
Xinjiang-Coal-2022,2025.01.22.12,7392.721065265967
Xinjiang-Coal-2022,2025.01.22.16,6522.148831412747
Xinjiang-Coal-2022,2025.01.22.20,11168.998583805022
Xinjiang-Coal-2022,2025.02.08.00,6385.918973209924
Xinjiang-Coal-2022,2025.02.08.04,9831.827230767001
Xinjiang-Coal-2022,2025.02.08.08,3113.148948922426
Xinjiang-Coal-2022,2025.02.08.12,0.0
Xinjiang-Coal-2022,2025.02.08.16,0.0
Xinjiang-Coal-2022,2025.02.08.20,1712.8390865223246
Xinjiang-Coal-2022,2025.03.21.00,11776.369496256055
Xinjiang-Coal-2022,2025.03.21.04,4608.917629856123
Xinjiang-Coal-2022,2025.03.21.08,4630.569514874742
Xinjiang-Coal-2022,2025.03.21.12,0.0
Xinjiang-Coal-2022,2025.03.21.16,4868.192302619473
Xinjiang-Coal-2022,2025.03.21.20,11044.641757498795
Xinjiang-Coal-2022,2025.04.11.00,2712.1236110990576
Xinjiang-Coal-2022,2025.04.11.04,9282.919570117207
Xinjiang-Coal-2022,2025.04.11.08,10897.499557815427
Xinjiang-Coal-2022,2025.04.11.12,0.0
Xinjiang-Coal-2022,2025.04.11.16,7025.7699739386535
Xinjiang-Coal-2022,2025.04.11.20,0.0
Xinjiang-Coal-2022,2025.05.22.00,8197.291879487122
Xinjiang-Coal-2022,2025.05.22.04,8635.038516656057
Xinjiang-Coal-2022,2025.05.22.08,0.0
Xinjiang-Coal-2022,2025.05.22.12,4611.965363542235
Xinjiang-Coal-2022,2025.05.22.16,10283.526874003232
Xinjiang-Coal-2022,2025.05.22.20,9886.82782157707
Xinjiang-Coal-2022,2025.06.16.00,7804.903524805619
Xinjiang-Coal-2022,2025.06.16.04,7464.070154012307
Xinjiang-Coal-2022,2025.06.16.08,1933.132173647894
Xinjiang-Coal-2022,2025.06.16.12,2944.628053525359
Xinjiang-Coal-2022,2025.06.16.16,10752.032585614154
Xinjiang-Coal-2022,2025.06.16.20,6610.580657277233
Xinjiang-Coal-2022,2025.07.22.00,0.0
Xinjiang-Coal-2022,2025.07.22.04,8723.416448412465
Xinjiang-Coal-2022,2025.07.22.08,0.0
Xinjiang-Coal-2022,2025.07.22.12,0.0
Xinjiang-Coal-2022,2025.07.22.16,5833.1854168090085
Xinjiang-Coal-2022,2025.07.22.20,10712.272873984368
Xinjiang-Coal-2022,2025.08.19.00,8109.90236804442
Xinjiang-Coal-2022,2025.08.19.04,8036.206216728689
Xinjiang-Coal-2022,2025.08.19.08,0.0
Xinjiang-Coal-2022,2025.08.19.12,14402.815778610448
Xinjiang-Coal-2022,2025.08.19.16,0.0
Xinjiang-Coal-2022,2025.08.19.20,10306.659339331774
Xinjiang-Coal-2022,2025.09.20.00,7331.4983644444455
Xinjiang-Coal-2022,2025.09.20.04,8980.18408006772
Xinjiang-Coal-2022,2025.09.20.08,11845.513492176862
Xinjiang-Coal-2022,2025.09.20.12,3980.1806294890175
Xinjiang-Coal-2022,2025.09.20.16,2182.971712820441
Xinjiang-Coal-2022,2025.09.20.20,11555.43541933137
Xinjiang-Coal-2022,2025.10.26.00,0.0
Xinjiang-Coal-2022,2025.10.26.04,7791.463561228912
Xinjiang-Coal-2022,2025.10.26.08,0.0
Xinjiang-Coal-2022,2025.10.26.12,13452.739120665225
Xinjiang-Coal-2022,2025.10.26.16,3797.471496234164
Xinjiang-Coal-2022,2025.10.26.20,3737.223435522814
Xinjiang-Coal-2022,2025.11.19.00,0.0
Xinjiang-Coal-2022,2025.11.19.04,4630.59351545766
Xinjiang-Coal-2022,2025.11.19.08,12081.941856843463
Xinjiang-Coal-2022,2025.11.19.12,16090.338593644869
Xinjiang-Coal-2022,2025.11.19.16,0.0
Xinjiang-Coal-2022,2025.11.19.20,0.0
Xinjiang-Coal-2022,2025.12.16.00,0.0
Xinjiang-Coal-2022,2025.12.16.04,0.0
Xinjiang-Coal-2022,2025.12.16.08,0.0
Xinjiang-Coal-2022,2025.12.16.12,0.0
Xinjiang-Coal-2022,2025.12.16.16,18977.953051041834
Xinjiang-Coal-2022,2025.12.16.20,15049.563087199705
Xinjiang-Gas-2022,2025.01.22.00,0.0
Xinjiang-Gas-2022,2025.01.22.04,0.0
Xinjiang-Gas-2022,2025.01.22.08,0.0
Xinjiang-Gas-2022,2025.01.22.12,0.0
Xinjiang-Gas-2022,2025.01.22.16,0.0
Xinjiang-Gas-2022,2025.01.22.20,0.0
Xinjiang-Gas-2022,2025.02.08.00,0.0
Xinjiang-Gas-2022,2025.02.08.04,0.0
Xinjiang-Gas-2022,2025.02.08.08,0.0
Xinjiang-Gas-2022,2025.02.08.12,0.0
Xinjiang-Gas-2022,2025.02.08.16,0.0
Xinjiang-Gas-2022,2025.02.08.20,0.0
Xinjiang-Gas-2022,2025.03.21.00,0.0
Xinjiang-Gas-2022,2025.03.21.04,0.0
Xinjiang-Gas-2022,2025.03.21.08,0.0
Xinjiang-Gas-2022,2025.03.21.12,0.0
Xinjiang-Gas-2022,2025.03.21.16,0.0
Xinjiang-Gas-2022,2025.03.21.20,0.0
Xinjiang-Gas-2022,2025.04.11.00,0.0
Xinjiang-Gas-2022,2025.04.11.04,0.0
Xinjiang-Gas-2022,2025.04.11.08,0.0
Xinjiang-Gas-2022,2025.04.11.12,0.0
Xinjiang-Gas-2022,2025.04.11.16,0.0
Xinjiang-Gas-2022,2025.04.11.20,0.0
Xinjiang-Gas-2022,2025.05.22.00,0.0
Xinjiang-Gas-2022,2025.05.22.04,0.0
Xinjiang-Gas-2022,2025.05.22.08,0.0
Xinjiang-Gas-2022,2025.05.22.12,0.0
Xinjiang-Gas-2022,2025.05.22.16,0.0
Xinjiang-Gas-2022,2025.05.22.20,0.0
Xinjiang-Gas-2022,2025.06.16.00,0.0
Xinjiang-Gas-2022,2025.06.16.04,0.0
Xinjiang-Gas-2022,2025.06.16.08,0.0
Xinjiang-Gas-2022,2025.06.16.12,0.0
Xinjiang-Gas-2022,2025.06.16.16,0.0
Xinjiang-Gas-2022,2025.06.16.20,0.0
Xinjiang-Gas-2022,2025.07.22.00,0.0
Xinjiang-Gas-2022,2025.07.22.04,0.0
Xinjiang-Gas-2022,2025.07.22.08,0.0
Xinjiang-Gas-2022,2025.07.22.12,0.0
Xinjiang-Gas-2022,2025.07.22.16,0.0
Xinjiang-Gas-2022,2025.07.22.20,0.0
Xinjiang-Gas-2022,2025.08.19.00,0.0
Xinjiang-Gas-2022,2025.08.19.04,0.0
Xinjiang-Gas-2022,2025.08.19.08,0.0
Xinjiang-Gas-2022,2025.08.19.12,0.0
Xinjiang-Gas-2022,2025.08.19.16,0.0
Xinjiang-Gas-2022,2025.08.19.20,0.0
Xinjiang-Gas-2022,2025.09.20.00,0.0
Xinjiang-Gas-2022,2025.09.20.04,0.0
Xinjiang-Gas-2022,2025.09.20.08,0.0
Xinjiang-Gas-2022,2025.09.20.12,0.0
Xinjiang-Gas-2022,2025.09.20.16,0.0
Xinjiang-Gas-2022,2025.09.20.20,0.0
Xinjiang-Gas-2022,2025.10.26.00,0.0
Xinjiang-Gas-2022,2025.10.26.04,0.0
Xinjiang-Gas-2022,2025.10.26.08,0.0
Xinjiang-Gas-2022,2025.10.26.12,0.0
Xinjiang-Gas-2022,2025.10.26.16,0.0
Xinjiang-Gas-2022,2025.10.26.20,0.0
Xinjiang-Gas-2022,2025.11.19.00,0.0
Xinjiang-Gas-2022,2025.11.19.04,0.0
Xinjiang-Gas-2022,2025.11.19.08,0.0
Xinjiang-Gas-2022,2025.11.19.12,0.0
Xinjiang-Gas-2022,2025.11.19.16,0.0
Xinjiang-Gas-2022,2025.11.19.20,0.0
Xinjiang-Gas-2022,2025.12.16.00,0.0
Xinjiang-Gas-2022,2025.12.16.04,0.0
Xinjiang-Gas-2022,2025.12.16.08,0.0
Xinjiang-Gas-2022,2025.12.16.12,0.0
Xinjiang-Gas-2022,2025.12.16.16,0.0
Xinjiang-Gas-2022,2025.12.16.20,0.0
Yunnan-Coal-2022,2025.01.22.00,0.0
Yunnan-Coal-2022,2025.01.22.04,0.0
Yunnan-Coal-2022,2025.01.22.08,0.0
Yunnan-Coal-2022,2025.01.22.12,0.0
Yunnan-Coal-2022,2025.01.22.16,0.0
Yunnan-Coal-2022,2025.01.22.20,0.0
Yunnan-Coal-2022,2025.02.08.00,0.0
Yunnan-Coal-2022,2025.02.08.04,0.0
Yunnan-Coal-2022,2025.02.08.08,0.0
Yunnan-Coal-2022,2025.02.08.12,0.0
Yunnan-Coal-2022,2025.02.08.16,0.0
Yunnan-Coal-2022,2025.02.08.20,0.0
Yunnan-Coal-2022,2025.03.21.00,0.0
Yunnan-Coal-2022,2025.03.21.04,0.0
Yunnan-Coal-2022,2025.03.21.08,0.0
Yunnan-Coal-2022,2025.03.21.12,0.0
Yunnan-Coal-2022,2025.03.21.16,0.0
Yunnan-Coal-2022,2025.03.21.20,0.0
Yunnan-Coal-2022,2025.04.11.00,0.0
Yunnan-Coal-2022,2025.04.11.04,0.0
Yunnan-Coal-2022,2025.04.11.08,0.0
Yunnan-Coal-2022,2025.04.11.12,0.0
Yunnan-Coal-2022,2025.04.11.16,0.0
Yunnan-Coal-2022,2025.04.11.20,0.0
Yunnan-Coal-2022,2025.05.22.00,0.0
Yunnan-Coal-2022,2025.05.22.04,0.0
Yunnan-Coal-2022,2025.05.22.08,0.0
Yunnan-Coal-2022,2025.05.22.12,0.0
Yunnan-Coal-2022,2025.05.22.16,0.0
Yunnan-Coal-2022,2025.05.22.20,0.0
Yunnan-Coal-2022,2025.06.16.00,0.0
Yunnan-Coal-2022,2025.06.16.04,0.0
Yunnan-Coal-2022,2025.06.16.08,0.0
Yunnan-Coal-2022,2025.06.16.12,0.0
Yunnan-Coal-2022,2025.06.16.16,0.0
Yunnan-Coal-2022,2025.06.16.20,0.0
Yunnan-Coal-2022,2025.07.22.00,0.0
Yunnan-Coal-2022,2025.07.22.04,0.0
Yunnan-Coal-2022,2025.07.22.08,0.0
Yunnan-Coal-2022,2025.07.22.12,0.0
Yunnan-Coal-2022,2025.07.22.16,0.0
Yunnan-Coal-2022,2025.07.22.20,0.0
Yunnan-Coal-2022,2025.08.19.00,0.0
Yunnan-Coal-2022,2025.08.19.04,0.0
Yunnan-Coal-2022,2025.08.19.08,0.0
Yunnan-Coal-2022,2025.08.19.12,0.0
Yunnan-Coal-2022,2025.08.19.16,0.0
Yunnan-Coal-2022,2025.08.19.20,0.0
Yunnan-Coal-2022,2025.09.20.00,0.0
Yunnan-Coal-2022,2025.09.20.04,0.0
Yunnan-Coal-2022,2025.09.20.08,0.0
Yunnan-Coal-2022,2025.09.20.12,0.0
Yunnan-Coal-2022,2025.09.20.16,0.0
Yunnan-Coal-2022,2025.09.20.20,0.0
Yunnan-Coal-2022,2025.10.26.00,0.0
Yunnan-Coal-2022,2025.10.26.04,0.0
Yunnan-Coal-2022,2025.10.26.08,0.0
Yunnan-Coal-2022,2025.10.26.12,0.0
Yunnan-Coal-2022,2025.10.26.16,0.0
Yunnan-Coal-2022,2025.10.26.20,0.0
Yunnan-Coal-2022,2025.11.19.00,0.0
Yunnan-Coal-2022,2025.11.19.04,0.0
Yunnan-Coal-2022,2025.11.19.08,0.0
Yunnan-Coal-2022,2025.11.19.12,0.0
Yunnan-Coal-2022,2025.11.19.16,0.0
Yunnan-Coal-2022,2025.11.19.20,0.0
Yunnan-Coal-2022,2025.12.16.00,0.0
Yunnan-Coal-2022,2025.12.16.04,0.0
Yunnan-Coal-2022,2025.12.16.08,0.0
Yunnan-Coal-2022,2025.12.16.12,0.0
Yunnan-Coal-2022,2025.12.16.16,0.0
Yunnan-Coal-2022,2025.12.16.20,0.0
Yunnan-Gas-2022,2025.01.22.00,0.0
Yunnan-Gas-2022,2025.01.22.04,0.0
Yunnan-Gas-2022,2025.01.22.08,0.0
Yunnan-Gas-2022,2025.01.22.12,0.0
Yunnan-Gas-2022,2025.01.22.16,0.0
Yunnan-Gas-2022,2025.01.22.20,0.0
Yunnan-Gas-2022,2025.02.08.00,0.0
Yunnan-Gas-2022,2025.02.08.04,0.0
Yunnan-Gas-2022,2025.02.08.08,0.0
Yunnan-Gas-2022,2025.02.08.12,0.0
Yunnan-Gas-2022,2025.02.08.16,0.0
Yunnan-Gas-2022,2025.02.08.20,0.0
Yunnan-Gas-2022,2025.03.21.00,0.0
Yunnan-Gas-2022,2025.03.21.04,0.0
Yunnan-Gas-2022,2025.03.21.08,0.0
Yunnan-Gas-2022,2025.03.21.12,0.0
Yunnan-Gas-2022,2025.03.21.16,0.0
Yunnan-Gas-2022,2025.03.21.20,0.0
Yunnan-Gas-2022,2025.04.11.00,0.0
Yunnan-Gas-2022,2025.04.11.04,0.0
Yunnan-Gas-2022,2025.04.11.08,0.0
Yunnan-Gas-2022,2025.04.11.12,0.0
Yunnan-Gas-2022,2025.04.11.16,0.0
Yunnan-Gas-2022,2025.04.11.20,0.0
Yunnan-Gas-2022,2025.05.22.00,0.0
Yunnan-Gas-2022,2025.05.22.04,0.0
Yunnan-Gas-2022,2025.05.22.08,0.0
Yunnan-Gas-2022,2025.05.22.12,0.0
Yunnan-Gas-2022,2025.05.22.16,0.0
Yunnan-Gas-2022,2025.05.22.20,0.0
Yunnan-Gas-2022,2025.06.16.00,0.0
Yunnan-Gas-2022,2025.06.16.04,0.0
Yunnan-Gas-2022,2025.06.16.08,0.0
Yunnan-Gas-2022,2025.06.16.12,0.0
Yunnan-Gas-2022,2025.06.16.16,0.0
Yunnan-Gas-2022,2025.06.16.20,0.0
Yunnan-Gas-2022,2025.07.22.00,0.0
Yunnan-Gas-2022,2025.07.22.04,0.0
Yunnan-Gas-2022,2025.07.22.08,0.0
Yunnan-Gas-2022,2025.07.22.12,0.0
Yunnan-Gas-2022,2025.07.22.16,0.0
Yunnan-Gas-2022,2025.07.22.20,0.0
Yunnan-Gas-2022,2025.08.19.00,0.0
Yunnan-Gas-2022,2025.08.19.04,0.0
Yunnan-Gas-2022,2025.08.19.08,0.0
Yunnan-Gas-2022,2025.08.19.12,0.0
Yunnan-Gas-2022,2025.08.19.16,0.0
Yunnan-Gas-2022,2025.08.19.20,0.0
Yunnan-Gas-2022,2025.09.20.00,0.0
Yunnan-Gas-2022,2025.09.20.04,0.0
Yunnan-Gas-2022,2025.09.20.08,0.0
Yunnan-Gas-2022,2025.09.20.12,0.0
Yunnan-Gas-2022,2025.09.20.16,0.0
Yunnan-Gas-2022,2025.09.20.20,0.0
Yunnan-Gas-2022,2025.10.26.00,0.0
Yunnan-Gas-2022,2025.10.26.04,0.0
Yunnan-Gas-2022,2025.10.26.08,0.0
Yunnan-Gas-2022,2025.10.26.12,0.0
Yunnan-Gas-2022,2025.10.26.16,0.0
Yunnan-Gas-2022,2025.10.26.20,0.0
Yunnan-Gas-2022,2025.11.19.00,0.0
Yunnan-Gas-2022,2025.11.19.04,0.0
Yunnan-Gas-2022,2025.11.19.08,0.0
Yunnan-Gas-2022,2025.11.19.12,0.0
Yunnan-Gas-2022,2025.11.19.16,0.0
Yunnan-Gas-2022,2025.11.19.20,0.0
Yunnan-Gas-2022,2025.12.16.00,0.0
Yunnan-Gas-2022,2025.12.16.04,0.0
Yunnan-Gas-2022,2025.12.16.08,0.0
Yunnan-Gas-2022,2025.12.16.12,0.0
Yunnan-Gas-2022,2025.12.16.16,0.0
Yunnan-Gas-2022,2025.12.16.20,0.0
Zhejiang-Coal-2022,2025.01.22.00,11682.736826625274
Zhejiang-Coal-2022,2025.01.22.04,9118.278066374016
Zhejiang-Coal-2022,2025.01.22.08,11682.736826625274
Zhejiang-Coal-2022,2025.01.22.12,0.0
Zhejiang-Coal-2022,2025.01.22.16,3993.448257709213
Zhejiang-Coal-2022,2025.01.22.20,2555.1368266252757
Zhejiang-Coal-2022,2025.02.08.00,0.0
Zhejiang-Coal-2022,2025.02.08.04,0.0
Zhejiang-Coal-2022,2025.02.08.08,14311.106244845141
Zhejiang-Coal-2022,2025.02.08.12,0.0
Zhejiang-Coal-2022,2025.02.08.16,11608.236756123802
Zhejiang-Coal-2022,2025.02.08.20,16673.0756606052
Zhejiang-Coal-2022,2025.03.21.00,11899.481862263085
Zhejiang-Coal-2022,2025.03.21.04,2860.7231388404643
Zhejiang-Coal-2022,2025.03.21.08,0.0
Zhejiang-Coal-2022,2025.03.21.12,0.0
Zhejiang-Coal-2022,2025.03.21.16,9747.273657651363
Zhejiang-Coal-2022,2025.03.21.20,2771.881862263086
Zhejiang-Coal-2022,2025.04.11.00,0.0
Zhejiang-Coal-2022,2025.04.11.04,0.0
Zhejiang-Coal-2022,2025.04.11.08,0.0
Zhejiang-Coal-2022,2025.04.11.12,0.0
Zhejiang-Coal-2022,2025.04.11.16,8551.373167321199
Zhejiang-Coal-2022,2025.04.11.20,0.0
